rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
36,"spotify:track:6J5kc12BW5HuP3d7C3vvx8","Bad Bunny","EoO","Rimas Entertainment LLC.",12,32,24,"3395553"
37,"spotify:track:0LTwdL5yZ6YOTEGUQPFuSN","Tito Double P","ROSONES","Double P Records",1,34,28,"3381272"
38,"spotify:track:2SkB7jADnfiWH8qAE9H8cO","Xavi, Manuel Turizo","En Privado","Interscope Records",17,39,19,"3337489"
39,"spotify:track:7sd6zMrgGpEa7NkQm9TRrg","Tito Double P","NADIE","Double P Records",2,41,30,"3274848"
40,"spotify:track:4OLT65TRsOx3Iv1TlCcQVb","Gabito Ballesteros, Natanael Cano, Luis R Conriquez, Neton Vega","PRESIDENTE","Los CT Records",2,40,35,"3183253"
41,"spotify:track:4jwAlalnN7RjBt3lg1H56E","Eden Muñoz","Lejos Estamos Mejor","EMC Music/Sony Music México",25,42,6,"3057398"
42,"spotify:track:7obbjnrA9Z81q3F592aabg","Fuerza Regida","ayy weyy","Rancho Humilde/Street Mob Records/Sony Music Latin",42,46,7,"3046184"
43,"spotify:track:6RcAHyC5sAUIbPTkhOQwd8","Junior H","Y LLORO","WEA Latina",5,47,89,"2998423"
44,"spotify:track:3IEvQ1CzszUJtTRLmmMJ2X","Tito Double P, Junior H","5-7","2024 Double P Records",10,43,43,"2994048"
45,"spotify:track:0S0r3vr9ekWX28JtCTz02t","Panter Bélico","El Primero","Panter Belico",33,33,4,"2913496"
46,"spotify:track:5LhI8m7n8xlQmNe3b7Rwis","Natanael Cano, Oscar Maydon","Madonna","WEA Latina",1,49,67,"2836706"
47,"spotify:track:7mEPibyVIOAjjHcSD0K0vn","Grupo Marca Registrada, Victor Valverde","El Mayor de los Ranas (En Vivo)","RB Music, Inc. (RB Music/Grupo Marca Registrada)",19,45,16,"2820118"
48,"spotify:track:24teIhDYO2RocTA2v5dY0r","Junior H","Extssy Model","WEA Latina",23,58,140,"2744834"
49,"spotify:track:4JLZyyWuvvse6xKiZqRdau","Neton Vega","Todo a Su Tiempo","Josa Records",23,44,27,"2726689"
50,"spotify:track:6X6m4xmdFcz31p1h7Qg68c","Tito Double P","EL LOKERON","2024 Double P Records",1,50,43,"2719066"
51,"spotify:track:6kQYMqjobmB8MkWwa9OUyA","Alejandro Sanz","Amiga mía","WM Spain",51,57,11,"2708511"
52,"spotify:track:5GIrmSQBxO9LTunilbwMWw","Victor Mendivil","Ráfagas al Viento","Rico o Muerto Music LLC",20,52,16,"2645082"
53,"spotify:track:4ZOkfHC38nxSeSqzGE5HFr","Junior H","PIÉNSALO","WEA Latina",9,55,51,"2641147"
54,"spotify:track:6WatFBLVB0x077xWeoVc2k","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",3,54,52,"2627152"
55,"spotify:track:3JU7DUkBDln1FzzuSHc5ec","Oscar Maydon, Neton Vega, Peso Pluma","Desvelada","Rancho Humilde/Sony Music Latin",55,66,2,"2527589"
56,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",9,56,31,"2520292"
57,"spotify:track:3Iy1j4bzpaFhAb4Jh63R7q","Victor Mendivil","Jacobo Grinberg","Rico o Muerto Music LLC",31,51,10,"2499289"
58,"spotify:track:3FqUPvubYeRCMsdJ02QyZR","Fuerza Regida","TÚ NAME","Rancho Humilde/Street Mob Records",4,61,71,"2468422"
59,"spotify:track:1SZUu98IR0MQzXwkKTNHk9","Oscar Maydon, Tito Double P","Pa Mí (feat. Tito Double P)","Rancho Humilde/Sony Music Latin",59,75,2,"2452179"
60,"spotify:track:31REg67eoHJSvMLUcEmGNj","La Arrolladora Banda El Limón De Rene Camacho","El Final De Nuestra Historia","Universal Music Mexico",30,67,105,"2445508"
61,"spotify:track:4VWKUO1My9MfRecR5ftRkr","Julión Álvarez y su Norteño Banda","Rey Sin Reina","Copar Music, Inc",2,60,41,"2415496"
62,"spotify:track:51qYdMBxt9mFbtZBzq1Yfi","Julión Álvarez y su Norteño Banda","Regalo De Dios","UMLE - Fonovisa",3,63,77,"2397779"
63,"spotify:track:4qzgdMbUnkXaPTfstaGWcA","Victor Mendivil, Alemán","RZR","Rico o Muerto Music LLC",33,48,4,"2384604"
64,"spotify:track:4st6K8nGBjANh0mKNvOpnt","Fuerza Regida","peliculiando","Rancho Humilde/Street Mob Records/Sony Music Latin",24,62,7,"2360715"
65,"spotify:track:6tlcsQj8NcnpOtIVRG0SDs","Belinda","Heterocromía","WM Mexico",65,-1,1,"2354106"
66,"spotify:track:0HjV1R5MaVfJ5q1N1LzaHG","Cachirula, LOOJAN, El Malilla","BEIBY - Remix","Fabrika",46,53,24,"2353506"
67,"spotify:track:7qXptgpZGo8AFPhJCBVLFE","Tito Double P, Neton Vega","LINDA","2024 Double P Records",11,65,55,"2316916"
68,"spotify:track:6iOndD4OFo7GkaDypWQIou","W Sound, Beéle, Ovy On The Drums","La Plena - W Sound 05","WEA Latina",59,68,14,"2308452"
69,"spotify:track:2aYZaN5SmkRDLsrrV8GkBQ","Peso Pluma, Neton Vega","LA PATRULLA","2024 Double P Records",1,72,52,"2306531"
70,"spotify:track:51sN3VDJBVmKJVgp0trc7M","Ivan Cornejo","Atención","Interscope Records",69,69,14,"2306015"
71,"spotify:track:0DMJz677XfXiiruhIELu2e","Jombriel, DFZM, Jøtta","VITAMINA","WEA Latina",24,59,16,"2300027"
72,"spotify:track:2HjRqfkjGe33JGlOdTtswE","8Uno, Airam Paez","Pelotero A La Bola","WM Mexico",72,124,2,"2287515"
73,"spotify:track:7hUJOJ6aF45Y7kbx9Xf0qX","Alejandro Sanz","El vino de tu boca","Sony Music Entertainment",64,64,3,"2281453"
74,"spotify:track:2Vw8vOliCmBOAys8Q2xzJZ","Neton Vega","Mi Vida Mi Muerte","Josa Records",14,76,21,"2205149"
75,"spotify:track:6272S5nkbOvQDazRYq6muV","Fuerza Regida","caperuza","Rancho Humilde/Street Mob Records/Sony Music Latin",67,80,7,"2127800"
76,"spotify:track:3KQwuuHarLTIZIUXtwDmPN","Grupo Firme","Alégale Al Umpire","Music VIP Entertainment Presenta Grupo Firme",76,123,6,"2124351"
77,"spotify:track:1YYfyJ2yCvGFCxwjsIqEK9","Rauw Alejandro, Romeo Santos","Khé?","Sony Music Latin/Duars Entertainment",11,79,31,"2110201"
78,"spotify:track:1HEwEN64NjgTaHmo7LfkX8","Beéle","no tiene sentido","5020 Records",78,90,3,"2097061"
79,"spotify:track:4mvD8af1IQary3hoe0KgOU","Lucky Brown, Jere Klein, Nes","Bella","Lucky Brown",79,100,3,"2086777"
80,"spotify:track:1V14rt4SEpMU1wCdmGz6eB","Neton Vega, Alemán, Victor Mendivil","Me Ha Costado","Josa Records",23,81,18,"2080153"
81,"spotify:track:0KHDthR0XvPoeJaqBc7Sg5","La Arrolladora Banda El Limón De Rene Camacho","Ya Te Perdí La Fe","UMLE - Disa",65,84,37,"2064250"
82,"spotify:track:6Z7f0BXDLI8k4CHR9KJdAD","La Arrolladora Banda El Limón De Rene Camacho","Mi Segunda Vida","UMLE - Disa",62,92,40,"2059527"
83,"spotify:track:2rApWcTGUQuq4iDuB8n763","Gabito Ballesteros, Neton Vega","WISCACHOS","Los CT Records",83,129,3,"2057852"
84,"spotify:track:2lAUq68F2bt7Kc218n9FPp","Tito Double P, Grupo Frontera","AY MAMÁ","2024 Double P Records",7,83,43,"2045825"
85,"spotify:track:5AH31dDNgxCMGDdxubNNn4","Fuerza Regida","NEL","Rancho Humilde/Street Mob Records",2,88,47,"2036078"
86,"spotify:track:02cRoSfWU3RJNFyU3o4lhV","Peso Pluma, Oscar Maydon","SANTAL 33","2024 Double P Records",8,82,52,"2034888"
87,"spotify:track:58c33wvOVysB63tVyU28wB","Grupo Marca Registrada, Tombochio","SUPERCHARGED","RB Music, Inc. (RB Music/Grupo Marca Registrada)",87,197,2,"2034764"
88,"spotify:track:4Nf5EZ40JenjMUKXOiyRU5","Peso Pluma","NUEVA VIDA","Double P Records",35,89,104,"2032710"
89,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",25,93,44,"2023234"
90,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",34,108,171,"2021390"
91,"spotify:track:1cZHUhGz7xJ8c4szDipipd","Victor Mendivil, Oscar Maydon","Mejores Jordans","Rico o Muerto Music LLC",9,74,46,"1992349"
92,"spotify:track:6x59lSlNU7TvsJZy7134uC","Jorsshh, Fuerza Regida","ROSONES","Street Mob Records",9,73,31,"1985805"
93,"spotify:track:7F7o5L8s0J5v4SGLznzkcr","Clave Especial, Calle 24","LA NETA","WEA Latina",83,126,9,"1974922"
94,"spotify:track:5CE77TLqLjOQ2qgAobzPds","Victor Mendivil","GOET","Rico o Muerto Music LLC",56,99,53,"1970765"
95,"spotify:track:6HrALJOMsfPCCbUo5cJCON","Tito Double P, Chino Pacas","ESCAPATE","2024 Double P Records",3,87,43,"1947360"
96,"spotify:track:44tGQHHdm4JhCbMugPr2Vd","Neton Vega","3","Josa Records",46,78,18,"1918423"
97,"spotify:track:6TBzRwnX2oYd8aOrOuyK1p","Oscar Maydon, Junior H","Fin de Semana","Rancho Humilde",4,71,114,"1908094"
98,"spotify:track:4y0n8xKuEKE0J2sThzswhg","Banda Tierra Sagrada","La Buena y la Mala","REMEX MUSIC",85,85,4,"1878901"
99,"spotify:track:0wQCKR9OFjYu5Kzrk7WivJ","Alejandro Sanz","Corazón partío","WM Spain",99,112,14,"1875575"
100,"spotify:track:4NUt1fcnO9aQAELBgXq3Kr","Alejandro Fernández","Me Dediqué a Perderte","Columbia",73,107,376,"1861120"
101,"spotify:track:25VVwcwK5OKa4XMsVmsmJ0","La Arrolladora Banda El Limón De Rene Camacho","Aquí Hay Para Llevar","Disa",81,98,30,"1849658"
102,"spotify:track:2JJdNXpiCQoAeLQvVMpIEh","Juan Freer, miguel cornejo","Yo Vengo De La Nada","JF Records / D Luna Music",42,86,23,"1845847"
103,"spotify:track:0VktYX8a8tvlPa3epPNCka","Luis R Conriquez, Tito Double P","MALEDUCADO","Kartel Music",31,102,9,"1844679"
104,"spotify:track:4k1oaXf7i7KGHYniA8n4ul","Neton Vega, Chino Pacas","Gula","Josa Records",104,134,9,"1834697"
105,"spotify:track:32SJM4tQyJHsB8rgVtZURn","Young Miko","WASSUP","Wave Music Group",42,91,8,"1830350"
106,"spotify:track:7MmrcXVA7A5zZ2CbDuGHNa","Rels B","A Mí","DALE PLAY Records / Flakk Team",68,115,330,"1824984"
107,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",15,96,24,"1822635"
108,"spotify:track:5mB0MGsRfKZALHrXjnktCK","Caifanes","La Célula Que Explota","RCA Records Label",66,111,66,"1813275"
109,"spotify:track:6AnNmJG2OlQutOcfsE4B7e","Gabito Ballesteros","CLEOPATRA","Los CT Records",18,103,7,"1786668"
110,"spotify:track:2UJwVPIghpeAiU5ERjuycq","Mentiras: La Serie, Belinda, Diana Bovio","El Me Mintió, Mentiras, Mentiras","WM Mexico",110,-1,1,"1769494"
111,"spotify:track:0O3U5iwTbiXCREMkvotJuN","Grupo Frontera, Grupo Firme","EL AMOR DE SU VIDA","Grupo Frontera",5,133,98,"1767801"
112,"spotify:track:1AH1OsF7LabIl5RjhXR0u2","Grupo Frontera, Manuel Turizo","La Del Proceso","Grupo Frontera",112,-1,1,"1767574"
113,"spotify:track:5EfHXTq8UPCFyPDvCNIKMm","Maldita Vecindad Y Los Hijos Del 5to. Patio","Kumbala","Ariola",113,127,3,"1767511"
114,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",11,105,24,"1758953"
115,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",1,110,312,"1758336"
116,"spotify:track:29vIEdxgMT9H1fnBMecWjA","Julión Álvarez y su Norteño Banda","Lo Tienes Todo","UMLE - Fonovisa",15,130,82,"1752227"
117,"spotify:track:6CRRlfXDdhsL6vih3J5xco","Alfredo Olivas","En Definitiva","Camiolvi",78,131,160,"1746893"
118,"spotify:track:6uCZqv78d015paeHFUOUlI","Grupo Arriesgado","Ansiedad","GA Music",64,118,17,"1715270"
119,"spotify:track:42UBPzRMh5yyz0EDPr6fr1","Sabrina Carpenter","Manchild","Island Records",119,142,2,"1714299"
120,"spotify:track:0lbDzTINTToToBpkrnQT2t","Fuerza Regida, Manuel Turizo","UNA CERVEZA","Rancho Humilde/Street Mob Records",20,139,75,"1713687"
121,"spotify:track:46964wQT31RrX0XJ6ML62I","Carín León, Maluma","Si Tú Me Vieras","Socios Music, LLC",42,77,4,"1710907"
122,"spotify:track:5yXt80BNZGbmHFd0NHZHNn","Grupo Firme","El Beneficio De La Duda","Music VIP Entertainment Presenta Grupo Firme",5,145,55,"1710022"
123,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",28,117,152,"1703746"
124,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",13,113,81,"1696476"
125,"spotify:track:6QJCZyJv1fhkCyZA3lRoAD","Caifanes","Viento","RCA Records Label",68,135,35,"1683283"
126,"spotify:track:2CEf2gU5ZJamLXa3NrgAvA","Rauw Alejandro","Desenfocao'","Sony Music Latin/Duars Entertainment",78,128,21,"1673929"
127,"spotify:track:4MUrUT38U98olfnyzMBCzm","Bad Bunny","KLOuFRENS","Rimas Entertainment LLC.",28,125,24,"1672684"
128,"spotify:track:64my6WOkrygcpXKMLxxpi9","La Arrolladora Banda El Limón De Rene Camacho","Ya Es Muy Tarde","Universal Music Mexico",81,109,47,"1665266"
129,"spotify:track:2O3V4meZv0bEc1LPITGvcC","Eden Muñoz, COSME TADEO","La Nena","EMC Music/Sony Music México",93,141,12,"1639125"
130,"spotify:track:1C84d9abZVKWHT2YYpoean","Luis R Conriquez, Neton Vega","Si No Quieres No","Kartel Music",1,132,66,"1637447"
131,"spotify:track:22znRIyi8hIkD07fsAwo7i","Calle 24, Fuerza Regida, Chino Pacas","ULTIMAMENTE","WEA Latina",87,106,21,"1633656"
132,"spotify:track:56bPsRfOKla3bGGmVz1uk4","Los Dareyes De La Sierra","Frecuencia","Double P Records",132,-1,1,"1627890"
133,"spotify:track:5HR7yfhSCeoOHRQN05XnZQ","Grupo Frontera, Carín León","QUE VUELVAS","Grupo Frontera",2,151,120,"1627816"
134,"spotify:track:4ZzxVQZcZWcLjfiOA3hRH8","RØZ, Natt Calma, Mau Moctezuma","CORA DE HIELO","WM Mexico",97,116,11,"1627748"
135,"spotify:track:6KOnLTb1xLfKDAjMC43I76","Natanael Cano, Oscar Maydon","Giza","WEA Latina",5,120,49,"1625896"
136,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",40,138,57,"1619209"
137,"spotify:track:0KAqMRUSZwzG3dZLdDA4eH","Shakira","Antologia","Epic",48,168,54,"1618347"
138,"spotify:track:2JJSGhPpATm8lXeYjD95fw","Bobby Pulido","Desvelado","Capitol Latin",118,158,89,"1615138"
139,"spotify:track:6YOfGIE6iFxC7G8OlGGvzW","Junior H","ROCKSTAR","WEA Latina",7,147,89,"1613425"
140,"spotify:track:7j9iuJvGg8Ve2O20CO8Oho","Sergio Vega ""El Shaka""","Dueño de Ti","Sony Music Latin",140,173,2,"1608961"
141,"spotify:track:1OhT39hHs7Hi6sFNaIpcjJ","Standly, Yeri Mua","Chaparrita","Standly",67,114,14,"1604136"
142,"spotify:track:6bIFNHJ6yLTDDHgYufk9i4","Fuerza Regida","GodFather","Rancho Humilde/Street Mob Records/Sony Music Latin",73,119,7,"1603714"
143,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,70,431,"1598548"
144,"spotify:track:4skuEIloXWuxxgekKupkEH","Mon Laferte","Tu Falta De Querer","Universal Music Mexico",52,-1,176,"1591655"
145,"spotify:track:0zLA16D7GXoT8K7XFaiCv3","Tito Double P, Armenta","TU SI","2024 Double P Records",30,152,35,"1582311"
146,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",73,160,5,"1575132"
147,"spotify:track:10MpBpx64MNixmUMNj7f6b","KAROL G","LATINA FOREVA","Bichota/Interscope Records",68,94,4,"1574655"
148,"spotify:track:3lGMtkONrZdJ8kTCg6KIFf","Natalia Lafourcade","Hasta la Raíz","RCA Records Label",15,148,250,"1563748"
149,"spotify:track:5EJ2THuhAapEIeQOtXUQ0x","Maná","Oye Mi Amor","WM Mexico",90,153,24,"1560521"
150,"spotify:track:2CshODtf7iwe3pKlPmEWF5","Junior H","TRES BOTELLAS","WEA Latina",26,178,89,"1559338"
151,"spotify:track:179TZwPk0txEvjkraVTVKo","Alfredo Olivas","El Precio De La Soledad","Camiolvi",42,146,145,"1558243"
152,"spotify:track:3pJfnBjO3kjudEchcPEDxS","Caifanes","Afuera","RCA Records Label",82,179,118,"1558068"
153,"spotify:track:2V9pPYbtIaxI4canNxsDrJ","Colmillo Norteño","Sueño Guajiro","Colmillo Norteño",104,143,25,"1555609"
154,"spotify:track:4ZplewvZRLFcfBa5uyBbhd","Cardenales De Nuevo León","Belleza De Cantina","Universal Music Mexico",43,162,266,"1554935"
155,"spotify:track:53M0vEX1HG6jGsaDk5ZamF","Alan Arrieta, Ángel Galván, Gheef","POLARIZADOS","Gheef",136,136,4,"1550722"
156,"spotify:track:59IzIYjjHoYqs6SLioYrcI","Los Alegres Del Barranco","El Del Palenque","Los Alegres Del Barranco Corp",54,121,12,"1543603"
157,"spotify:track:3k3NWokhRRkEPhCzPmV8TW","Bad Bunny, Bomba Estéreo","Ojitos Lindos","Rimas Entertainment LLC",1,154,139,"1539914"
158,"spotify:track:3rdAz1fbUfZxYgaCviYhRo","Rauw Alejandro","Todo De Ti","Sony Music Latin/Duars Entertainment",1,137,181,"1536116"
159,"spotify:track:0SRddBTphQwQcfqw4Br1uX","León Larregui","Brillas","EMI México",43,164,432,"1525949"
160,"spotify:track:4DnrAI8WyUY6gkOwl8GlPN","Alleh, Yorghaki","capaz (merengueton)","CONMUER LLC",63,171,24,"1524017"
161,"spotify:track:6Xom58OOXk2SoU711L2IXO","Bad Bunny","Moscow Mule","Rimas Entertainment LLC",1,161,96,"1516605"
162,"spotify:track:3Pj5wV8ftxWXRPK4qQbpiy","Cardenales De Nuevo León","Que Nadie Sepa","REMEX MUSIC",162,177,2,"1515562"
163,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",17,149,140,"1509660"
164,"spotify:track:1uGUbgZuO1kD1JZ0UeFupN","Grupo Frontera","Hecha Pa' Mí","Grupo Frontera",24,167,37,"1500525"
165,"spotify:track:6r6IPuFvUX72kQGc9b46rk","emmanuellcortess_","Amor","RC Music",20,122,54,"1499104"
166,"spotify:track:41EOhpn50qvd8iZSKw531W","Peso Pluma, Tito Double P","LOS CUADROS","2024 Double P Records",6,144,45,"1496443"
167,"spotify:track:2fQrrBtuNVMWOHqLyk4EfO","Alfredo Olivas","Yo Todo Lo Doy","Fonovisa",45,200,124,"1491758"
168,"spotify:track:3DGcOWYWHODmgeY5nGnEJ0","Neton Vega","Pa Ti","Josa Records",130,187,6,"1490811"
169,"spotify:track:61vlMpyFxXmxvahvA7Bi3z","Calle 24, Chino Pacas, Fuerza Regida","QUE ONDA","WEA Latina",1,166,94,"1487049"
170,"spotify:track:09aZzS1QTGtrBx4Ys0xIRr","La Arrolladora Banda El Limón De Rene Camacho","Secretos De Mi Memoria","La Sierra Records",116,163,20,"1479962"
171,"spotify:track:7d6yK8v8J484SWH5prIQiE","Bad Bunny, Omar Courtz, Dei V","VeLDÁ","Rimas Entertainment LLC.",22,155,24,"1478145"
172,"spotify:track:3fJHbMUnzceimOnNjp63fF","Carín León","Primera Cita","Socios Music, LLC",2,150,112,"1473911"
173,"spotify:track:1l77YWrGUp3qX3NS1rz7lq","Banda MS de Sergio Lizárraga","El Color de Tus Ojos","Lizos Music",24,-1,303,"1451992"
174,"spotify:track:4SJHHpKhcuXwDsCsPqshXj","Rauw Alejandro, Chencho Corleone","El Efecto","Duars Entertainment, Corp.",11,172,65,"1450989"
175,"spotify:track:4PpuZIMmeng6qPicveSI22","Jósean Log","Beso","Jósean Log",131,-1,18,"1446773"
176,"spotify:track:1B1maIpcMpPDZ8GT0WHT0V","KAROL G","Milagros","Bichota/Interscope Records",67,180,6,"1439974"
177,"spotify:track:1haJsMtoBhHfvuM7XWuT3W","Junior H, Peso Pluma","El Azul","WEA Latina",3,-1,116,"1439576"
178,"spotify:track:4Ndjd6DhKIC5IPoBIrMQuX","Carín León, Gabito Ballesteros","Ese Vato No Te Queda","Socios Music, LLC",9,157,34,"1422273"
179,"spotify:track:3UZSZV80iBxSeEOpXgO4FD","Fuerza Regida","CHAKA","Rancho Humilde/Street Mob Records/Sony Music Latin",176,176,4,"1419997"
180,"spotify:track:3HqcNJdZ2seoGxhn0wVNDK","KAROL G","PROVENZA","BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO",1,169,151,"1417750"
181,"spotify:track:1EZk1gal98tb4lNI862KzO","Natanael Cano","Pacas De Billetes","WEA Latina",18,183,101,"1417219"
182,"spotify:track:5nzEilkVhvnCD0xpW3raTy","Caifanes","No Dejes Que...","RCA Records Label",98,199,10,"1416111"
183,"spotify:track:7mXuWTczZNxG5EDcjFEuJR","Peso Pluma, Gabito Ballesteros, Junior H","LADY GAGA","Double P Records",1,194,99,"1414895"
184,"spotify:track:4waqcUQWdj0yH26STWl2Rq","La Oreja de Van Gogh","Rosas","Columbia",36,184,136,"1408856"
