rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
18,"spotify:track:77pDO4WZPIdkwFve0iHWnb","Fuerza Regida","Por Esos Ojos","Rancho Humilde/Street Mob Records/Sony Music Latin",3,16,28,"4512274"
19,"spotify:track:3QJXJACwdZ3EaIqdF5ZiXh","Victor Mendivil, Neton Vega","King of Watches","Rico o Muerto Music LLC",19,22,4,"4286309"
20,"spotify:track:2qo9LSOvqq5yFxETD8XMaj","Tito Double P","CORAZÓN PARTÍO","Double P Records",6,19,8,"4094746"
21,"spotify:track:5MBAaEt7s8El3WWhYinLzv","Oscar Maydon, Neton Vega","Amigos? No.","Rancho Humilde/Sony Music Latin",4,20,24,"4027236"
22,"spotify:track:5lCk0ZeN8h76QxNqHEGMZJ","Cris MJ","Vamo a Bailotear","Sonar LLC.",11,25,8,"3861117"
23,"spotify:track:1PREzVLuDT6PSE9sej4wnV","Fuerza Regida, Grupo Frontera","COQUETA","Rancho Humilde/Streetmob Records/Grupo Frontera/Sony Music Latin",15,26,35,"3829459"
24,"spotify:track:3KgHiAVuP88QoQs9CO4z1P","Tito Double P","TATTOO","Double P Records",1,23,25,"3684064"
25,"spotify:track:4B3cGux5Dy2VRYUbsqDj4M","Jimmy Guzman, Omar Camacho","3 AM","Lumbre Music",24,24,3,"3635193"
26,"spotify:track:1lqSiPVISxVO0MC3b4l9ce","Victor Mendivil, $HUPE","PLAK","Rico o Muerto Music LLC",17,21,4,"3634053"
27,"spotify:track:5mp6OBKCAjN4UYRvhOuUze","Oscar Maydon, Fuerza Regida","Tu Boda","Rancho Humilde/Sony Music Latin",1,27,47,"3594947"
28,"spotify:track:4LDd2UU8XdtJRrIyPvR9vW","Alan Arrieta","Ay Mamita","Alan Arrieta/Del Norte Music",7,28,13,"3560211"
29,"spotify:track:4OLT65TRsOx3Iv1TlCcQVb","Gabito Ballesteros, Natanael Cano, Luis R Conriquez, Neton Vega","PRESIDENTE","Los CT Records",2,31,44,"3478575"
30,"spotify:track:6v5qt5KPQHJt5ckWuhDGtM","Victor Valverde, JR Torres","El Mayor De Los Ranas","Vim Music",9,30,41,"3469593"
31,"spotify:track:44xDy4h27s4ENaC8fKnCoC","El Bogueto, Yung Beef","Cuando No Era Cantante","Candela Music",19,34,34,"3317045"
32,"spotify:track:5lKFO0PrOC9jmOlPEdjHsL","Tito Double P, Peso Pluma","DOS DÍAS","2024 Double P Records",2,32,52,"3307363"
33,"spotify:track:2lTm559tuIvatlT1u0JYG2","Bad Bunny","BAILE INoLVIDABLE","Rimas Entertainment LLC.",5,36,33,"3237936"
34,"spotify:track:07bruo5RoHasGqnun1Z31S","Neton Vega, Tito Double P","Chiquita","Josa Records",15,33,27,"3231660"
35,"spotify:track:6X3h549Z7LJk881NPI5kTa","Gabito Ballesteros, Tito Double P","7 DÍAS","Los CT Records",1,51,29,"3225993"
36,"spotify:track:3ddJ8Vbc5tYPxq5zKRVke6","KAROL G, Marco Antonio Solís","Coleccionando Heridas","Bichota/Interscope Records",25,39,9,"3205793"
37,"spotify:track:31REg67eoHJSvMLUcEmGNj","La Arrolladora Banda El Limón De Rene Camacho","El Final De Nuestra Historia","Universal Music Mexico",30,35,114,"3192279"
38,"spotify:track:4e76Ss3ji7HQZ4qwcPNkNA","Junior H","MIENTRAS DUERMES","WEA Latina",22,45,41,"3155734"
39,"spotify:track:7x817ULPS5pcukCERAzUPh","Oscar Maydon, Victor Mendivil","ZAZA","Rancho Humilde/Sony Music Latin",31,44,11,"3084560"
40,"spotify:track:5wIlxGNafMen8AW8ELPQYm","Victor Mendivil","Cholo","Rico o Muerto Music LLC",29,29,4,"3061307"
41,"spotify:track:2HjRqfkjGe33JGlOdTtswE","8Uno, Airam Paez","Pelotero A La Bola","WM Mexico",20,37,11,"3061167"
42,"spotify:track:5GTBdEjZe7zEDp1N0eCZE4","Peso Pluma, Estevan Plazola","HOLLYWOOD","2024 Double P Records",16,38,61,"3029534"
43,"spotify:track:0TOQQZVCZdMFMxzHT6WEtD","Marcos Villalobos, Alan Arrieta","La Pantera","Gheef",14,49,19,"3017583"
44,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",1,43,33,"2971732"
45,"spotify:track:4N1dogCaVWnGyFdPjdqNWF","Clave Especial, Fuerza Regida","COMO CAPO","WEA Latina",5,40,26,"2900439"
46,"spotify:track:7sd6zMrgGpEa7NkQm9TRrg","Tito Double P","NADIE","Double P Records",2,54,39,"2880950"
47,"spotify:track:51qYdMBxt9mFbtZBzq1Yfi","Julión Álvarez y su Norteño Banda","Regalo De Dios","UMLE - Fonovisa",3,42,86,"2838812"
48,"spotify:track:3D24ErT1MMmUfXWotSj2A2","Fuerza Regida, Grupo Frontera","ME JALO","Rancho Humilde/Streetmob Records/Grupo Frontera/Sony Music Latin",5,47,35,"2828205"
49,"spotify:track:27aWzQn0uCuEwHkNlKi1jP","Oscar Maydon, Peso Pluma","Asquerosamente Rico","Rancho Humilde/Sony Music Latin",4,48,11,"2816229"
50,"spotify:track:5LhI8m7n8xlQmNe3b7Rwis","Natanael Cano, Oscar Maydon","Madonna","WEA Latina",1,50,76,"2815208"
51,"spotify:track:41wEwoDCdrSPBHYJShUi8t","Jasiel Nuñez","Formula One","Double P Records",14,41,8,"2791733"
52,"spotify:track:2XQnrr8gsvuGcJmPfk18iE","Victor Mendivil, Oscar Maydon","Me Paseo","Rico o Muerto Music LLC",46,46,4,"2789824"
53,"spotify:track:6uroNiDEDd0xFLiri0aQNk","Esau Ortiz","Triple Lavada","ESAU ORTIZ AZUARA/Sony Music Latin",3,52,20,"2685966"
54,"spotify:track:6Z0ybnsUBhbZ9ZjPW64eoF","Belanova","Rosa Pastel","Universal Music Mexico",22,66,139,"2671752"
55,"spotify:track:6J5kc12BW5HuP3d7C3vvx8","Bad Bunny","EoO","Rimas Entertainment LLC.",12,53,33,"2641670"
56,"spotify:track:3t72JCbFJ3syOhFC7x9Pa4","Neton Vega","M&M","Josa Records",5,59,27,"2632701"
57,"spotify:track:2mdrVnxEnPR6iFijakkxQS","Young Cister, Kreamly","QLOO*","Sony Music Entertainment Chile S.A",57,87,3,"2563890"
58,"spotify:track:0LTwdL5yZ6YOTEGUQPFuSN","Tito Double P","ROSONES","Double P Records",1,60,37,"2503891"
59,"spotify:track:4eLDmhsJW3JoZTXCAozHor","Neton Vega","Loco","Josa Records",1,56,35,"2490861"
60,"spotify:track:7sLrrDpHMYNre6uq2LLB2b","Victor Mendivil","Ráfagas al Viento","Rico o Muerto Music LLC",20,57,25,"2482506"
61,"spotify:track:6RcAHyC5sAUIbPTkhOQwd8","Junior H","Y LLORO","WEA Latina",5,62,98,"2420655"
62,"spotify:track:4k1oaXf7i7KGHYniA8n4ul","Neton Vega, Chino Pacas","Gula","Josa Records",62,93,18,"2420361"
63,"spotify:track:0mfemgLsr0ucLSOBOc4xJ0","Tito Double P","CHAMPAGNE","Double P Records",4,61,14,"2406699"
64,"spotify:track:4Ndjd6DhKIC5IPoBIrMQuX","Carín León, Gabito Ballesteros","Ese Vato No Te Queda","Socios Music, LLC",9,78,41,"2403264"
65,"spotify:track:0L5gbpFGU06vqSHacOxgka","Clave Especial, Edgardo Nuñez","TU TU TU","WEA Latina",4,58,22,"2378932"
66,"spotify:track:3IEvQ1CzszUJtTRLmmMJ2X","Tito Double P, Junior H","5-7","2024 Double P Records",10,64,52,"2358920"
67,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",67,70,8,"2274640"
68,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",1,63,321,"2273879"
69,"spotify:track:4e8HMW0GzmlDWPoRA9romo","Victor Mendivil","Jacobo Grinberg","Rico o Muerto Music LLC",31,65,19,"2248329"
70,"spotify:track:64my6WOkrygcpXKMLxxpi9","La Arrolladora Banda El Limón De Rene Camacho","Ya Es Muy Tarde","Universal Music Mexico",70,83,56,"2241382"
71,"spotify:track:6Z7f0BXDLI8k4CHR9KJdAD","La Arrolladora Banda El Limón De Rene Camacho","Mi Segunda Vida","UMLE - Disa",62,69,49,"2240631"
72,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",9,68,40,"2229295"
73,"spotify:track:5CE77TLqLjOQ2qgAobzPds","Victor Mendivil","GOET","Rico o Muerto Music LLC",47,71,62,"2226786"
74,"spotify:track:2Pve7muUYsaynWb9hL8CMb","Victor Mendivil","Tutankamon","Rico o Muerto Music LLC",23,55,4,"2223189"
75,"spotify:track:7DkOpEOBOwHg6VBj4blikS","Esau Ortiz, Luis R Conriquez, Oscar Maydon, Alemán, Victor Mendivil","Triple Lavada (feat. Victor Mendivil) - Remix","ESAU ORTIZ AZUARA/Sony Music Latin",6,67,12,"2215892"
76,"spotify:track:6CRRlfXDdhsL6vih3J5xco","Alfredo Olivas","En Definitiva","Camiolvi",76,85,169,"2202555"
77,"spotify:track:7obbjnrA9Z81q3F592aabg","Fuerza Regida","ayy weyy","Rancho Humilde/Street Mob Records/Sony Music Latin",42,74,16,"2151975"
78,"spotify:track:6X6m4xmdFcz31p1h7Qg68c","Tito Double P","EL LOKERON","2024 Double P Records",1,77,52,"2140923"
79,"spotify:track:73scB4Q4fcOmnsBVZPmk32","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",3,80,61,"2129442"
80,"spotify:track:3fJHbMUnzceimOnNjp63fF","Carín León","Primera Cita","Socios Music, LLC",2,75,121,"2123137"
81,"spotify:track:4ZOkfHC38nxSeSqzGE5HFr","Junior H","PIÉNSALO","WEA Latina",9,84,60,"2112614"
82,"spotify:track:5LHPcY9yd0hWVFIW4yfOCJ","Chuyin, Fuerza Regida, Jorsshh, Calle 24","Pika Pika","Street Mob Records",6,76,33,"2100071"
83,"spotify:track:29vIEdxgMT9H1fnBMecWjA","Julión Álvarez y su Norteño Banda","Lo Tienes Todo","UMLE - Fonovisa",15,82,91,"2096661"
84,"spotify:track:0KHDthR0XvPoeJaqBc7Sg5","La Arrolladora Banda El Limón De Rene Camacho","Ya Te Perdí La Fe","UMLE - Disa",65,73,46,"2091565"
85,"spotify:track:1IDfAcL63xIRjG4Q98yTfn","Belanova","Cada Que...","Universal Music Mexico",85,115,2,"2081862"
86,"spotify:track:7Ji1sx470UGJRw7gx2kr95","Clave Especial","LUZ VERDE","Streetmob Records",86,-1,1,"2080882"
87,"spotify:track:2JJSGhPpATm8lXeYjD95fw","Bobby Pulido","Desvelado","Capitol Latin",87,94,98,"2073297"
88,"spotify:track:4VWKUO1My9MfRecR5ftRkr","Julión Álvarez y su Norteño Banda","Rey Sin Reina","Copar Music, Inc",2,86,50,"2063346"
89,"spotify:track:3FqUPvubYeRCMsdJ02QyZR","Fuerza Regida","TÚ NAME","Rancho Humilde/Street Mob Records",4,72,80,"2039833"
90,"spotify:track:24teIhDYO2RocTA2v5dY0r","Junior H","Extssy Model","WEA Latina",23,90,149,"2033299"
91,"spotify:track:4mvD8af1IQary3hoe0KgOU","Lucky Brown, Jere Klein, Nes","Bella","Lucky Brown",79,88,12,"2029912"
92,"spotify:track:116NyTQvOVrcAWLrGwTiSA","Ian Cordova","Linda Mujer","Lucky Music Group",18,79,16,"2011542"
93,"spotify:track:6272S5nkbOvQDazRYq6muV","Fuerza Regida","caperuza","Rancho Humilde/Street Mob Records/Sony Music Latin",67,92,16,"1994909"
94,"spotify:track:4ZplewvZRLFcfBa5uyBbhd","Cardenales De Nuevo León","Belleza De Cantina","Universal Music Mexico",43,100,275,"1981122"
95,"spotify:track:701CRzd2iWBSImPgmSHq8Y","Alejandro Felix","Orula Victor Mendivil","Hylix",95,120,2,"1964046"
96,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",13,109,90,"1962611"
97,"spotify:track:3UZSZV80iBxSeEOpXgO4FD","Fuerza Regida","CHAKA","Rancho Humilde/Street Mob Records/Sony Music Latin",97,112,13,"1949893"
98,"spotify:track:179TZwPk0txEvjkraVTVKo","Alfredo Olivas","El Precio De La Soledad","Camiolvi",42,91,154,"1946688"
99,"spotify:track:5yXt80BNZGbmHFd0NHZHNn","Grupo Firme","El Beneficio De La Duda","Music VIP Entertainment Presenta Grupo Firme",5,103,64,"1946634"
100,"spotify:track:0NsGFMIo2aNbAkJu48ndaf","Chino Pacas","Morena Canela","Street Mob Records/PFL/Geffen Records",7,152,33,"1943531"
101,"spotify:track:0HjV1R5MaVfJ5q1N1LzaHG","Cachirula, LOOJAN, El Malilla","BEIBY - Remix","Fabrika",46,89,33,"1908968"
102,"spotify:track:7DTKpVBKNPsDGKwVTl2Txe","Tropicalísimo Apache","Ojitos Mentirosos","Universal Music Mexico",102,-1,1,"1907245"
103,"spotify:track:0SRddBTphQwQcfqw4Br1uX","León Larregui","Brillas","EMI México",43,117,440,"1887986"
104,"spotify:track:61vlMpyFxXmxvahvA7Bi3z","Calle 24, Chino Pacas, Fuerza Regida","QUE ONDA","WEA Latina",1,97,103,"1867241"
105,"spotify:track:4skuEIloXWuxxgekKupkEH","Mon Laferte","Tu Falta De Querer","Universal Music Mexico",52,101,185,"1866360"
106,"spotify:track:1YYfyJ2yCvGFCxwjsIqEK9","Rauw Alejandro, Romeo Santos","Khé?","Sony Music Latin/Duars Entertainment",11,107,40,"1865942"
107,"spotify:track:4JLZyyWuvvse6xKiZqRdau","Neton Vega","Todo a Su Tiempo","Josa Records",23,122,36,"1847853"
108,"spotify:track:0nafF9MxcXJBQWv3BTKtdF","KAROL G, Feid","Verano Rosa","Bichota/Interscope Records",67,98,9,"1829314"
109,"spotify:track:6HrALJOMsfPCCbUo5cJCON","Tito Double P, Chino Pacas","ESCAPATE","2024 Double P Records",3,106,52,"1824157"
110,"spotify:track:2lAUq68F2bt7Kc218n9FPp","Tito Double P, Grupo Frontera","AY MAMÁ","2024 Double P Records",7,108,52,"1822806"
111,"spotify:track:5AH31dDNgxCMGDdxubNNn4","Fuerza Regida","NEL","Rancho Humilde/Street Mob Records",2,95,56,"1812707"
112,"spotify:track:46964wQT31RrX0XJ6ML62I","Carín León, Maluma","Si Tú Me Vieras","Socios Music, LLC",42,81,9,"1804835"
113,"spotify:track:7MmrcXVA7A5zZ2CbDuGHNa","Rels B","A Mí","DALE PLAY Records / Flakk Team",68,116,339,"1800223"
114,"spotify:track:0O3U5iwTbiXCREMkvotJuN","Grupo Frontera, Grupo Firme","EL AMOR DE SU VIDA","Grupo Frontera",5,99,107,"1800075"
115,"spotify:track:3w1h7uNU1Dfk2tOaHiIGat","Fuerza Regida","PERO NO TE ENAMORES","Rancho Humilde/Street Mob Records",40,124,52,"1799948"
116,"spotify:track:6YxjNm7WM31n53ZlvQsyWE","Eden Muñoz","Lejos Estamos Mejor","EMC Music/Sony Music México",25,104,15,"1796113"
117,"spotify:track:7qXptgpZGo8AFPhJCBVLFE","Tito Double P, Neton Vega","LINDA","2024 Double P Records",11,111,64,"1794093"
118,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",90,110,111,"1789435"
119,"spotify:track:6iOndD4OFo7GkaDypWQIou","W Sound, Beéle, Ovy On The Drums","La Plena - W Sound 05","WEA Latina",59,105,23,"1786072"
120,"spotify:track:1XAs7coQj8K9RbiVX7JeKG","Victor Mendivil, Alemán","RZR","Rico o Muerto Music LLC",33,96,13,"1769411"
121,"spotify:track:4Nf5EZ40JenjMUKXOiyRU5","Peso Pluma","NUEVA VIDA","Double P Records",35,123,113,"1759494"
122,"spotify:track:3qdeRGn9erK9sjs1kUtBys","Fuerza Regida","CHAVALITAS","Rancho Humilde/Street Mob Records/Sony Music Latin",115,148,10,"1758624"
123,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",11,133,33,"1753074"
124,"spotify:track:53IpyJOqUIcCzCUtMjP9oy","Intocable","¿Y Todo Para Qué?","Capitol Latin",119,119,14,"1748378"
125,"spotify:track:1B1maIpcMpPDZ8GT0WHT0V","KAROL G","Milagros","Bichota/Interscope Records",67,144,12,"1738185"
126,"spotify:track:0uQhDYHyoZe5DpncrPolb6","Junior H","LAS NOCHES","WEA Latina",50,141,11,"1738093"
127,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",25,118,53,"1731695"
128,"spotify:track:1cZHUhGz7xJ8c4szDipipd","Victor Mendivil, Oscar Maydon","Mejores Jordans","Rico o Muerto Music LLC",9,113,55,"1714075"
129,"spotify:track:4g6Ow5lxjyqATCQub3ACcu","Belanova","Por Ti","Universal Music Mexico",129,198,2,"1705293"
130,"spotify:track:2CshODtf7iwe3pKlPmEWF5","Junior H","TRES BOTELLAS","WEA Latina",26,129,98,"1699847"
131,"spotify:track:6kQYMqjobmB8MkWwa9OUyA","Alejandro Sanz","Amiga mía","WM Spain",51,138,20,"1693308"
132,"spotify:track:1HEwEN64NjgTaHmo7LfkX8","Beéle","no tiene sentido","5020 Records",78,140,12,"1692371"
133,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",73,130,11,"1684132"
134,"spotify:track:1C7NXX8UJ6pgNx8EkmyZDd","Beéle","si te pillara","5020 Records",134,153,3,"1681720"
135,"spotify:track:6YOfGIE6iFxC7G8OlGGvzW","Junior H","ROCKSTAR","WEA Latina",7,132,98,"1680884"
136,"spotify:track:2aYZaN5SmkRDLsrrV8GkBQ","Peso Pluma, Neton Vega","LA PATRULLA","2024 Double P Records",1,121,61,"1672867"
137,"spotify:track:7mEPibyVIOAjjHcSD0K0vn","Grupo Marca Registrada, Victor Valverde","El Mayor de los Ranas (En Vivo)","RB Music, Inc. (RB Music/Grupo Marca Registrada)",19,126,25,"1669199"
138,"spotify:track:6r6IPuFvUX72kQGc9b46rk","emmanuellcortess_","Amor","RC Music",20,156,62,"1655526"
139,"spotify:track:6B9j1SQnmtHa0i5FiifFRi","Neton Vega","Qué Motor","Josa Records",64,128,9,"1649673"
140,"spotify:track:6QJCZyJv1fhkCyZA3lRoAD","Caifanes","Viento","RCA Records Label",68,136,44,"1644635"
141,"spotify:track:3HqcNJdZ2seoGxhn0wVNDK","KAROL G","PROVENZA","BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO",1,131,160,"1634618"
142,"spotify:track:43558Td2trz7O0chZYohEE","Natanael Cano, Nueva H","Amapola","WEA Latina",8,137,36,"1629732"
143,"spotify:track:2Nk3gXgekore0lfB7PCnub","Alfredo Olivas","El Paciente","Camiolvi",59,147,249,"1622088"
144,"spotify:track:0B5nnPv1ebuo0VFXCMfUij","El Bebeto","Seremos","UMLE - Disa",60,178,139,"1620530"
145,"spotify:track:0KAqMRUSZwzG3dZLdDA4eH","Shakira","Antologia","Epic",48,149,63,"1609367"
146,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",15,154,33,"1603367"
147,"spotify:track:5Nic01Mo4dZzAgyU3hy4da","Victor Mendivil, Angel Almaguer","Corum","Rico o Muerto Music LLC",62,102,4,"1602310"
148,"spotify:track:3KQwuuHarLTIZIUXtwDmPN","Grupo Firme","Alégale Al Umpire","Music VIP Entertainment Presenta Grupo Firme",76,155,15,"1598443"
149,"spotify:track:6UtWwuheJr5LLDeVypPNx7","Fuerza Regida","EXCESOS","Rancho Humilde/Street Mob Records",38,160,60,"1593658"
150,"spotify:track:0lTAedtZ55pf7wFrcDEPM0","Mentiras: La Serie, Mariana Treviño","Pobre Secretaria","WM Mexico",43,127,9,"1582476"
151,"spotify:track:1GtIK8iINes4gNt06F60NU","Alfredo Olivas","Vete","Fonovisa",28,139,110,"1573893"
152,"spotify:track:5mB0MGsRfKZALHrXjnktCK","Caifanes","La Célula Que Explota","RCA Records Label",66,142,75,"1560907"
153,"spotify:track:44tGQHHdm4JhCbMugPr2Vd","Neton Vega","3","Josa Records",46,171,25,"1546834"
154,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",119,145,165,"1544913"
155,"spotify:track:3IyUWwRHrMYHNdatyRcCEr","La Arrolladora Banda El Limón De Rene Camacho","Te Estaré Esperando","Universal Music Mexico",155,193,9,"1543611"
156,"spotify:track:1nULBrlzWatdcjA2ZctIMv","Zoé","Labios Rotos - En Vivo Desde México / 2010","EMI México",137,-1,121,"1542486"
157,"spotify:track:51sN3VDJBVmKJVgp0trc7M","Ivan Cornejo","Atención","Interscope Records",60,162,23,"1539421"
158,"spotify:track:25VVwcwK5OKa4XMsVmsmJ0","La Arrolladora Banda El Limón De Rene Camacho","Aquí Hay Para Llevar","Disa",81,114,39,"1538660"
159,"spotify:track:2fQrrBtuNVMWOHqLyk4EfO","Alfredo Olivas","Yo Todo Lo Doy","Fonovisa",45,163,129,"1535892"
160,"spotify:track:4vtIzbuGPJap419X869GDz","Grupo Frontera","Lalala","Grupo Frontera",146,146,2,"1535029"
161,"spotify:track:4MUrUT38U98olfnyzMBCzm","Bad Bunny","KLOuFRENS","Rimas Entertainment LLC.",28,161,29,"1524916"
162,"spotify:track:0JDrG1g5HXbfgGtRKT0ofH","Natanael Cano","Diamantes","WEA Latina",34,183,95,"1519916"
163,"spotify:track:48NXpYRuvv9izul4oXhqS9","Don Omar","Salió El Sol","UMLE - Machete",148,172,6,"1519166"
164,"spotify:track:1V14rt4SEpMU1wCdmGz6eB","Neton Vega, Alemán, Victor Mendivil","Me Ha Costado","Josa Records",23,167,27,"1514609"
165,"spotify:track:2Vw8vOliCmBOAys8Q2xzJZ","Neton Vega","Mi Vida Mi Muerte","Josa Records",14,170,30,"1513767"
166,"spotify:track:02cRoSfWU3RJNFyU3o4lhV","Peso Pluma, Oscar Maydon","SANTAL 33","2024 Double P Records",8,135,61,"1509626"
167,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",40,166,66,"1507438"
168,"spotify:track:32SJM4tQyJHsB8rgVtZURn","Young Miko","WASSUP","Wave Music Group",42,151,14,"1503005"
169,"spotify:track:4ksf1UdqNc9pU8R4ZZrgdY","Miranda!","Tu Misterioso Alguien","Pelo Music",169,-1,1,"1489047"
170,"spotify:track:2rApWcTGUQuq4iDuB8n763","Gabito Ballesteros, Neton Vega","WISCACHOS","Los CT Records",83,165,12,"1486212"
171,"spotify:track:0IBhXEEKXhv0bdpboaw5M3","La Santa Grifa","Sabanas Blancas","La Santa Grifa",116,179,7,"1485156"
172,"spotify:track:5nJaS3PEpyPfaWiLxIGtRX","Don Omar","Virtual Diva","UMLE - Machete",118,-1,8,"1475721"
173,"spotify:track:3GSMdtJphymHEsR8K9jT5Q","León Larregui","Locos","Universal Music Mexico",56,181,374,"1474994"
174,"spotify:track:1OZpgVRQKkxcoeEocqTMRZ","Julión Álvarez y su Norteño Banda","Pongámonos De Acuerdo","UMLE - Fonovisa",27,157,144,"1474135"
175,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,159,440,"1472254"
176,"spotify:track:3uZe6zsDlFNxaKiqn1kHJi","Natanael Cano, Anuel AA","Como Es - Remix","WEA Latina",52,125,4,"1464254"
177,"spotify:track:0An16OW2kcW8h9ij5cyM9a","Natanael Cano","Polos Opuestos","WEA Latina",34,164,8,"1462864"
178,"spotify:track:127UT7AiWflJwjXWUBBVTQ","Natanael Cano","O Me Voy O Te Vas","WEA Latina",12,190,83,"1455147"
179,"spotify:track:4st6K8nGBjANh0mKNvOpnt","Fuerza Regida","peliculiando","Rancho Humilde/Street Mob Records/Sony Music Latin",24,150,16,"1453282"
180,"spotify:track:1C84d9abZVKWHT2YYpoean","Luis R Conriquez, Neton Vega","Si No Quieres No","Kartel Music",1,169,74,"1451885"
181,"spotify:track:46YjJXVXWHlQ21odKktg5e","Tainy, Bad Bunny","MOJABI GHOST","NEON16, LLC",15,175,81,"1450856"
182,"spotify:track:28UP90XhjCovLtieduYr9P","Mon Laferte, Bunbury","Mi Buen Amor","Universal Music Mexico",55,187,91,"1446703"
183,"spotify:track:4DnrAI8WyUY6gkOwl8GlPN","Alleh, Yorghaki","capaz (merengueton)","CONMUER LLC",63,-1,27,"1446180"
184,"spotify:track:3pJfnBjO3kjudEchcPEDxS","Caifanes","Afuera","RCA Records Label",82,188,127,"1433372"
185,"spotify:track:6Pur3hWy6Nzc27ilmsp5HA","Los Enanitos Verdes","Lamento Boliviano","EMI Latin",84,174,269,"1433201"
186,"spotify:track:6kdCN6gTWLcLxmLXoUcwuI","Café Tacvba","Eres","Geffen*",93,-1,139,"1431384"
