rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
36,"spotify:track:2grcaP2t5eJpDv4YhOuMWn","Miranda!, TINI","Me Gusta","Sony Music Argentina",19,29,15,"712374"
37,"spotify:track:1o4xkdBe0RjSf2u6VXi4OI","Yan Block, Panda Black","444","SONAR LLC.",25,39,28,"709138"
38,"spotify:track:1KfiYYMCZkP7no8DdkXFDl","Tobal Mj, Lucky Brown, Nacho G Flow","Tiene","Stars Music Chile 2024",22,32,19,"690447"
39,"spotify:track:5jX8y3uTztypaMgOinxYMw","Emilia, Six Sex","pasarella 👠","Sony Music Latin",21,46,7,"681847"
40,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,43,180,"678059"
41,"spotify:track:4zhk2RS2EZODmBW6il55Qj","Beéle, Ovy On The Drums","mi refe","5020 Records",20,36,33,"665787"
42,"spotify:track:4KRlNVLHn2ZgGvpjnga31N","Luciano Pereyra, Ezequiel Y La Clave, Un Poco de Ruido, Pinky SD","Si No Es Muy Tarde - Versión Cumbia","Universal Music Argentina S.A.",14,45,19,"662460"
43,"spotify:track:2ANtIUI9cipWNI685VdlZb","Pablo Chill-E","Resentia","G STARR ENT",11,47,31,"654825"
44,"spotify:track:0DMJz677XfXiiruhIELu2e","Jombriel, DFZM, Jøtta","VITAMINA","WEA Latina",4,41,24,"636057"
45,"spotify:track:1rh4kDY9T4fHVDum8Foi5k","Gustavo Cerati","Adiós","Ariola",45,53,138,"622247"
46,"spotify:track:3X8jKI7kHrbhqgLboG14tw","Eugenia Quevedo, Angela Leiva, La banda de Carlitos","No Podrás - En Vivo","Eugenia Quevedo",45,49,25,"616518"
47,"spotify:track:2XbsqBrOdYjm0OLBEepID7","TINI, Beéle","Universidad","5020 Records",3,38,9,"616250"
48,"spotify:track:0AXKoQuC2NQ8S2QRF0Gu02","Plan B","Fronteo","Pina Records",9,42,10,"613818"
49,"spotify:track:2YNMRnIJMCxDQWYfXRxJmB","Tan Bionica","Obsesionario en La Mayor","Pirca Records",49,52,115,"606513"
50,"spotify:track:6kPCcIAGoTeRrh8qrmKa90","Tiago PZK, Ke Personajes","Piel","WEA Latina",2,50,81,"591679"
51,"spotify:track:1C7NXX8UJ6pgNx8EkmyZDd","Beéle","si te pillara","5020 Records",51,60,8,"577816"
52,"spotify:track:4581iSIX0QZNNzAQRysF3k","Airbag","Nunca Lo Olvides","DALE PLAY Records",40,56,39,"548270"
53,"spotify:track:09QfIIP4NUx4A3thmovb2o","Miranda!","Perfecta","Pelo Music S.A.",40,48,5,"542258"
54,"spotify:track:5lCk0ZeN8h76QxNqHEGMZJ","Cris MJ","Vamo a Bailotear","Sonar LLC.",4,51,8,"532078"
55,"spotify:track:0N361WhEqVunVl5ZBkfd70","Árbol","El Fantasma","Surco",47,55,63,"531548"
56,"spotify:track:59YLoLaKOBMSU8k5pwEkXu","TINI","De Papel","5020 Records",21,21,2,"524372"
57,"spotify:track:1Zh6HllrXT0Khrwk2j3TrZ","La T y La M","No Se Va","GraceMusic",51,72,43,"510767"
58,"spotify:track:0GmiGIxXDNrePrHBpijYDp","Yannc, Darkiel, Eladio Carrion, Brray, Myke Towers","Sigue Bailandome","Full Harmony",46,58,8,"509796"
59,"spotify:track:43YmZ0EmBmqNLTCK8Go1tz","Miranda!","Mentía","Pelo Music",21,57,5,"505324"
60,"spotify:track:6qGmdKRvLumRqcjq5vKAOi","Sharon y los Camperos del Chamamé","Cuidado Que Te Supero","LHA Music",57,62,15,"505052"
61,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",1,59,33,"503662"
62,"spotify:track:4MUrUT38U98olfnyzMBCzm","Bad Bunny","KLOuFRENS","Rimas Entertainment LLC.",14,63,33,"500894"
63,"spotify:track:1LiN0Z98FkR1t0m8KmLcAH","Anuel AA, Haze","Amanece","House of Haze",10,67,163,"499634"
64,"spotify:track:23FJGRug9hlYUIBnrmkIBX","Airbag","Cicatrices","DALE PLAY Records / Airbag",41,64,70,"497554"
65,"spotify:track:18m5dJOPB2geFwOymXNaWg","Mora, De La Rose","AURORA","Rimas Entertainment LLC.",37,83,13,"483962"
66,"spotify:track:1PREzVLuDT6PSE9sej4wnV","Fuerza Regida, Grupo Frontera","COQUETA","Rancho Humilde/Streetmob Records/Grupo Frontera/Sony Music Latin",66,74,8,"481369"
67,"spotify:track:6J5kc12BW5HuP3d7C3vvx8","Bad Bunny","EoO","Rimas Entertainment LLC.",15,61,33,"480892"
68,"spotify:track:7upAH0ezzsThyvr33YKn4u","Turf","Pasos Al Costado","Pop Art",52,69,374,"475231"
69,"spotify:track:2hi1aFllOFRNH8gIHxQvD9","Cosculluela, Nicky Jam","Te Busco","Rottweilas, Inc.",66,88,40,"474619"
70,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",16,70,124,"471162"
71,"spotify:track:4qXdhvf2VrfYZqAaPTnn3m","Miranda!","Prisionero","Pelo Music S.A.",43,65,5,"469504"
72,"spotify:track:0OcYoSGA1CFGZcCuPLyfhj","Airbag","Solo aquí","WM Argentina",71,91,6,"467414"
73,"spotify:track:3I4YGWwJoqBdBGVnkRjnVw","Slayter, Yan Block, NTG","secuestro","SONAR LLC.",36,81,16,"467099"
74,"spotify:track:7eNwwoxDR8KVzNAuGvliAO","Omar Courtz, De La Rose, Haze","Kyoto","House of Haze",33,75,56,"464649"
75,"spotify:track:3VvA1wSxukMLsvXoXtlwWx","Boza","Hecha Pa' Mi","Sony Music Latin",5,113,62,"461549"
76,"spotify:track:2jEjxOyKqMpkcThWl697hf","Babasonicos","El Loco","Pop Art",71,71,37,"459921"
77,"spotify:track:0Sr7ssScx54yxdM2ols7nW","Omar Courtz, De La Rose","Q U E V A S H A C E R H O Y ?","Mr.305 Records / Rimas Entertainment LLC.",1,78,47,"457364"
78,"spotify:track:5zpZUFF7YyPG90nkR88RYd","Babasonicos","Puesto","Universal Music Argentina S.A.",37,79,29,"456407"
79,"spotify:track:5UUIqKFpTq2Ri3YvFcof5c","Miranda!","Extraño","Pelo Music S.A.",48,109,6,"448434"
80,"spotify:track:1TyBUtMxdmRfXhW3MmbxtQ","Luck Ra, Abel Pintos","QUE ME FALTE TODO","Sony Music Entertainment Chile S.A",3,97,95,"446867"
81,"spotify:track:31we7ZzWdSBEOKs5Ln6QVF","De La Rose, Omar Courtz","NUBES","WEA Latina",15,73,20,"446043"
82,"spotify:track:5lwPKH5nmro0uXGs8PiAQq","Myke Towers","TENGO CELOS","WEA Latina",4,5,5,"440554"
83,"spotify:track:3KAdpFK7rveKAAwpgjwhNn","Eugenia Quevedo, La banda de Carlitos","Como Lo Hizo? - En Vivo","Eugenia Quevedo",60,80,25,"438309"
84,"spotify:track:2Xetks48zQL2K7xUbJBHRn","Q' Lokura, Los Herrera","Cuidado Que Te Supero","Q' Lokura",42,68,67,"436509"
85,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",8,94,33,"434799"
86,"spotify:track:6q41qt2R9K8BXEzmzImEGO","Intoxicados, Andrés Calamaro","Fuego","Pop Art",86,89,3,"433352"
87,"spotify:track:1fU2DcwVJEuUvGV3mUam8T","La Delio Valdez","Inocente","Delirio Valdez Records",41,87,173,"428956"
88,"spotify:track:4eqXTlaHeK6xkM1fRx9wR5","Pinky SD, Un Poco de Ruido, Uriel Lozano","Conmigo Te Gustó","Pinky SD",13,84,53,"428860"
89,"spotify:track:1Mqfdem6pgGVoULjSkkcc9","Airbag","Cae el Sol","DALE PLAY Records / Airbag",56,90,80,"428372"
90,"spotify:track:0JoHqmlqE0W0i9prt6kcHR","Maluma, Trap Capos, Noriel, Bryant Myers, Juhn","Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)","Sony Music Latin",17,103,71,"425595"
91,"spotify:track:71N3UjxfXEWljGkjBDcnNY","Luck Ra, Tiago PZK","FUE CULPA TUYA","Sony Music Latin",12,77,19,"423396"
92,"spotify:track:2kB1rqoTaZ3j6ChtIWGurm","Viejas Locas","Me Gustas Mucho","Universal Music S.A.",66,66,64,"419322"
93,"spotify:track:0STW8nw4lNN4TEQ8KmNer6","Jombriel, Alex Krack, Jøtta","Parte & Choke","WEA Latina",3,102,39,"416297"
94,"spotify:track:3UVM7rdOSbm2vKDXB9SsWo","Cosculluela","Manicomio","Rottweilas, Inc.",18,85,83,"415810"
95,"spotify:track:0ZAJ660VP57lLK4U7NlGOy","Intoxicados","Nunca quise","Pop Art",63,86,447,"415775"
96,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",14,76,40,"415707"
97,"spotify:track:1p7m9H4H8s0Y7SgRm7j3ED","Andrés Calamaro","Flaca","DRO/EastWest Spain",61,104,362,"414056"
98,"spotify:track:0C9V5jMElp7laZZdsCHufD","Los Tipitos","Campanas en la Noche","Pop Art",67,95,271,"413936"
99,"spotify:track:0WajUW5XINeraP2w0F3F8E","Miranda!","Don","Pelo Music S.A.",55,82,12,"413277"
100,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",100,105,6,"410585"
101,"spotify:track:1YYfyJ2yCvGFCxwjsIqEK9","Rauw Alejandro, Romeo Santos","Khé?","Sony Music Latin/Duars Entertainment",19,99,40,"408789"
102,"spotify:track:76lXtXJP6VqX6r9Ks3AUy0","Peipper, DobleP, Locura Mix","Si Las Gatas Se Amotinan","SUPERNOVAS MUSIC",8,93,39,"408710"
103,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",20,100,53,"406303"
104,"spotify:track:4SJHHpKhcuXwDsCsPqshXj","Rauw Alejandro, Chencho Corleone","El Efecto","Duars Entertainment, Corp.",30,96,94,"406203"
105,"spotify:track:1AX4aybSRyXHWrjg27wTFE","Ke Personajes, Onda Sabanera","Pobre Corazón - En Vivo","Ke Personajes",2,123,123,"405398"
106,"spotify:track:4k3K6Ke6KfAWb7zyQWrTEA","Los Pericos","Pupilas Lejanas","EMI Odeon S.A.I.C.",75,121,40,"405158"
107,"spotify:track:7qIw4D1PcDHigDohKkLB0W","Andrés Calamaro","Te quiero igual","DRO/EastWest Spain",66,110,45,"404743"
108,"spotify:track:06s3QtMJVXw1AJX3UfvZG1","Anuel AA, Bad Bunny","Hasta Que Dios Diga","2020 Real Hasta La Muerte, LLC",7,98,78,"404450"
109,"spotify:track:2KcNrONbZ0hvBPjvrDO2tx","Myke Towers","ALMAS GEMELAS","WEA Latina",26,181,36,"401310"
110,"spotify:track:73scB4Q4fcOmnsBVZPmk32","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",1,92,61,"400810"
111,"spotify:track:6vRQqxOhUFd78p5tL8jXr7","Luck Ra, BM","La Morocha","Sony Music Entertainment Chile S.A",1,115,111,"399815"
112,"spotify:track:7q7XFO9av9VpNJSXKJwJxD","Las Pelotas","Personalmente","Pop Art",107,126,199,"398485"
113,"spotify:track:5hKjEpYrJIJs6uPl7zw6Y6","Jory Boy, Bad Bunny","No Te Hagas","Young Boss Entertainment",54,111,61,"397236"
114,"spotify:track:47aX1tXPTBpAG8Y2iAYmiy","Jere Klein, Katteyes, Mateo on the Beatz","TODO KE VER","2025 JERE KLEIN",114,-1,1,"396584"
115,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",5,116,89,"395704"
116,"spotify:track:1R3ubqAHKHE6f64Hz37q8h","La T y La M","Un Montón de Estrellas - En Vivo Gran Rex","GraceMusic",13,156,38,"395595"
117,"spotify:track:1H7ktqkQx1PIuPfNtqvaBs","Airbag","Pensamientos","Pop Art",62,117,25,"395067"
118,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",37,101,58,"392435"
119,"spotify:track:3tt9i3Hhzq84dPS8H7iSiJ","Manuel Turizo","La Bachata","Sony Music Latin/La Industria",1,112,154,"388808"
120,"spotify:track:67Q93kXygxCskeQiIP0V0j","Ciro y los Persas","Me Gusta","300 Producciones",60,136,443,"388520"
121,"spotify:track:5Bi9Cq5oVFy1OtUgecbegZ","Callejeros","Creo","Pelo Music S.A.",84,128,320,"387215"
122,"spotify:track:5q2JbCNi4FcnglgPfxcV65","Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin","Sola (Remix)","Spiff TV, LLC / Real Hasta La Muerte, Inc.",12,134,99,"386230"
123,"spotify:track:4dLLdfiniBhDP9dlJQIOi4","Los Ángeles Azules, Emilia","Perdonarte, ¿Para Qué?","OCESA Seitrack",1,114,65,"381321"
124,"spotify:track:5n2XTRsYFlZwNBp06KAjDX","Cosculluela, Bad Bunny","Madura","Rottweilas, Inc.",6,125,93,"380313"
125,"spotify:track:0ZyNiSXRbq68lmBjV0vJkR","Babasonicos","En Privado","Universal Music Argentina S.A.",125,151,5,"379053"
126,"spotify:track:2mEkK1rOvO4UJWhqEPZiP9","Nico Valdi, Chofer, El Lobo","Típica Argentina","LEB Records",126,-1,1,"378011"
127,"spotify:track:2SPBFiD8iITb8CKJGz1TEQ","Yan Block","111","SONAR LLC.",62,132,21,"374585"
128,"spotify:track:5WEF0icHWmAZBBMglBd599","Bad Bunny, Chuwi","WELTiTA","Rimas Entertainment LLC.",7,127,33,"373625"
129,"spotify:track:1xCD7ccEtiylN6BBJ4ogXF","El Plan De La Mariposa","Túnel de la Vida","Savia Records",129,153,10,"372957"
130,"spotify:track:6tjz2ZCL2jmPY1jPsbRk2H","Miranda!, Emilia","Uno los Dos","Sony Music Argentina",12,119,36,"371165"
131,"spotify:track:0XWqcDAa5ZCmyBOYukrRoQ","Yami Safdie, Emilia","+ Te Vale","WEA Latina",21,120,9,"370342"
132,"spotify:track:6yLqoieklk9gwabLaUDJ4s","La Factoria, Eddy Lover","Perdóname","PanamaMusic",132,180,2,"369785"
133,"spotify:track:6Soxxi73U6SO4rOGJwYYxI","Los Piojos","Tan Solo","El Farolito Discos",53,131,142,"368648"
134,"spotify:track:1yg1tWFaYajN4b7vsKtYRE","La T y La M","El Doctorado","GraceMusic",26,106,49,"368225"
135,"spotify:track:0u6JsFiEEXb6kaF0oqyeFi","Luck Ra, La K'onga, Ke Personajes","Ya No Vuelvas (Versión Cuarteto)","Sony Music Entertainment Chile S.A",1,135,142,"367555"
136,"spotify:track:4AXgx8dQgAxPnMGzydsitJ","Q' Lokura, Los Herrera","Carita Triste","Q' Lokura",50,108,22,"367182"
137,"spotify:track:5dDlknAL9imbXXl7uG7oqe","Omar Courtz","⁠LUCES DE COLORES","Mr.305 Records / Rimas Entertainment LLC.",114,137,21,"365953"
138,"spotify:track:0vUqiSvbUICW3YtTA5ecSX","Miranda!, Maria Becerra, FMK","Perfecta (Versión 2023)","Sony Music Argentina",8,118,48,"364197"
139,"spotify:track:14rcLGX83RpsORAIzC4U4g","Patricio Rey y sus Redonditos de Ricota","Un Poco de Amor Francés","Patricio Rey Discos",82,143,225,"363440"
140,"spotify:track:7q3NthaBqFI6s0WnAlnIvq","Darell, Brytiago","Velitas","Sony Music Latin",56,174,43,"359158"
141,"spotify:track:5kl4FkCUzVa5wicxafa9yc","Andrés Calamaro","Cuando no estás","WM Spain",123,171,5,"355360"
142,"spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ","Alex Warren","Ordinary","Atlantic Records",122,150,15,"355171"
143,"spotify:track:20gpiaTYpTe32d40mkT9az","Pinky SD, Un Poco de Ruido, Q' Lokura","Frágil","Pinky SD",59,163,39,"354735"
144,"spotify:track:7bugn9Xif6VHCLco3PIZc5","Ovy On The Drums, Lucky Brown, Darell","NUBES","WEA Latina",144,182,2,"353955"
145,"spotify:track:2BvPMS2XWfnCpHHvWeOyeC","Mora","DETRÁS DE TU ALMA","Rimas Entertainment LLC.",94,140,9,"353281"
146,"spotify:track:4TGwERXRlyQtBdggYTHo6j","Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole","Entre Nosotros (Remix) [con Nicki Nicole]","WEA Latina",1,165,113,"350843"
147,"spotify:track:2VZrQstXX2ax3N5s9PDCc2","Bhavi, Seven Kayne, Milo j, Tiago PZK, KHEA, Neo Pistea","BESAME (feat. Tiago PZK, Khea & Neo Pistea) - Remix","Bhavilonia",1,144,59,"350317"
148,"spotify:track:2ExpCKBxiHbgzepERl1t4D","Soda Stereo","Cuando Pase El Temblor - Remasterizado 2007","Columbia",103,175,81,"348698"
149,"spotify:track:7L1xVDPk3nLxQIGOOryW7p","Eugenia Quevedo, La banda de Carlitos","Con Otra - En Vivo","Eugenia Quevedo",107,172,12,"347594"
150,"spotify:track:7MVIfkyzuUmQ716j8U7yGR","Milo j, Taiu","Rara Vez","Universal Music Argentina S.A.",3,170,132,"347540"
151,"spotify:track:1bOomfQ28HND8HwT0tViLT","Lyon la f, Lamelodiadelhampa, Nacho G Flow","DEJA QUE EL MUNDO SE ACABE","PEGAO COMPANY",124,124,7,"347445"
152,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",50,148,66,"347282"
153,"spotify:track:5EhzE6HJaCcLFrf5rPqvpk","Camila","Mientes","Columbia",120,147,9,"345372"
154,"spotify:track:5PCOOngROV9jWsUViSy4Ed","j-hope, GloRilla","Killin' It Girl (feat. GloRilla)","BIGHIT MUSIC",69,159,10,"344933"
155,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",127,139,123,"344882"
156,"spotify:track:0oCiPqIEL5218yu2D996eP","Los Piojos","Bicho de Ciudad","300 Producciones",68,152,44,"343533"
157,"spotify:track:3oqWr0jDWNXxWufNogGREp","Gustavo Cerati","Crimen","Ariola",34,145,438,"343423"
158,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",28,146,145,"342901"
159,"spotify:track:3n6EihEumKlLky7mfeOj71","Pinky SD, Un Poco de Ruido, Q' Lokura","Yo Era","Pinky SD",51,158,39,"342708"
160,"spotify:track:6iCnJkKswtMYoSmT58HmEn","Los Auténticos Decadentes","Un Osito de Peluche de Taiwán","Pop Art",123,154,14,"341369"
161,"spotify:track:2yvjjJrWzVzA2zg4VsoEmo","Prince Royce","La Carretera","Sony Music Latin",161,-1,1,"340875"
162,"spotify:track:48H3BsuIXKMYRTuFtxkRhh","YSY A","El Amanecer","Ysy A",64,162,69,"338568"
163,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",7,149,166,"338348"
164,"spotify:track:75dqA2rQHnUtP7XjvkmKh2","Viejas Locas","Todo Sigue Igual","Universal Music S.A.",133,133,10,"336944"
165,"spotify:track:6c0RkVllf6V7FPy1EUCclz","Miranda!","Traición","Pelo Music S.A.",112,129,5,"336843"
166,"spotify:track:4waqcUQWdj0yH26STWl2Rq","La Oreja de Van Gogh","Rosas","Columbia",66,178,29,"333693"
167,"spotify:track:2Syg7oH4lJ2yG2pE7QCcIv","Emilia","perfectas","Sony Music Latin",69,107,3,"333033"
168,"spotify:track:5GUgnXDDO4raKkT9lO5F1x","DesaKTa2, Aneley","Estaba Aqui Pensando","Almenara Network S.A.S",132,155,11,"330402"
169,"spotify:track:6gV8ALkSHfJi7Bprabr1FC","Roze Oficial, Peipper","Inocente","Sony Music Uruguay",5,-1,47,"330185"
170,"spotify:track:5LazbgCsa2IskJbPMnI8Qd","Tiago PZK, LIT killah","Entre Nosotros","WEA Latina",1,185,71,"329876"
171,"spotify:track:2wsfPRyzSU7LgqjvoxmY5q","Emanero, Karina, j mena, Angela Torres","SINVERGÜENZA - con Angela Torres","Fifty One",14,167,89,"327831"
172,"spotify:track:1wIUWGdTdhVk5gIPd0ULxX","La Vela Puerca","Zafar","Surco",119,-1,124,"325742"
173,"spotify:track:7rocqOEREl0vp5CRYTeZFv","Airbag","Amor de verano","WM Argentina",173,-1,1,"325270"
174,"spotify:track:1iEwyiSLAunPR6uouANE0O","Maluma","El Perdedor","Sony Music Latin",62,-1,25,"325115"
175,"spotify:track:03IpZ9yqJlo3EIgDQUgBSF","Duki, Myke Towers","Nueva Era","DALE PLAY Records / SSJ Records",1,176,42,"324457"
176,"spotify:track:571PVMWxL6aEwyOOfRFXPF","Babasonicos","Yegua","Universal Music Argentina S.A.",87,184,21,"324442"
177,"spotify:track:7L0pCzg4LmOxcPyk554aTa","Arcángel, Maria Becerra","5 Pa Las 12","Rimas Entertainment LLC.",113,141,6,"324227"
178,"spotify:track:0oH7QF9L9fzDy6EFWlivCC","Tan Bionica","Beautiful","Pirca Records",149,173,13,"324139"
179,"spotify:track:2J9B63FawlTaPdg4eH5X03","Beéle","Loco","Hear This Music",15,200,44,"323840"
180,"spotify:track:2pmHBQiIjVfTyn3p1rRbSB","Intoxicados","Esta Saliendo El Sol","Universal Music Argentina S.A.",89,130,75,"323772"
181,"spotify:track:2qBirMakpTdz9ymxrZEyzg","Luis Alberto Spinetta","Seguir Viviendo Sin Tu Amor","EMI Argentina",58,-1,395,"322845"
182,"spotify:track:2QP041AcWg8PwPIWP95RKN","Beéle","top diesel","5020 Records",149,188,9,"322843"
183,"spotify:track:06WyITrA2pZJT5Nt79AOrb","Ulises Bueno, DesaKTa2","No Puedo Fingirlo","Almenara Network S.A.S",134,168,17,"322543"
184,"spotify:track:5AGnkbWCiF9u4ra54N9X1a","Bizarrap, Luck Ra","Luck Ra: Bzrp Music Sessions, Vol. 61","DALE PLAY Records",3,194,34,"322414"
185,"spotify:track:6kUopck7LHVadAjAFcXiTj","Patricio Rey y sus Redonditos de Ricota","Un Ángel para Tu Soledad","Patricio Rey Discos",115,157,152,"321858"
186,"spotify:track:5kK8aTkR4QGcUx3UiVmOqA","Lucky Brown, Jere Klein, Fran C","Amor Escondido","Lucky Brown",160,160,7,"321646"
187,"spotify:track:6rg1MBZqggsQ5olFGTw0rr","Divididos","Spaghetti del Rock","Ariola",80,183,323,"320734"
