rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
186,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",79,-1,130,"432465"
187,"spotify:track:7ne4VBA60CxGM75vw0EYad","Gracie Abrams","That’s So True","Gracie Abrams, under exclusive license to Interscope Records",56,165,32,"431983"
188,"spotify:track:6b2HYgqcK9mvktt4GxAu72","Justin Quiles, Chimbala, Zion & Lennox","Loco","WEA Latina",4,-1,91,"431339"
189,"spotify:track:03IpZ9yqJlo3EIgDQUgBSF","Duki, Myke Towers","Nueva Era","DALE PLAY Records / SSJ Records",4,-1,22,"428385"
190,"spotify:track:4tArGA8NXqO2YIp9t1tGCu","Mora","PISTA DE ATERRIZAJE","Rimas Entertainment LLC.",58,73,3,"426164"
191,"spotify:track:3XXofal1zx616qGCutchgq","Aissa, Lucho RK, Nake","KTM","AISSA",76,172,7,"425277"
192,"spotify:track:3I25c1rihFkPSh2s1ceLq8","Mora","LO MISMO DE SIEMPRE","Rimas Entertainment LLC.",49,75,3,"424784"
193,"spotify:track:4YZhsgOBQtKvxZWjVuJD9H","rusowsky, Las Ketchup","Johnny Glamour","Rusia-IDK/Warner Records",193,-1,1,"424583"
194,"spotify:track:6768f4xbHQBpJo5lvFVNvs","Myke Towers","La Playa","2020 One World Music & Casablanca Records | Powered by GLAD Empire, LL",2,-1,57,"424231"
195,"spotify:track:5agt9CgF8dTRXgNtn1zflm","David Bisbal, Aitana","Si Tú La Quieres","Universal Music Spain S.L.",22,-1,88,"420811"
196,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",53,-1,143,"420792"
197,"spotify:track:0P05ImgE7sHrQIq9bSvyv5","Bryant Myers","Como Panas","eOne Urban",41,185,34,"420151"
198,"spotify:track:2tTmW7RDtMQtBk7m2rYeSw","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","DALE PLAY Records",1,170,149,"419737"
199,"spotify:track:30ddpolNHwXlrS5XO8MiiO","Amaral","Marta, Sebas, Guille y los demás","Parlophone Spain",132,179,21,"419697"
200,"spotify:track:5TMLavqGRKNxgzMBrVpC9R","zzoilo, Aitana","Mon Amour - Remix","Universal Music Spain S.L.",1,-1,151,"419502"
