rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
33,"spotify:track:0L5gbpFGU06vqSHacOxgka","Clave Especial, Edgardo Nuñez","TU TU TU","WEA Latina",4,28,20,"3294340"
34,"spotify:track:5lKFO0PrOC9jmOlPEdjHsL","Tito Double P, Peso Pluma","DOS DÍAS","2024 Double P Records",2,37,50,"3181888"
35,"spotify:track:31REg67eoHJSvMLUcEmGNj","La Arrolladora Banda El Limón De Rene Camacho","El Final De Nuestra Historia","Universal Music Mexico",30,41,112,"3181844"
36,"spotify:track:3ddJ8Vbc5tYPxq5zKRVke6","KAROL G, Marco Antonio Solís","Coleccionando Heridas","Bichota/Interscope Records",25,34,7,"3157075"
37,"spotify:track:4eLDmhsJW3JoZTXCAozHor","Neton Vega","Loco","Josa Records",1,31,33,"3113203"
38,"spotify:track:0TOQQZVCZdMFMxzHT6WEtD","Marcos Villalobos, Alan Arrieta","La Pantera","Gheef",14,36,17,"3056240"
39,"spotify:track:41wEwoDCdrSPBHYJShUi8t","Jasiel Nuñez","Formula One","Double P Records",14,32,6,"3053628"
40,"spotify:track:2lTm559tuIvatlT1u0JYG2","Bad Bunny","BAILE INoLVIDABLE","Rimas Entertainment LLC.",5,46,31,"3036223"
41,"spotify:track:5GTBdEjZe7zEDp1N0eCZE4","Peso Pluma, Estevan Plazola","HOLLYWOOD","2024 Double P Records",16,50,59,"3034865"
42,"spotify:track:3D24ErT1MMmUfXWotSj2A2","Fuerza Regida, Grupo Frontera","ME JALO","Rancho Humilde/Streetmob Records/Grupo Frontera/Sony Music Latin",5,42,33,"3025755"
43,"spotify:track:27aWzQn0uCuEwHkNlKi1jP","Oscar Maydon, Peso Pluma","Asquerosamente Rico","Rancho Humilde/Sony Music Latin",4,49,9,"3011207"
44,"spotify:track:6RcAHyC5sAUIbPTkhOQwd8","Junior H","Y LLORO","WEA Latina",5,90,96,"3010501"
45,"spotify:track:44xDy4h27s4ENaC8fKnCoC","El Bogueto, Yung Beef","Cuando No Era Cantante","Candela Music",19,24,32,"3001898"
46,"spotify:track:5LHPcY9yd0hWVFIW4yfOCJ","Chuyin, Fuerza Regida, Jorsshh, Calle 24","Pika Pika","Street Mob Records",6,38,31,"2989910"
47,"spotify:track:6uroNiDEDd0xFLiri0aQNk","Esau Ortiz","Triple Lavada","ESAU ORTIZ AZUARA/Sony Music Latin",3,45,18,"2964959"
48,"spotify:track:2Pve7muUYsaynWb9hL8CMb","Victor Mendivil","Tutankamon","Rico o Muerto Music LLC",23,23,2,"2944070"
49,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",1,51,31,"2931204"
50,"spotify:track:6X3h549Z7LJk881NPI5kTa","Gabito Ballesteros, Tito Double P","7 DÍAS","Los CT Records",1,44,27,"2894555"
51,"spotify:track:4OLT65TRsOx3Iv1TlCcQVb","Gabito Ballesteros, Natanael Cano, Luis R Conriquez, Neton Vega","PRESIDENTE","Los CT Records",2,53,42,"2722429"
52,"spotify:track:6v5qt5KPQHJt5ckWuhDGtM","Victor Valverde, JR Torres","El Mayor De Los Ranas","Vim Music",9,61,39,"2711881"
53,"spotify:track:3uZe6zsDlFNxaKiqn1kHJi","Natanael Cano, Anuel AA","Como Es - Remix","WEA Latina",52,52,2,"2602598"
54,"spotify:track:7x817ULPS5pcukCERAzUPh","Oscar Maydon, Victor Mendivil","ZAZA","Rancho Humilde/Sony Music Latin",31,55,9,"2594019"
55,"spotify:track:5m6bsa7qhZXjSDDqwRRfTD","Los Dareyes De La Sierra","Pasta","Double P Records",55,-1,1,"2583885"
56,"spotify:track:6J5kc12BW5HuP3d7C3vvx8","Bad Bunny","EoO","Rimas Entertainment LLC.",12,63,31,"2565655"
57,"spotify:track:46964wQT31RrX0XJ6ML62I","Carín León, Maluma","Si Tú Me Vieras","Socios Music, LLC",42,-1,7,"2562922"
58,"spotify:track:24teIhDYO2RocTA2v5dY0r","Junior H","Extssy Model","WEA Latina",23,117,147,"2547097"
59,"spotify:track:51qYdMBxt9mFbtZBzq1Yfi","Julión Álvarez y su Norteño Banda","Regalo De Dios","UMLE - Fonovisa",3,65,84,"2525344"
60,"spotify:track:0mfemgLsr0ucLSOBOc4xJ0","Tito Double P","CHAMPAGNE","Double P Records",4,57,12,"2492080"
61,"spotify:track:7sd6zMrgGpEa7NkQm9TRrg","Tito Double P","NADIE","Double P Records",2,58,37,"2486280"
62,"spotify:track:0LTwdL5yZ6YOTEGUQPFuSN","Tito Double P","ROSONES","Double P Records",1,59,35,"2447898"
63,"spotify:track:4JLZyyWuvvse6xKiZqRdau","Neton Vega","Todo a Su Tiempo","Josa Records",23,54,34,"2432012"
64,"spotify:track:5CE77TLqLjOQ2qgAobzPds","Victor Mendivil","GOET","Rico o Muerto Music LLC",47,47,60,"2427540"
65,"spotify:track:2XQnrr8gsvuGcJmPfk18iE","Victor Mendivil, Oscar Maydon","Me Paseo","Rico o Muerto Music LLC",48,48,2,"2394511"
66,"spotify:track:3FqUPvubYeRCMsdJ02QyZR","Fuerza Regida","TÚ NAME","Rancho Humilde/Street Mob Records",4,67,78,"2374416"
67,"spotify:track:4ZOkfHC38nxSeSqzGE5HFr","Junior H","PIÉNSALO","WEA Latina",9,123,58,"2336802"
68,"spotify:track:7sLrrDpHMYNre6uq2LLB2b","Victor Mendivil","Ráfagas al Viento","Rico o Muerto Music LLC",20,33,23,"2329939"
69,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",69,79,6,"2321377"
70,"spotify:track:0O3U5iwTbiXCREMkvotJuN","Grupo Frontera, Grupo Firme","EL AMOR DE SU VIDA","Grupo Frontera",5,118,105,"2319687"
71,"spotify:track:3IEvQ1CzszUJtTRLmmMJ2X","Tito Double P, Junior H","5-7","2024 Double P Records",10,76,50,"2299531"
72,"spotify:track:6Z7f0BXDLI8k4CHR9KJdAD","La Arrolladora Banda El Limón De Rene Camacho","Mi Segunda Vida","UMLE - Disa",62,74,47,"2285899"
73,"spotify:track:7DkOpEOBOwHg6VBj4blikS","Esau Ortiz, Luis R Conriquez, Oscar Maydon, Alemán, Victor Mendivil","Triple Lavada (feat. Victor Mendivil) - Remix","ESAU ORTIZ AZUARA/Sony Music Latin",6,64,10,"2285420"
74,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",9,80,38,"2276468"
75,"spotify:track:7obbjnrA9Z81q3F592aabg","Fuerza Regida","ayy weyy","Rancho Humilde/Street Mob Records/Sony Music Latin",42,72,14,"2267767"
76,"spotify:track:0KHDthR0XvPoeJaqBc7Sg5","La Arrolladora Banda El Limón De Rene Camacho","Ya Te Perdí La Fe","UMLE - Disa",65,75,44,"2213631"
77,"spotify:track:6iOndD4OFo7GkaDypWQIou","W Sound, Beéle, Ovy On The Drums","La Plena - W Sound 05","WEA Latina",59,84,21,"2198270"
78,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",1,88,319,"2189093"
79,"spotify:track:6kQYMqjobmB8MkWwa9OUyA","Alejandro Sanz","Amiga mía","WM Spain",51,68,18,"2157637"
80,"spotify:track:73scB4Q4fcOmnsBVZPmk32","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",3,81,59,"2113814"
81,"spotify:track:4e8HMW0GzmlDWPoRA9romo","Victor Mendivil","Jacobo Grinberg","Rico o Muerto Music LLC",31,39,17,"2111081"
82,"spotify:track:6B9j1SQnmtHa0i5FiifFRi","Neton Vega","Qué Motor","Josa Records",64,130,7,"2106883"
83,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",73,153,9,"2094641"
84,"spotify:track:0lTAedtZ55pf7wFrcDEPM0","Mentiras: La Serie, Mariana Treviño","Pobre Secretaria","WM Mexico",43,86,7,"2079386"
85,"spotify:track:64my6WOkrygcpXKMLxxpi9","La Arrolladora Banda El Limón De Rene Camacho","Ya Es Muy Tarde","Universal Music Mexico",81,95,54,"2055683"
86,"spotify:track:6X6m4xmdFcz31p1h7Qg68c","Tito Double P","EL LOKERON","2024 Double P Records",1,89,50,"2052504"
87,"spotify:track:116NyTQvOVrcAWLrGwTiSA","Ian Cordova","Linda Mujer","Lucky Music Group",18,83,14,"2050830"
88,"spotify:track:6CRRlfXDdhsL6vih3J5xco","Alfredo Olivas","En Definitiva","Camiolvi",78,111,167,"2021730"
89,"spotify:track:4VWKUO1My9MfRecR5ftRkr","Julión Álvarez y su Norteño Banda","Rey Sin Reina","Copar Music, Inc",2,98,48,"2018713"
90,"spotify:track:3fJHbMUnzceimOnNjp63fF","Carín León","Primera Cita","Socios Music, LLC",2,103,119,"2008060"
91,"spotify:track:1cZHUhGz7xJ8c4szDipipd","Victor Mendivil, Oscar Maydon","Mejores Jordans","Rico o Muerto Music LLC",9,71,53,"2005917"
92,"spotify:track:1C84d9abZVKWHT2YYpoean","Luis R Conriquez, Neton Vega","Si No Quieres No","Kartel Music",1,-1,72,"1998609"
93,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,87,438,"1984907"
94,"spotify:track:5mB0MGsRfKZALHrXjnktCK","Caifanes","La Célula Que Explota","RCA Records Label",66,172,73,"1981129"
95,"spotify:track:0JDrG1g5HXbfgGtRKT0ofH","Natanael Cano","Diamantes","WEA Latina",34,82,93,"1953275"
96,"spotify:track:29vIEdxgMT9H1fnBMecWjA","Julión Álvarez y su Norteño Banda","Lo Tienes Todo","UMLE - Fonovisa",15,116,89,"1927866"
97,"spotify:track:1XAs7coQj8K9RbiVX7JeKG","Victor Mendivil, Alemán","RZR","Rico o Muerto Music LLC",33,43,11,"1922585"
98,"spotify:track:7F7o5L8s0J5v4SGLznzkcr","Clave Especial, Calle 24","LA NETA","WEA Latina",83,-1,12,"1914129"
99,"spotify:track:6272S5nkbOvQDazRYq6muV","Fuerza Regida","caperuza","Rancho Humilde/Street Mob Records/Sony Music Latin",67,108,14,"1911905"
100,"spotify:track:1V14rt4SEpMU1wCdmGz6eB","Neton Vega, Alemán, Victor Mendivil","Me Ha Costado","Josa Records",23,78,25,"1896534"
101,"spotify:track:5yXt80BNZGbmHFd0NHZHNn","Grupo Firme","El Beneficio De La Duda","Music VIP Entertainment Presenta Grupo Firme",5,96,62,"1889369"
102,"spotify:track:6uCZqv78d015paeHFUOUlI","Grupo Arriesgado","Ansiedad","GA Music",64,152,24,"1881230"
103,"spotify:track:2JlGo3jir6d0JLeYDvyPgh","Natanael Cano","Como Es","WEA Latina",16,93,6,"1880832"
104,"spotify:track:3UZSZV80iBxSeEOpXgO4FD","Fuerza Regida","CHAKA","Rancho Humilde/Street Mob Records/Sony Music Latin",104,113,11,"1870004"
105,"spotify:track:6YxjNm7WM31n53ZlvQsyWE","Eden Muñoz","Lejos Estamos Mejor","EMC Music/Sony Music México",25,107,13,"1859344"
106,"spotify:track:6QJCZyJv1fhkCyZA3lRoAD","Caifanes","Viento","RCA Records Label",68,85,42,"1847021"
107,"spotify:track:6WbkWq6e8KuD6k26L1yePw","Chuy Montana, Juanpa Salazar","Perdon Mama","Streetmob Records",40,101,6,"1838882"
108,"spotify:track:6x59lSlNU7TvsJZy7134uC","Jorsshh, Fuerza Regida","ROSONES","Street Mob Records",9,91,38,"1834989"
109,"spotify:track:4Ndjd6DhKIC5IPoBIrMQuX","Carín León, Gabito Ballesteros","Ese Vato No Te Queda","Socios Music, LLC",9,138,39,"1830850"
110,"spotify:track:4ZplewvZRLFcfBa5uyBbhd","Cardenales De Nuevo León","Belleza De Cantina","Universal Music Mexico",43,145,273,"1819485"
111,"spotify:track:22znRIyi8hIkD07fsAwo7i","Calle 24, Fuerza Regida, Chino Pacas","ULTIMAMENTE","WEA Latina",87,-1,24,"1811106"
112,"spotify:track:0nafF9MxcXJBQWv3BTKtdF","KAROL G, Feid","Verano Rosa","Bichota/Interscope Records",67,124,7,"1797868"
113,"spotify:track:179TZwPk0txEvjkraVTVKo","Alfredo Olivas","El Precio De La Soledad","Camiolvi",42,121,152,"1792850"
114,"spotify:track:7qXptgpZGo8AFPhJCBVLFE","Tito Double P, Neton Vega","LINDA","2024 Double P Records",11,115,62,"1790331"
115,"spotify:track:5Nic01Mo4dZzAgyU3hy4da","Victor Mendivil, Angel Almaguer","Corum","Rico o Muerto Music LLC",62,62,2,"1782839"
116,"spotify:track:0An16OW2kcW8h9ij5cyM9a","Natanael Cano","Polos Opuestos","WEA Latina",34,125,6,"1773712"
117,"spotify:track:2lAUq68F2bt7Kc218n9FPp","Tito Double P, Grupo Frontera","AY MAMÁ","2024 Double P Records",7,122,50,"1767256"
118,"spotify:track:61vlMpyFxXmxvahvA7Bi3z","Calle 24, Chino Pacas, Fuerza Regida","QUE ONDA","WEA Latina",1,127,101,"1761937"
119,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",17,105,147,"1759849"
120,"spotify:track:3pJfnBjO3kjudEchcPEDxS","Caifanes","Afuera","RCA Records Label",82,92,125,"1749391"
121,"spotify:track:1AH1OsF7LabIl5RjhXR0u2","Grupo Frontera, Manuel Turizo","La Del Proceso","Grupo Frontera",82,-1,7,"1731603"
122,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",25,140,51,"1730706"
123,"spotify:track:5AH31dDNgxCMGDdxubNNn4","Fuerza Regida","NEL","Rancho Humilde/Street Mob Records",2,119,54,"1724058"
124,"spotify:track:16J6wH4Evm97ta1hDQIYQC","Mœnia","Ni Tú Ni Nadie","Sony Music México",124,-1,1,"1717451"
125,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",90,170,109,"1687104"
126,"spotify:track:7mEPibyVIOAjjHcSD0K0vn","Grupo Marca Registrada, Victor Valverde","El Mayor de los Ranas (En Vivo)","RB Music, Inc. (RB Music/Grupo Marca Registrada)",19,126,23,"1684670"
127,"spotify:track:6HrALJOMsfPCCbUo5cJCON","Tito Double P, Chino Pacas","ESCAPATE","2024 Double P Records",3,147,50,"1681524"
128,"spotify:track:1YYfyJ2yCvGFCxwjsIqEK9","Rauw Alejandro, Romeo Santos","Khé?","Sony Music Latin/Duars Entertainment",11,120,38,"1676863"
129,"spotify:track:6TBzRwnX2oYd8aOrOuyK1p","Oscar Maydon, Junior H","Fin de Semana","Rancho Humilde",4,114,121,"1670564"
130,"spotify:track:3HgvO4B5LLmdPOT2d8cSZd","LAGOS, Danny Ocean","Mónaco","WM Mexico",12,128,206,"1666971"
131,"spotify:track:5H1sKFMzDeMtXwND3V6hRY","BLACKPINK","JUMP","YG Entertainment",41,102,4,"1658614"
132,"spotify:track:3KQwuuHarLTIZIUXtwDmPN","Grupo Firme","Alégale Al Umpire","Music VIP Entertainment Presenta Grupo Firme",76,129,13,"1653939"
133,"spotify:track:7MmrcXVA7A5zZ2CbDuGHNa","Rels B","A Mí","DALE PLAY Records / Flakk Team",68,144,337,"1651595"
134,"spotify:track:4NUt1fcnO9aQAELBgXq3Kr","Alejandro Fernández","Me Dediqué a Perderte","Columbia",73,104,383,"1649412"
135,"spotify:track:6YOfGIE6iFxC7G8OlGGvzW","Junior H","ROCKSTAR","WEA Latina",7,142,96,"1648747"
136,"spotify:track:25VVwcwK5OKa4XMsVmsmJ0","La Arrolladora Banda El Limón De Rene Camacho","Aquí Hay Para Llevar","Disa",81,139,37,"1643263"
137,"spotify:track:5nzEilkVhvnCD0xpW3raTy","Caifanes","No Dejes Que...","RCA Records Label",98,-1,12,"1635132"
138,"spotify:track:4Nf5EZ40JenjMUKXOiyRU5","Peso Pluma","NUEVA VIDA","Double P Records",35,167,111,"1634904"
139,"spotify:track:2aYZaN5SmkRDLsrrV8GkBQ","Peso Pluma, Neton Vega","LA PATRULLA","2024 Double P Records",1,135,59,"1633875"
140,"spotify:track:4B3cGux5Dy2VRYUbsqDj4M","Jimmy Guzman, Omar Camacho","3 AM","Lumbre Music",140,-1,1,"1631112"
141,"spotify:track:3w1h7uNU1Dfk2tOaHiIGat","Fuerza Regida","PERO NO TE ENAMORES","Rancho Humilde/Street Mob Records",40,157,50,"1625615"
142,"spotify:track:2JJSGhPpATm8lXeYjD95fw","Bobby Pulido","Desvelado","Capitol Latin",118,164,96,"1614722"
143,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",11,158,31,"1609464"
144,"spotify:track:712KzUVmtBeFXgJhbMJY5o","LATIN MAFIA, Omar Apollo","Hecho para ti","Rimas Entertainment LLC d/b/a Rimas Mexico",73,73,2,"1605313"
145,"spotify:track:1OZpgVRQKkxcoeEocqTMRZ","Julión Álvarez y su Norteño Banda","Pongámonos De Acuerdo","UMLE - Fonovisa",27,-1,142,"1598842"
146,"spotify:track:4k1oaXf7i7KGHYniA8n4ul","Neton Vega, Chino Pacas","Gula","Josa Records",95,178,16,"1591039"
147,"spotify:track:5HR7yfhSCeoOHRQN05XnZQ","Grupo Frontera, Carín León","QUE VUELVAS","Grupo Frontera",2,136,127,"1588117"
148,"spotify:track:4st6K8nGBjANh0mKNvOpnt","Fuerza Regida","peliculiando","Rancho Humilde/Street Mob Records/Sony Music Latin",24,156,14,"1585206"
149,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",13,181,88,"1583315"
150,"spotify:track:1HEwEN64NjgTaHmo7LfkX8","Beéle","no tiene sentido","5020 Records",78,163,10,"1575377"
151,"spotify:track:4mvD8af1IQary3hoe0KgOU","Lucky Brown, Jere Klein, Nes","Bella","Lucky Brown",79,173,10,"1574265"
152,"spotify:track:4y0n8xKuEKE0J2sThzswhg","Banda Tierra Sagrada","La Buena y la Mala","REMEX MUSIC",85,148,11,"1571977"
153,"spotify:track:3HqcNJdZ2seoGxhn0wVNDK","KAROL G","PROVENZA","BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO",1,185,158,"1571664"
154,"spotify:track:51sN3VDJBVmKJVgp0trc7M","Ivan Cornejo","Atención","Interscope Records",60,99,21,"1569806"
155,"spotify:track:1GtIK8iINes4gNt06F60NU","Alfredo Olivas","Vete","Fonovisa",28,193,108,"1566704"
156,"spotify:track:4OwhwvKESFtuu06dTgct7i","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","WEA Latina",10,149,118,"1562548"
157,"spotify:track:4skuEIloXWuxxgekKupkEH","Mon Laferte","Tu Falta De Querer","Universal Music Mexico",52,168,183,"1554843"
158,"spotify:track:2fQrrBtuNVMWOHqLyk4EfO","Alfredo Olivas","Yo Todo Lo Doy","Fonovisa",45,-1,127,"1551279"
159,"spotify:track:43558Td2trz7O0chZYohEE","Natanael Cano, Nueva H","Amapola","WEA Latina",8,146,34,"1541845"
160,"spotify:track:3qdeRGn9erK9sjs1kUtBys","Fuerza Regida","CHAVALITAS","Rancho Humilde/Street Mob Records/Sony Music Latin",115,169,8,"1526494"
161,"spotify:track:0HjV1R5MaVfJ5q1N1LzaHG","Cachirula, LOOJAN, El Malilla","BEIBY - Remix","Fabrika",46,109,31,"1526383"
162,"spotify:track:2Vw8vOliCmBOAys8Q2xzJZ","Neton Vega","Mi Vida Mi Muerte","Josa Records",14,154,28,"1522964"
163,"spotify:track:3p2KYoBgxUaaoJzXUToM8a","Cartel De Santa","Todas Mueren por Mí","Ariola",78,151,74,"1520938"
164,"spotify:track:53IpyJOqUIcCzCUtMjP9oy","Intocable","¿Y Todo Para Qué?","Capitol Latin",162,199,12,"1517972"
165,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",15,177,31,"1516782"
166,"spotify:track:2CshODtf7iwe3pKlPmEWF5","Junior H","TRES BOTELLAS","WEA Latina",26,184,96,"1516640"
167,"spotify:track:1lKI9y1DL6QnYTZguVmACX","Luis Miguel","La Media Vuelta","WEA Latina",71,132,139,"1512644"
168,"spotify:track:02cRoSfWU3RJNFyU3o4lhV","Peso Pluma, Oscar Maydon","SANTAL 33","2024 Double P Records",8,166,59,"1512340"
169,"spotify:track:4bw8mcDUSRWfQo63ZTYRnU","Maluma, Carín León","Según Quién","Sony Music Latin",6,133,99,"1510746"
170,"spotify:track:2G9IqD0eydBfEaQlNTjij8","Danny Ocean, Kenia Os","AyMami","Atlantic Records",134,161,5,"1509025"
171,"spotify:track:2O3V4meZv0bEc1LPITGvcC","Eden Muñoz, COSME TADEO","La Nena","EMC Music/Sony Music México",93,110,19,"1508631"
172,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",28,162,159,"1506625"
173,"spotify:track:2UJwVPIghpeAiU5ERjuycq","Mentiras: La Serie, Belinda, Diana Bovio","El Me Mintió, Mentiras, Mentiras","WM Mexico",46,134,8,"1504283"
174,"spotify:track:1B1maIpcMpPDZ8GT0WHT0V","KAROL G","Milagros","Bichota/Interscope Records",67,-1,10,"1496153"
175,"spotify:track:3Pj5wV8ftxWXRPK4qQbpiy","Cardenales De Nuevo León","Que Nadie Sepa","REMEX MUSIC",100,100,8,"1491990"
176,"spotify:track:0lbDzTINTToToBpkrnQT2t","Fuerza Regida, Manuel Turizo","UNA CERVEZA","Rancho Humilde/Street Mob Records",20,160,82,"1475384"
177,"spotify:track:2Nk3gXgekore0lfB7PCnub","Alfredo Olivas","El Paciente","Camiolvi",59,-1,247,"1462866"
178,"spotify:track:2mdrVnxEnPR6iFijakkxQS","Young Cister, Kreamly","QLOO*","Sony Music Entertainment Chile S.A",178,-1,1,"1461792"
179,"spotify:track:2JJdNXpiCQoAeLQvVMpIEh","Juan Freer, miguel cornejo","Yo Vengo De La Nada","JF Records / D Luna Music",42,159,30,"1457950"
180,"spotify:track:6yLqoieklk9gwabLaUDJ4s","La Factoria, Eddy Lover","Perdóname","PanamaMusic",175,197,5,"1455214"
181,"spotify:track:6Y9DeC4Z9R9scRPg7r11pl","Natanael Cano","Porque La Demora","WEA Latina",23,137,6,"1448590"
182,"spotify:track:0ItgotO5txriRAp6lXMHJ7","Junior H","A TU NOMBRE","WEA Latina",75,-1,28,"1448360"
183,"spotify:track:0KAqMRUSZwzG3dZLdDA4eH","Shakira","Antologia","Epic",48,69,61,"1447139"
184,"spotify:track:6r6IPuFvUX72kQGc9b46rk","emmanuellcortess_","Amor","RC Music",20,187,60,"1442664"
