rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
39,"spotify:track:24teIhDYO2RocTA2v5dY0r","Junior H","Extssy Model","WEA Latina",23,48,152,"3319475"
40,"spotify:track:3t72JCbFJ3syOhFC7x9Pa4","Neton Vega","M&M","Josa Records",5,49,30,"3146392"
41,"spotify:track:4eLDmhsJW3JoZTXCAozHor","Neton Vega","Loco","Josa Records",1,44,38,"3135503"
42,"spotify:track:5wIlxGNafMen8AW8ELPQYm","Victor Mendivil","Cholo","Rico o Muerto Music LLC",29,42,7,"3123920"
43,"spotify:track:6v5qt5KPQHJt5ckWuhDGtM","Victor Valverde, JR Torres","El Mayor De Los Ranas","Vim Music",9,37,44,"3115466"
44,"spotify:track:4LDd2UU8XdtJRrIyPvR9vW","Alan Arrieta","Ay Mamita","Alan Arrieta/Del Norte Music",7,41,16,"3065032"
45,"spotify:track:5m6bsa7qhZXjSDDqwRRfTD","Los Dareyes De La Sierra","Pasta","Double P Records",12,33,6,"3042777"
46,"spotify:track:0L5gbpFGU06vqSHacOxgka","Clave Especial, Edgardo Nuñez","TU TU TU","WEA Latina",4,59,25,"3013911"
47,"spotify:track:5CE77TLqLjOQ2qgAobzPds","Victor Mendivil","GOET","Rico o Muerto Music LLC",47,58,65,"2985357"
48,"spotify:track:0uQhDYHyoZe5DpncrPolb6","Junior H","LAS NOCHES","WEA Latina",48,69,14,"2976901"
49,"spotify:track:3ddJ8Vbc5tYPxq5zKRVke6","KAROL G, Marco Antonio Solís","Coleccionando Heridas","Bichota/Interscope Records",25,53,12,"2964780"
50,"spotify:track:2lTm559tuIvatlT1u0JYG2","Bad Bunny","BAILE INoLVIDABLE","Rimas Entertainment LLC.",5,45,36,"2942808"
51,"spotify:track:5lCk0ZeN8h76QxNqHEGMZJ","Cris MJ","Vamo a Bailotear","Sonar LLC.",11,39,11,"2937513"
52,"spotify:track:31REg67eoHJSvMLUcEmGNj","La Arrolladora Banda El Limón De Rene Camacho","El Final De Nuestra Historia","Universal Music Mexico",30,40,117,"2934038"
53,"spotify:track:5GTBdEjZe7zEDp1N0eCZE4","Peso Pluma, Estevan Plazola","HOLLYWOOD","2024 Double P Records",16,50,64,"2927450"
54,"spotify:track:7sLrrDpHMYNre6uq2LLB2b","Victor Mendivil","Ráfagas al Viento","Rico o Muerto Music LLC",20,52,28,"2851810"
55,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",9,66,43,"2758649"
56,"spotify:track:4JLZyyWuvvse6xKiZqRdau","Neton Vega","Todo a Su Tiempo","Josa Records",23,72,39,"2726032"
57,"spotify:track:6X3h549Z7LJk881NPI5kTa","Gabito Ballesteros, Tito Double P","7 DÍAS","Los CT Records",1,46,32,"2678511"
58,"spotify:track:7sd6zMrgGpEa7NkQm9TRrg","Tito Double P","NADIE","Double P Records",2,54,42,"2656641"
59,"spotify:track:0LTwdL5yZ6YOTEGUQPFuSN","Tito Double P","ROSONES","Double P Records",1,55,40,"2632954"
60,"spotify:track:4e8HMW0GzmlDWPoRA9romo","Victor Mendivil","Jacobo Grinberg","Rico o Muerto Music LLC",31,63,22,"2530995"
61,"spotify:track:27aWzQn0uCuEwHkNlKi1jP","Oscar Maydon, Peso Pluma","Asquerosamente Rico","Rancho Humilde/Sony Music Latin",4,60,14,"2530497"
62,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",1,57,36,"2508589"
63,"spotify:track:7sRXb5IgYWwVv1DaavHSNs","Blessd, Fuerza Regida, Ovy On The Drums","COMO OREO","WEA Latina",63,83,2,"2506907"
64,"spotify:track:0mfemgLsr0ucLSOBOc4xJ0","Tito Double P","CHAMPAGNE","Double P Records",4,56,17,"2506175"
65,"spotify:track:4OLT65TRsOx3Iv1TlCcQVb","Gabito Ballesteros, Natanael Cano, Luis R Conriquez, Neton Vega","PRESIDENTE","Los CT Records",2,51,47,"2451123"
66,"spotify:track:3qdeRGn9erK9sjs1kUtBys","Fuerza Regida","CHAVALITAS","Rancho Humilde/Street Mob Records/Sony Music Latin",66,92,13,"2444394"
67,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",67,71,11,"2439465"
68,"spotify:track:3UZSZV80iBxSeEOpXgO4FD","Fuerza Regida","CHAKA","Rancho Humilde/Street Mob Records/Sony Music Latin",68,77,16,"2399620"
69,"spotify:track:6kQYMqjobmB8MkWwa9OUyA","Alejandro Sanz","Amiga mía","WM Spain",51,97,23,"2374253"
70,"spotify:track:6J5kc12BW5HuP3d7C3vvx8","Bad Bunny","EoO","Rimas Entertainment LLC.",12,64,36,"2362422"
71,"spotify:track:2HjRqfkjGe33JGlOdTtswE","8Uno, Airam Paez","Pelotero A La Bola","WM Mexico",20,67,14,"2347089"
72,"spotify:track:6X6m4xmdFcz31p1h7Qg68c","Tito Double P","EL LOKERON","2024 Double P Records",1,70,55,"2337307"
73,"spotify:track:7bUfwLE9QPUkhMCks2pywY","Alejandro Felix","Orula Victor Mendivil","Hylix",73,94,5,"2330356"
74,"spotify:track:1YYfyJ2yCvGFCxwjsIqEK9","Rauw Alejandro, Romeo Santos","Khé?","Sony Music Latin/Duars Entertainment",11,84,43,"2311596"
75,"spotify:track:2Pve7muUYsaynWb9hL8CMb","Victor Mendivil","Tutankamon","Rico o Muerto Music LLC",23,68,7,"2304896"
76,"spotify:track:0TOQQZVCZdMFMxzHT6WEtD","Marcos Villalobos, Alan Arrieta","La Pantera","Gheef",14,62,22,"2301412"
77,"spotify:track:6B9j1SQnmtHa0i5FiifFRi","Neton Vega","Qué Motor","Josa Records",64,111,12,"2300715"
78,"spotify:track:3D24ErT1MMmUfXWotSj2A2","Fuerza Regida, Grupo Frontera","ME JALO","Rancho Humilde/Streetmob Records/Grupo Frontera/Sony Music Latin",5,65,38,"2297396"
79,"spotify:track:51qYdMBxt9mFbtZBzq1Yfi","Julión Álvarez y su Norteño Banda","Regalo De Dios","UMLE - Fonovisa",3,61,89,"2269813"
80,"spotify:track:0O3U5iwTbiXCREMkvotJuN","Grupo Frontera, Grupo Firme","EL AMOR DE SU VIDA","Grupo Frontera",5,90,110,"2251751"
81,"spotify:track:6272S5nkbOvQDazRYq6muV","Fuerza Regida","caperuza","Rancho Humilde/Street Mob Records/Sony Music Latin",67,78,19,"2232382"
82,"spotify:track:6uroNiDEDd0xFLiri0aQNk","Esau Ortiz","Triple Lavada","ESAU ORTIZ AZUARA/Sony Music Latin",3,73,23,"2202213"
83,"spotify:track:4k1oaXf7i7KGHYniA8n4ul","Neton Vega, Chino Pacas","Gula","Josa Records",62,75,21,"2187105"
84,"spotify:track:0ItgotO5txriRAp6lXMHJ7","Junior H","A TU NOMBRE","WEA Latina",75,99,31,"2165353"
85,"spotify:track:6iOndD4OFo7GkaDypWQIou","W Sound, Beéle, Ovy On The Drums","La Plena - W Sound 05","WEA Latina",59,101,26,"2159390"
86,"spotify:track:5LHPcY9yd0hWVFIW4yfOCJ","Chuyin, Fuerza Regida, Jorsshh, Calle 24","Pika Pika","Street Mob Records",6,100,36,"2147427"
87,"spotify:track:6Z0ybnsUBhbZ9ZjPW64eoF","Belanova","Rosa Pastel","Universal Music Mexico",22,76,142,"2142583"
88,"spotify:track:7obbjnrA9Z81q3F592aabg","Fuerza Regida","ayy weyy","Rancho Humilde/Street Mob Records/Sony Music Latin",42,88,19,"2126616"
89,"spotify:track:1V14rt4SEpMU1wCdmGz6eB","Neton Vega, Alemán, Victor Mendivil","Me Ha Costado","Josa Records",23,121,30,"2111819"
90,"spotify:track:2CshODtf7iwe3pKlPmEWF5","Junior H","TRES BOTELLAS","WEA Latina",26,86,101,"2109703"
91,"spotify:track:3FqUPvubYeRCMsdJ02QyZR","Fuerza Regida","TÚ NAME","Rancho Humilde/Street Mob Records",4,79,83,"2077447"
92,"spotify:track:2lAUq68F2bt7Kc218n9FPp","Tito Double P, Grupo Frontera","AY MAMÁ","2024 Double P Records",7,85,55,"2064826"
93,"spotify:track:6uCZqv78d015paeHFUOUlI","Grupo Arriesgado","Ansiedad","GA Music",64,80,27,"2060939"
94,"spotify:track:5mB0MGsRfKZALHrXjnktCK","Caifanes","La Célula Que Explota","RCA Records Label",66,109,78,"2018461"
95,"spotify:track:6YOfGIE6iFxC7G8OlGGvzW","Junior H","ROCKSTAR","WEA Latina",7,95,101,"2011530"
96,"spotify:track:0JDrG1g5HXbfgGtRKT0ofH","Natanael Cano","Diamantes","WEA Latina",34,115,98,"1978046"
97,"spotify:track:7MmrcXVA7A5zZ2CbDuGHNa","Rels B","A Mí","DALE PLAY Records / Flakk Team",68,98,342,"1965916"
98,"spotify:track:0KHDthR0XvPoeJaqBc7Sg5","La Arrolladora Banda El Limón De Rene Camacho","Ya Te Perdí La Fe","UMLE - Disa",65,87,49,"1960907"
99,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",1,82,324,"1957301"
100,"spotify:track:73scB4Q4fcOmnsBVZPmk32","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",3,102,64,"1951862"
101,"spotify:track:7qXptgpZGo8AFPhJCBVLFE","Tito Double P, Neton Vega","LINDA","2024 Double P Records",11,110,67,"1939504"
102,"spotify:track:6Z7f0BXDLI8k4CHR9KJdAD","La Arrolladora Banda El Limón De Rene Camacho","Mi Segunda Vida","UMLE - Disa",62,81,52,"1935127"
103,"spotify:track:5LhI8m7n8xlQmNe3b7Rwis","Natanael Cano, Oscar Maydon","Madonna","WEA Latina",1,74,79,"1934334"
104,"spotify:track:6TBzRwnX2oYd8aOrOuyK1p","Oscar Maydon, Junior H","Fin de Semana","Rancho Humilde",4,122,124,"1922025"
105,"spotify:track:5yXt80BNZGbmHFd0NHZHNn","Grupo Firme","El Beneficio De La Duda","Music VIP Entertainment Presenta Grupo Firme",5,118,67,"1912878"
106,"spotify:track:6HrALJOMsfPCCbUo5cJCON","Tito Double P, Chino Pacas","ESCAPATE","2024 Double P Records",3,107,55,"1911650"
107,"spotify:track:4Ndjd6DhKIC5IPoBIrMQuX","Carín León, Gabito Ballesteros","Ese Vato No Te Queda","Socios Music, LLC",9,89,44,"1901388"
108,"spotify:track:1HEwEN64NjgTaHmo7LfkX8","Beéle","no tiene sentido","5020 Records",78,116,15,"1900459"
109,"spotify:track:1cZHUhGz7xJ8c4szDipipd","Victor Mendivil, Oscar Maydon","Mejores Jordans","Rico o Muerto Music LLC",9,108,58,"1895695"
110,"spotify:track:6t6nppgClHgZlwYfwyuiTW","Alan Arrieta","Lokota","Alan Arrieta/Del Norte Music",110,-1,1,"1883190"
111,"spotify:track:4NUt1fcnO9aQAELBgXq3Kr","Alejandro Fernández","Me Dediqué a Perderte","Columbia",73,142,386,"1856842"
112,"spotify:track:3HgvO4B5LLmdPOT2d8cSZd","LAGOS, Danny Ocean","Mónaco","WM Mexico",12,138,208,"1849460"
113,"spotify:track:4VWKUO1My9MfRecR5ftRkr","Julión Álvarez y su Norteño Banda","Rey Sin Reina","Copar Music, Inc",2,103,53,"1838435"
114,"spotify:track:1AH1OsF7LabIl5RjhXR0u2","Grupo Frontera, Manuel Turizo","La Del Proceso","Grupo Frontera",82,163,9,"1807817"
115,"spotify:track:41wEwoDCdrSPBHYJShUi8t","Jasiel Nuñez","Formula One","Double P Records",14,104,11,"1805521"
116,"spotify:track:7DkOpEOBOwHg6VBj4blikS","Esau Ortiz, Luis R Conriquez, Oscar Maydon, Alemán, Victor Mendivil","Triple Lavada (feat. Victor Mendivil) - Remix","ESAU ORTIZ AZUARA/Sony Music Latin",6,105,15,"1800983"
117,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,131,443,"1772695"
118,"spotify:track:64my6WOkrygcpXKMLxxpi9","La Arrolladora Banda El Limón De Rene Camacho","Ya Es Muy Tarde","Universal Music Mexico",70,93,59,"1770181"
119,"spotify:track:3IcaWsnVb6NOsjtcuedsM8","Xavi, Grupo Frontera","No Capea","Interscope Records",119,-1,1,"1769121"
120,"spotify:track:47aX1tXPTBpAG8Y2iAYmiy","Jere Klein, Katteyes, Mateo on the Beatz","TODO KE VER","2025 JERE KLEIN",120,-1,1,"1768446"
121,"spotify:track:3agTX6v1AbfY3mMA8qX2Bh","Junior H","EN LA PEDA","WEA Latina",79,-1,4,"1767572"
122,"spotify:track:3fJHbMUnzceimOnNjp63fF","Carín León","Primera Cita","Socios Music, LLC",2,96,124,"1761078"
123,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",73,132,14,"1761064"
124,"spotify:track:1IDfAcL63xIRjG4Q98yTfn","Belanova","Cada Que...","Universal Music Mexico",85,91,5,"1759507"
125,"spotify:track:116NyTQvOVrcAWLrGwTiSA","Ian Cordova","Linda Mujer","Lucky Music Group",18,114,19,"1720888"
126,"spotify:track:0KAqMRUSZwzG3dZLdDA4eH","Shakira","Antologia","Epic",48,117,66,"1708494"
127,"spotify:track:61vlMpyFxXmxvahvA7Bi3z","Calle 24, Chino Pacas, Fuerza Regida","QUE ONDA","WEA Latina",1,123,106,"1705181"
128,"spotify:track:44tGQHHdm4JhCbMugPr2Vd","Neton Vega","3","Josa Records",46,136,28,"1704796"
129,"spotify:track:4skuEIloXWuxxgekKupkEH","Mon Laferte","Tu Falta De Querer","Universal Music Mexico",52,113,188,"1703383"
130,"spotify:track:2Vw8vOliCmBOAys8Q2xzJZ","Neton Vega","Mi Vida Mi Muerte","Josa Records",14,148,33,"1701606"
131,"spotify:track:3w1h7uNU1Dfk2tOaHiIGat","Fuerza Regida","PERO NO TE ENAMORES","Rancho Humilde/Street Mob Records",40,137,55,"1698000"
132,"spotify:track:4mvD8af1IQary3hoe0KgOU","Lucky Brown, Jere Klein, Nes","Bella","Lucky Brown",79,106,15,"1685182"
133,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",25,130,56,"1673399"
134,"spotify:track:5pobX21I8uZdHM8YOWItU7","Lady Gaga","The Dead Dance","Interscope Records",134,-1,1,"1673320"
135,"spotify:track:7wUt1v2ddVqPayC8EKDp5P","José José","El Amar y el Querer","Ariola",35,156,6,"1671324"
136,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",28,-1,160,"1671317"
137,"spotify:track:5nzEilkVhvnCD0xpW3raTy","Caifanes","No Dejes Que...","RCA Records Label",98,144,15,"1669271"
138,"spotify:track:4OwhwvKESFtuu06dTgct7i","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","WEA Latina",10,164,120,"1667674"
139,"spotify:track:7F7o5L8s0J5v4SGLznzkcr","Clave Especial, Calle 24","LA NETA","WEA Latina",83,185,14,"1660132"
140,"spotify:track:1TsCrwD4t8rrrGeE1pH4dz","Calle 24, Luis R Conriquez","DIOS TESTIGO","Streetmob Records",112,112,2,"1645173"
141,"spotify:track:0HjV1R5MaVfJ5q1N1LzaHG","Cachirula, LOOJAN, El Malilla","BEIBY - Remix","Fabrika",46,124,36,"1641936"
142,"spotify:track:3pJfnBjO3kjudEchcPEDxS","Caifanes","Afuera","RCA Records Label",82,134,130,"1639880"
143,"spotify:track:6r6IPuFvUX72kQGc9b46rk","emmanuellcortess_","Amor","RC Music",20,145,65,"1634405"
144,"spotify:track:46964wQT31RrX0XJ6ML62I","Carín León, Maluma","Si Tú Me Vieras","Socios Music, LLC",42,152,12,"1632558"
145,"spotify:track:25VVwcwK5OKa4XMsVmsmJ0","La Arrolladora Banda El Limón De Rene Camacho","Aquí Hay Para Llevar","Disa",81,127,42,"1612901"
146,"spotify:track:1C84d9abZVKWHT2YYpoean","Luis R Conriquez, Neton Vega","Si No Quieres No","Kartel Music",1,135,77,"1611852"
147,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",13,125,93,"1604193"
148,"spotify:track:0SRddBTphQwQcfqw4Br1uX","León Larregui","Brillas","EMI México",43,126,443,"1596365"
149,"spotify:track:6x59lSlNU7TvsJZy7134uC","Jorsshh, Fuerza Regida","ROSONES","Street Mob Records",9,-1,40,"1595836"
150,"spotify:track:29vIEdxgMT9H1fnBMecWjA","Julión Álvarez y su Norteño Banda","Lo Tienes Todo","UMLE - Fonovisa",15,119,94,"1592338"
151,"spotify:track:0An16OW2kcW8h9ij5cyM9a","Natanael Cano","Polos Opuestos","WEA Latina",34,177,11,"1583053"
152,"spotify:track:6CRRlfXDdhsL6vih3J5xco","Alfredo Olivas","En Definitiva","Camiolvi",76,120,172,"1564794"
153,"spotify:track:3BssiKHkHy0zXZCj1T8TcJ","Fuerza Regida, Chuyin","INMORTAL","Rancho Humilde/Street Mob Records",51,174,32,"1564153"
154,"spotify:track:4ygbV86leUNtfCVUV0Mqod","Los Tucanes De Tijuana, Chalino Sanchez","Rigo Campos","Master Q Music, Inc.",154,-1,1,"1556719"
155,"spotify:track:5EfHXTq8UPCFyPDvCNIKMm","Maldita Vecindad Y Los Hijos Del 5to. Patio","Kumbala","Ariola",113,151,7,"1551538"
156,"spotify:track:2PXNL9x1lMXQkR7YM4USrC","Victor Mendivil, Gabito Ballesteros","Mia","Rico o Muerto Music LLC",112,169,4,"1548876"
157,"spotify:track:0IBhXEEKXhv0bdpboaw5M3","La Santa Grifa","Sabanas Blancas","La Santa Grifa",116,170,10,"1546478"
158,"spotify:track:0nafF9MxcXJBQWv3BTKtdF","KAROL G, Feid","Verano Rosa","Bichota/Interscope Records",67,129,12,"1543313"
159,"spotify:track:43558Td2trz7O0chZYohEE","Natanael Cano, Nueva H","Amapola","WEA Latina",8,154,39,"1531141"
160,"spotify:track:2u24GtkbktY3HB3souJdNY","Shakira","Dia de Enero","Epic",73,197,93,"1525693"
161,"spotify:track:5AH31dDNgxCMGDdxubNNn4","Fuerza Regida","NEL","Rancho Humilde/Street Mob Records",2,147,59,"1517124"
162,"spotify:track:4Nf5EZ40JenjMUKXOiyRU5","Peso Pluma","NUEVA VIDA","Double P Records",35,143,116,"1513304"
163,"spotify:track:7jxHeJLVpnP7S08JFF4GBi","Shakira","Ciega, Sordomuda","Epic",79,198,12,"1509377"
164,"spotify:track:1XAs7coQj8K9RbiVX7JeKG","Victor Mendivil, Alemán","RZR","Rico o Muerto Music LLC",33,159,16,"1500497"
165,"spotify:track:179TZwPk0txEvjkraVTVKo","Alfredo Olivas","El Precio De La Soledad","Camiolvi",42,141,157,"1496499"
166,"spotify:track:3IyUWwRHrMYHNdatyRcCEr","La Arrolladora Banda El Limón De Rene Camacho","Te Estaré Esperando","Universal Music Mexico",155,162,12,"1495045"
167,"spotify:track:6UtWwuheJr5LLDeVypPNx7","Fuerza Regida","EXCESOS","Rancho Humilde/Street Mob Records",38,140,63,"1490668"
168,"spotify:track:4y0n8xKuEKE0J2sThzswhg","Banda Tierra Sagrada","La Buena y la Mala","REMEX MUSIC",85,199,13,"1489647"
169,"spotify:track:6QJCZyJv1fhkCyZA3lRoAD","Caifanes","Viento","RCA Records Label",68,155,47,"1489282"
170,"spotify:track:6yLqoieklk9gwabLaUDJ4s","La Factoria, Eddy Lover","Perdóname","PanamaMusic",170,-1,6,"1488614"
171,"spotify:track:3OJDtCdYs8QJnui708tEU3","Shakira","Soltera","Sony Music Latin",33,183,31,"1488432"
172,"spotify:track:2aYZaN5SmkRDLsrrV8GkBQ","Peso Pluma, Neton Vega","LA PATRULLA","2024 Double P Records",1,165,64,"1486399"
173,"spotify:track:3Pj5wV8ftxWXRPK4qQbpiy","Cardenales De Nuevo León","Que Nadie Sepa","REMEX MUSIC",100,-1,9,"1482630"
174,"spotify:track:5HR7yfhSCeoOHRQN05XnZQ","Grupo Frontera, Carín León","QUE VUELVAS","Grupo Frontera",2,173,130,"1477519"
175,"spotify:track:42VUCXerQ5qTr4Qp6PhKo4","Sabrina Carpenter","Tears","Island Records",133,133,2,"1474167"
176,"spotify:track:0wQCKR9OFjYu5Kzrk7WivJ","Alejandro Sanz","Corazón partío","WM Spain",99,-1,22,"1471175"
177,"spotify:track:4Y5oppVVHqsoEXTXWZm5DE","Clave Especial, Luis R Conriquez","NO SON DORITOS","WEA Latina",23,-1,24,"1467654"
178,"spotify:track:1iRvhKiXRElIH2Uf4gd95P","Jesse & Joy","Dueles","WM Mexico",43,-1,175,"1467581"
179,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",11,153,36,"1465377"
180,"spotify:track:2nitwmNHjes0WPAiOe0gnH","Eden Muñoz","Lejos Estamos Mejor","EMC Music/Sony Music México",25,150,18,"1459193"
181,"spotify:track:3DGcOWYWHODmgeY5nGnEJ0","Neton Vega","Pa Ti","Josa Records",130,-1,8,"1454644"
182,"spotify:track:0zLA16D7GXoT8K7XFaiCv3","Tito Double P, Armenta","TU SI","2024 Double P Records",30,179,39,"1451776"
183,"spotify:track:1nULBrlzWatdcjA2ZctIMv","Zoé","Labios Rotos - En Vivo Desde México / 2010","EMI México",137,184,124,"1451360"
184,"spotify:track:3p2KYoBgxUaaoJzXUToM8a","Cartel De Santa","Todas Mueren por Mí","Ariola",78,-1,75,"1450630"
185,"spotify:track:3qGkFQOEJ0w0SqnAXFeG2v","La Adictiva","Después de Ti, ¿Quién?","Sony Music Latin",76,-1,60,"1447225"
186,"spotify:track:2CEf2gU5ZJamLXa3NrgAvA","Rauw Alejandro","Desenfocao'","Sony Music Latin/Duars Entertainment",78,-1,29,"1444007"
