rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
20,"spotify:track:3UEIObvIQMJzF09RWRcqcP","Emilia, Luísa Sonza","bunda 🍑","Sony Music Latin",1,15,22,"959309"
21,"spotify:track:36x1AGih4bK9cnPjbbChgG","Lali, Miranda!","MEJOR QUE VOS","Sony Music Argentina",21,51,24,"930732"
22,"spotify:track:5DdLSEyKh8zgCrJq2hFj92","Yan Block, TORRRES","Yo sé","SONAR LLC.",11,21,29,"911588"
23,"spotify:track:7dCGkDZgWIDSZyxInMkdIv","Mattei","Pa las girlas","WEA Latina",3,18,15,"903596"
24,"spotify:track:5vHWh24GAsXJ7tnIu8v7UN","Airbag","Por Mil Noches","DALE PLAY Records / Airbag",18,25,288,"896317"
25,"spotify:track:2efbgTtEGNpsUZaOfgRTR6","Emilia, TINI, Nicki Nicole","blackout 🧊","Sony Music Latin",1,20,18,"889948"
26,"spotify:track:1HEwEN64NjgTaHmo7LfkX8","Beéle","no tiene sentido","5020 Records",19,24,9,"842757"
27,"spotify:track:4zhk2RS2EZODmBW6il55Qj","Beéle, Ovy On The Drums","mi refe","5020 Records",20,31,29,"817903"
28,"spotify:track:44m9PAUZYeOEGeaTYh6NAl","No Te Va Gustar, Juan Casanova","Tan Lejos","Elefante Blanco",28,29,156,"801131"
29,"spotify:track:5IgmWwbNUeZzvYrODLletR","Max Carra","UWAIE - versión cumbia","Max Carra",29,32,25,"789478"
30,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",5,28,29,"787113"
31,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",17,33,10,"762392"
32,"spotify:track:0WDvsKwqhn9alx29Z80DmG","Bad Bunny","ALAMBRE PúA","Rimas Entertainment LLC",32,-1,1,"761051"
33,"spotify:track:6MuJUSYCqA4FpMogUHzb2R","No Te Va Gustar","Ese Maldito Momento","Elefante Blanco",28,41,192,"759953"
34,"spotify:track:5lwPKH5nmro0uXGs8PiAQq","Myke Towers","TENGO CELOS","WEA Latina",34,-1,1,"758217"
35,"spotify:track:1o4xkdBe0RjSf2u6VXi4OI","Yan Block, Panda Black","444","SONAR LLC.",25,30,24,"755096"
36,"spotify:track:0CgpCtEPvyDizcg2p47VrU","No Te Va Gustar","A las Nueve","Elefante Blanco",27,36,343,"752094"
37,"spotify:track:4KRlNVLHn2ZgGvpjnga31N","Luciano Pereyra, Ezequiel Y La Clave, Un Poco de Ruido, Pinky SD","Si No Es Muy Tarde - Versión Cumbia","Universal Music Argentina S.A.",14,39,15,"729072"
38,"spotify:track:37OFAZ00hyRo6o3tPE6IAU","Miranda!","Mentía","Pelo Music S.A.",38,-1,1,"716556"
39,"spotify:track:67vjKw6LVD5wewFuoC1215","Emilia, Six Sex","pasarella 👠","Sony Music Latin",21,26,3,"714720"
40,"spotify:track:2grcaP2t5eJpDv4YhOuMWn","Miranda!, TINI","Me Gusta","Sony Music Argentina",19,64,11,"699409"
41,"spotify:track:2ANtIUI9cipWNI685VdlZb","Pablo Chill-E","Resentia","G STARR ENT",11,34,27,"690227"
42,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",34,38,78,"689286"
43,"spotify:track:0mYdCMOJH2nvHXx9VLzVBl","DesaKTa2","Entra En Mi vida / La De La Mala Suerte - En Vivo","Almenara Network S.A.S",43,142,2,"684149"
44,"spotify:track:1KfiYYMCZkP7no8DdkXFDl","Tobal Mj, Lucky Brown, Nacho G Flow","Tiene","Stars Music Chile 2024",22,35,15,"654431"
45,"spotify:track:3X8jKI7kHrbhqgLboG14tw","Eugenia Quevedo, Angela Leiva, La banda de Carlitos","No Podrás - En Vivo","Eugenia Quevedo",45,45,21,"641445"
46,"spotify:track:0rKqFkLnkcZByHMjN60KAn","Zion, Jory Boy, Ken-Y","More","Pina Records",40,40,10,"633491"
47,"spotify:track:0N361WhEqVunVl5ZBkfd70","Árbol","El Fantasma","Surco",47,83,59,"624225"
48,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,47,176,"620949"
49,"spotify:track:0GmiGIxXDNrePrHBpijYDp","Yannc, Darkiel, Eladio Carrion, Brray, Myke Towers","Sigue Bailandome","Full Harmony",46,46,4,"601027"
50,"spotify:track:4O2ohvs9oWJdlCV2izX3Jb","Myke Towers, Manuel Turizo","SEÑORA (feat. Manuel Turizo)","WEA Latina",50,-1,1,"599399"
51,"spotify:track:7v6TT7EUEYAX1S7RZaZOkG","Duki","[FREE] 5202 Type Beat","DALE PLAY Records / SSJ Records",22,22,3,"583319"
52,"spotify:track:7upAH0ezzsThyvr33YKn4u","Turf","Pasos Al Costado","Pop Art",52,73,370,"569127"
53,"spotify:track:71N3UjxfXEWljGkjBDcnNY","Luck Ra, Tiago PZK","FUE CULPA TUYA","Sony Music Latin",12,58,15,"561291"
54,"spotify:track:3xdbqyli0ZUKupnyKQfGJp","Salastkbron","Tengo Una Cadena","WM Chile",9,37,12,"560397"
55,"spotify:track:1TyBUtMxdmRfXhW3MmbxtQ","Luck Ra, Abel Pintos","QUE ME FALTE TODO","Sony Music Entertainment Chile S.A",3,54,91,"557236"
56,"spotify:track:2mdrVnxEnPR6iFijakkxQS","Young Cister, Kreamly","QLOO*","Sony Music Entertainment Chile S.A",56,68,4,"554850"
57,"spotify:track:1Zh6HllrXT0Khrwk2j3TrZ","La T y La M","No Se Va","GraceMusic",51,65,39,"549612"
58,"spotify:track:5UUIqKFpTq2Ri3YvFcof5c","Miranda!","Extraño","Pelo Music S.A.",58,159,2,"549101"
59,"spotify:track:4581iSIX0QZNNzAQRysF3k","Airbag","Nunca Lo Olvides","DALE PLAY Records",40,57,35,"548284"
60,"spotify:track:1rh4kDY9T4fHVDum8Foi5k","Gustavo Cerati","Adiós","Ariola",60,67,134,"546748"
61,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",1,59,29,"546411"
62,"spotify:track:5aeIGMzSTG6hQogkrF4WPU","Duki","Golfista","DALE PLAY Records / SSJ Records",12,27,8,"546111"
63,"spotify:track:4MUrUT38U98olfnyzMBCzm","Bad Bunny","KLOuFRENS","Rimas Entertainment LLC.",14,52,29,"531360"
64,"spotify:track:23FJGRug9hlYUIBnrmkIBX","Airbag","Cicatrices","DALE PLAY Records / Airbag",41,60,66,"529680"
65,"spotify:track:6il9B9hrZPNpXei57XM1Sv","Max Carra, Lira","VIAJEMOS EN EL TIEMPO #1 | Quien Te Quiere Como Yo","Espantapájaros Music",42,53,5,"529307"
66,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",28,62,141,"526897"
67,"spotify:track:3KAdpFK7rveKAAwpgjwhNn","Eugenia Quevedo, La banda de Carlitos","Como Lo Hizo? - En Vivo","Eugenia Quevedo",60,78,21,"526705"
68,"spotify:track:5zpZUFF7YyPG90nkR88RYd","Babasonicos","Puesto","Universal Music Argentina S.A.",37,69,25,"522686"
69,"spotify:track:09QfIIP4NUx4A3thmovb2o","Miranda!","Perfecta","Pelo Music S.A.",69,-1,1,"521138"
70,"spotify:track:6J5kc12BW5HuP3d7C3vvx8","Bad Bunny","EoO","Rimas Entertainment LLC.",15,56,29,"519509"
71,"spotify:track:0C9V5jMElp7laZZdsCHufD","Los Tipitos","Campanas en la Noche","Pop Art",67,82,267,"517647"
72,"spotify:track:4qXdhvf2VrfYZqAaPTnn3m","Miranda!","Prisionero","Pelo Music S.A.",72,-1,1,"517300"
73,"spotify:track:2Xetks48zQL2K7xUbJBHRn","Q' Lokura, Los Herrera","Cuidado Que Te Supero","Q' Lokura",42,79,63,"513803"
74,"spotify:track:7JKptWv4YXmievid0HajID","Luck Ra, KHEA","HOLA PERDIDA","Sony Music Entertainment Chile S.A",1,55,81,"513770"
75,"spotify:track:6qGmdKRvLumRqcjq5vKAOi","Sharon y los Camperos del Chamamé","Cuidado Que Te Supero","LHA Music",75,116,11,"510725"
76,"spotify:track:5FLzweTtgQurkLPs0E7uEO","Danny Ocean, Sech","Priti","Atlantic Records",24,50,12,"501913"
77,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",14,63,36,"501833"
78,"spotify:track:1C7NXX8UJ6pgNx8EkmyZDd","Beéle","si te pillara","5020 Records",71,71,4,"497745"
79,"spotify:track:1fU2DcwVJEuUvGV3mUam8T","La Delio Valdez","Inocente","Delirio Valdez Records",41,96,169,"496862"
80,"spotify:track:73scB4Q4fcOmnsBVZPmk32","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",1,74,57,"494853"
81,"spotify:track:1Mqfdem6pgGVoULjSkkcc9","Airbag","Cae el Sol","DALE PLAY Records / Airbag",56,77,76,"487359"
82,"spotify:track:4eqXTlaHeK6xkM1fRx9wR5","Pinky SD, Un Poco de Ruido, Uriel Lozano","Conmigo Te Gustó","Pinky SD",13,89,49,"484937"
83,"spotify:track:1K11lq4qn0DdPfljQcHkNE","Yami Safdie, Luck Ra, Q' Lokura","En Otra Vida - Versión Cuarteto","WM Chile",21,90,32,"484012"
84,"spotify:track:2hi1aFllOFRNH8gIHxQvD9","Cosculluela, Nicky Jam","Te Busco","Rottweilas, Inc.",66,66,36,"481587"
85,"spotify:track:3I4YGWwJoqBdBGVnkRjnVw","Slayter, Yan Block, NTG","secuestro","SONAR LLC.",36,61,12,"476277"
86,"spotify:track:4k3K6Ke6KfAWb7zyQWrTEA","Los Pericos","Pupilas Lejanas","EMI Odeon S.A.I.C.",75,97,36,"473159"
87,"spotify:track:0c27qjzqEgMLMnWTl5bCU8","benjitalkapone","Mambinho Brasileño","Nextlevel music",69,75,4,"464739"
88,"spotify:track:0XWqcDAa5ZCmyBOYukrRoQ","Yami Safdie, Emilia","+ Te Vale","WEA Latina",21,49,5,"464388"
89,"spotify:track:1YYfyJ2yCvGFCxwjsIqEK9","Rauw Alejandro, Romeo Santos","Khé?","Sony Music Latin/Duars Entertainment",19,81,36,"457096"
90,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",8,99,29,"453685"
91,"spotify:track:6Soxxi73U6SO4rOGJwYYxI","Los Piojos","Tan Solo","El Farolito Discos",53,93,138,"453399"
92,"spotify:track:6kPCcIAGoTeRrh8qrmKa90","Tiago PZK, Ke Personajes","Piel","WEA Latina",2,85,77,"453015"
93,"spotify:track:4AXgx8dQgAxPnMGzydsitJ","Q' Lokura, Los Herrera","Carita Triste","Q' Lokura",50,110,18,"449320"
94,"spotify:track:6tjz2ZCL2jmPY1jPsbRk2H","Miranda!, Emilia","Uno los Dos","Sony Music Argentina",12,-1,32,"447752"
95,"spotify:track:67Q93kXygxCskeQiIP0V0j","Ciro y los Persas","Me Gusta","300 Producciones",60,107,439,"446842"
96,"spotify:track:3bAAv8knmzFpYQsLFoK6de","Quevedo","TUCHAT","Quevedo",43,43,2,"446673"
97,"spotify:track:7qIw4D1PcDHigDohKkLB0W","Andrés Calamaro","Te quiero igual","DRO/EastWest Spain",66,112,41,"446380"
98,"spotify:track:76lXtXJP6VqX6r9Ks3AUy0","Peipper, DobleP, Locura Mix","Si Las Gatas Se Amotinan","SUPERNOVAS MUSIC",8,104,35,"444646"
99,"spotify:track:0ZAJ660VP57lLK4U7NlGOy","Intoxicados","Nunca quise","Pop Art",63,106,443,"442439"
100,"spotify:track:6vRQqxOhUFd78p5tL8jXr7","Luck Ra, BM","La Morocha","Sony Music Entertainment Chile S.A",1,117,107,"441836"
101,"spotify:track:1H7ktqkQx1PIuPfNtqvaBs","Airbag","Pensamientos","Pop Art",62,91,21,"441559"
102,"spotify:track:2kB1rqoTaZ3j6ChtIWGurm","Viejas Locas","Me Gustas Mucho","Universal Music S.A.",73,102,60,"441357"
103,"spotify:track:4dLLdfiniBhDP9dlJQIOi4","Los Ángeles Azules, Emilia","Perdonarte, ¿Para Qué?","OCESA Seitrack",1,95,61,"440939"
104,"spotify:track:5WEF0icHWmAZBBMglBd599","Bad Bunny, Chuwi","WELTiTA","Rimas Entertainment LLC.",7,98,29,"438040"
105,"spotify:track:18m5dJOPB2geFwOymXNaWg","Mora, De La Rose","AURORA","Rimas Entertainment LLC.",37,86,9,"437988"
106,"spotify:track:0vUqiSvbUICW3YtTA5ecSX","Miranda!, Maria Becerra, FMK","Perfecta (Versión 2023)","Sony Music Argentina",8,-1,44,"433734"
107,"spotify:track:7L1xVDPk3nLxQIGOOryW7p","Eugenia Quevedo, La banda de Carlitos","Con Otra - En Vivo","Eugenia Quevedo",107,132,8,"431217"
108,"spotify:track:06s3QtMJVXw1AJX3UfvZG1","Anuel AA, Bad Bunny","Hasta Que Dios Diga","2020 Real Hasta La Muerte, LLC",7,113,74,"428121"
109,"spotify:track:0WajUW5XINeraP2w0F3F8E","Miranda!","Don","Pelo Music S.A.",109,-1,8,"427383"
110,"spotify:track:5Bi9Cq5oVFy1OtUgecbegZ","Callejeros","Creo","Pelo Music S.A.",84,108,316,"425759"
111,"spotify:track:0u6JsFiEEXb6kaF0oqyeFi","Luck Ra, La K'onga, Ke Personajes","Ya No Vuelvas (Versión Cuarteto)","Sony Music Entertainment Chile S.A",1,130,138,"425730"
112,"spotify:track:7eNwwoxDR8KVzNAuGvliAO","Omar Courtz, De La Rose, Haze","Kyoto","House of Haze",33,92,52,"423985"
113,"spotify:track:7L0pCzg4LmOxcPyk554aTa","Arcángel, Maria Becerra","5 Pa Las 12","Rimas Entertainment LLC.",113,-1,2,"422357"
114,"spotify:track:2oZqk6nAy2CSAcmINCMi2N","Lauty Gram","QUE CABRONA","Sony Music Uruguay",11,76,20,"420874"
115,"spotify:track:1PREzVLuDT6PSE9sej4wnV","Fuerza Regida, Grupo Frontera","COQUETA","Rancho Humilde/Streetmob Records/Grupo Frontera/Sony Music Latin",103,105,4,"420295"
116,"spotify:track:5q2JbCNi4FcnglgPfxcV65","Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin","Sola (Remix)","Spiff TV, LLC / Real Hasta La Muerte, Inc.",12,101,95,"415796"
117,"spotify:track:0JoHqmlqE0W0i9prt6kcHR","Maluma, Trap Capos, Noriel, Bryant Myers, Juhn","Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)","Sony Music Latin",17,94,67,"415227"
118,"spotify:track:1LMyujVuHSflrMipJ0LRIF","Franco ""El Gorilla"", Bebo Yau, DJ Lazerk Rmx, Tomi Rmx","DALE CON LA CORREA","Rimas Entertainment Mexico S.A de C.V",54,87,4,"412454"
119,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",5,103,85,"407659"
120,"spotify:track:0oCiPqIEL5218yu2D996eP","Los Piojos","Bicho de Ciudad","300 Producciones",68,120,40,"407133"
121,"spotify:track:1yg1tWFaYajN4b7vsKtYRE","La T y La M","El Doctorado","GraceMusic",26,128,45,"402483"
122,"spotify:track:5H1sKFMzDeMtXwND3V6hRY","BLACKPINK","JUMP","YG Entertainment",70,70,2,"401696"
123,"spotify:track:0Sr7ssScx54yxdM2ols7nW","Omar Courtz, De La Rose","Q U E V A S H A C E R H O Y ?","Mr.305 Records / Rimas Entertainment LLC.",1,111,43,"400837"
124,"spotify:track:3oqWr0jDWNXxWufNogGREp","Gustavo Cerati","Crimen","Ariola",34,126,434,"400824"
125,"spotify:track:3UVM7rdOSbm2vKDXB9SsWo","Cosculluela","Manicomio","Rottweilas, Inc.",18,100,79,"399754"
126,"spotify:track:6iCnJkKswtMYoSmT58HmEn","Los Auténticos Decadentes","Un Osito de Peluche de Taiwán","Pop Art",126,133,10,"397897"
127,"spotify:track:4SJHHpKhcuXwDsCsPqshXj","Rauw Alejandro, Chencho Corleone","El Efecto","Duars Entertainment, Corp.",30,114,90,"397847"
128,"spotify:track:1DrDfpOx4P4LMxFhtOmeyD","Plan B","Fanatica Sensual","Pina Records",122,129,18,"397564"
129,"spotify:track:3hCtFDjf8rS0y01wgRirgT","Duki, Clúster","aGaRRo La PLaTa","DALE PLAY Records / SSJ Records",44,44,3,"395950"
130,"spotify:track:5PCOOngROV9jWsUViSy4Ed","j-hope, GloRilla","Killin' It Girl (feat. GloRilla)","BIGHIT MUSIC",69,138,6,"393536"
131,"spotify:track:1LiN0Z98FkR1t0m8KmLcAH","Anuel AA, Haze","Amanece","House of Haze",10,109,159,"390912"
132,"spotify:track:5GUgnXDDO4raKkT9lO5F1x","DesaKTa2, Aneley","Estaba Aqui Pensando","Almenara Network S.A.S",132,-1,7,"387255"
133,"spotify:track:2KcNrONbZ0hvBPjvrDO2tx","Myke Towers","ALMAS GEMELAS","WEA Latina",26,121,32,"386388"
134,"spotify:track:06WyITrA2pZJT5Nt79AOrb","Ulises Bueno, DesaKTa2","No Puedo Fingirlo","Almenara Network S.A.S",134,-1,13,"386124"
135,"spotify:track:5AGnkbWCiF9u4ra54N9X1a","Bizarrap, Luck Ra","Luck Ra: Bzrp Music Sessions, Vol. 61","DALE PLAY Records",3,139,30,"385888"
136,"spotify:track:5g2Jqe1D2qnZc6LcvWL3e1","Pinky SD, Un Poco de Ruido, El Mago Y La Nueva","Te Vas a Arrepentir","Pinky SD",42,151,43,"384122"
137,"spotify:track:5dDlknAL9imbXXl7uG7oqe","Omar Courtz","⁠LUCES DE COLORES","Mr.305 Records / Rimas Entertainment LLC.",114,115,17,"382429"
138,"spotify:track:1AX4aybSRyXHWrjg27wTFE","Ke Personajes, Onda Sabanera","Pobre Corazón - En Vivo","Ke Personajes",2,160,119,"382155"
139,"spotify:track:1p7m9H4H8s0Y7SgRm7j3ED","Andrés Calamaro","Flaca","DRO/EastWest Spain",61,136,358,"381640"
140,"spotify:track:2YNMRnIJMCxDQWYfXRxJmB","Tan Bionica","Obsesionario en La Mayor","Pirca Records",76,134,111,"381044"
141,"spotify:track:0STW8nw4lNN4TEQ8KmNer6","Jombriel, Alex Krack, Jøtta","Parte & Choke","WEA Latina",3,122,35,"380216"
142,"spotify:track:14rcLGX83RpsORAIzC4U4g","Patricio Rey y sus Redonditos de Ricota","Un Poco de Amor Francés","Patricio Rey Discos",82,124,221,"379901"
143,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",20,125,49,"379101"
144,"spotify:track:3VvA1wSxukMLsvXoXtlwWx","Boza","Hecha Pa' Mi","Sony Music Latin",5,118,58,"376020"
145,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",7,131,162,"375157"
146,"spotify:track:5E0gsHgrsCwG4FxTit0ltJ","Plan B","Choca","Pina Records",146,150,3,"374338"
147,"spotify:track:2SPBFiD8iITb8CKJGz1TEQ","Yan Block","111","SONAR LLC.",62,123,17,"374043"
148,"spotify:track:1wIUWGdTdhVk5gIPd0ULxX","La Vela Puerca","Zafar","Surco",119,178,121,"371649"
149,"spotify:track:6c0RkVllf6V7FPy1EUCclz","Miranda!","Traición","Pelo Music S.A.",149,-1,1,"367580"
150,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",37,143,54,"367438"
151,"spotify:track:31we7ZzWdSBEOKs5Ln6QVF","De La Rose, Omar Courtz","NUBES","WEA Latina",15,84,16,"366716"
152,"spotify:track:2ExpCKBxiHbgzepERl1t4D","Soda Stereo","Cuando Pase El Temblor - Remasterizado 2007","Columbia",103,165,78,"364137"
153,"spotify:track:2xbH0CuDbid800YW5nMPzR","Emanero, Karina, j mena, Angela Torres","SINVERGÜENZA - con Angela Torres","Fifty One",14,154,85,"360594"
154,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",154,183,2,"359456"
155,"spotify:track:3n6EihEumKlLky7mfeOj71","Pinky SD, Un Poco de Ruido, Q' Lokura","Yo Era","Pinky SD",51,153,36,"359435"
156,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",50,144,62,"358612"
157,"spotify:track:6cFf4Jfy7ThUwGzbqFcZsx","Estelares, Jorge Serrano","Ella Dijo","Pop Art",109,145,66,"358551"
158,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",16,148,120,"357728"
159,"spotify:track:11PV8CaPqlto9Uejx92C35","Grupo Frontera, Ke Personajes","OJITOS ROJOS","Grupo Frontera",4,157,92,"356114"
160,"spotify:track:6d4d6cwiAf59mKxoRmXQoK","Babasonicos","Irresponsables","Pop Art",107,168,80,"354788"
161,"spotify:track:6FucPjGxmA7jTblTsTAGyB","DobleP, La Joaqui, Gusty dj","PISANDO EL LAMBO","DALE PLAY Records / Wesaisons Records",161,-1,1,"353868"
162,"spotify:track:2qBirMakpTdz9ymxrZEyzg","Luis Alberto Spinetta","Seguir Viviendo Sin Tu Amor","EMI Argentina",58,194,392,"351498"
163,"spotify:track:30UefRr65RUnOQrgld53ps","DesaKTa2","Lamentablemente","Almenara Network S.A.S",163,-1,1,"351236"
164,"spotify:track:03IpZ9yqJlo3EIgDQUgBSF","Duki, Myke Towers","Nueva Era","DALE PLAY Records / SSJ Records",1,137,38,"350977"
165,"spotify:track:5kK8aTkR4QGcUx3UiVmOqA","Lucky Brown, Jere Klein, Fran C","Amor Escondido","Lucky Brown",165,167,3,"350634"
166,"spotify:track:04bg4edMdpKhsgkSzYqj55","Callejeros","9 de Julio","Pelo Music S.A.",79,156,65,"350314"
167,"spotify:track:6kUopck7LHVadAjAFcXiTj","Patricio Rey y sus Redonditos de Ricota","Un Ángel para Tu Soledad","Patricio Rey Discos",115,152,148,"349875"
168,"spotify:track:2QP041AcWg8PwPIWP95RKN","Beéle","top diesel","5020 Records",149,149,5,"348569"
169,"spotify:track:3TQozt8h0YlDD6tFItl5x3","Olivia Wald, Q' Lokura","en la cara - En Vivo","Cascabel",47,141,42,"346779"
170,"spotify:track:3ydweVPwq9PCEVJ8WwqT6u","Los Auténticos Decadentes","Loco (Tu Forma De Ser)","RCA Records Label",170,175,8,"346580"
171,"spotify:track:3tt9i3Hhzq84dPS8H7iSiJ","Manuel Turizo","La Bachata","Sony Music Latin/La Industria",1,172,150,"346299"
172,"spotify:track:65DBZofI0b79kfHTcWWDuU","Soda Stereo","Trátame Suavemente - Remasterizado 2007","Columbia",56,171,406,"344629"
173,"spotify:track:75dqA2rQHnUtP7XjvkmKh2","Viejas Locas","Todo Sigue Igual","Universal Music S.A.",169,-1,8,"343495"
174,"spotify:track:3tiJUOfAEqIrLFRQgGgdoY","Big One, FMK, Ke Personajes","Un Finde | CROSSOVER #2","Fifty One",1,191,120,"341648"
175,"spotify:track:20gpiaTYpTe32d40mkT9az","Pinky SD, Un Poco de Ruido, Q' Lokura","Frágil","Pinky SD",59,169,37,"341571"
176,"spotify:track:7MVIfkyzuUmQ716j8U7yGR","Milo j, Taiu","Rara Vez","Universal Music Argentina S.A.",3,147,128,"339738"
177,"spotify:track:571PVMWxL6aEwyOOfRFXPF","Babasonicos","Yegua","Universal Music Argentina S.A.",87,-1,18,"339661"
178,"spotify:track:35ttE4t8lQZA2vuCYDg4G7","Milo j","M.A.I","DALE PLAY Records",11,146,86,"338632"
179,"spotify:track:6vkS0jD3LAoQFW8CirpLI4","Luck Ra, Nicki Nicole","DOCTOR","Sony Music Latin",2,173,47,"338511"
180,"spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ","Alex Warren","Ordinary","Atlantic Records",122,170,11,"336691"
181,"spotify:track:42mrOMjkQb7jRKatu0bqg4","Q' Lokura, Luck Ra","Mil Preguntas","Q' Lokura",15,163,67,"336344"
182,"spotify:track:6PaIQ2qR59qiqXgjeTFwJA","DesaKTa2","La Diabla","Almenara Network",157,-1,3,"335816"
183,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",127,162,119,"335424"
184,"spotify:track:4pHdHimCLvD4nx8lh6uQyx","Los Abuelos De La Nada","Mil Horas - 1994 Remastered Version","Universal Music Argentina S.A.",95,174,279,"333401"
185,"spotify:track:2n0NCtkvHx1oPqgiAvexiB","Tan Bionica","Loca","Pirca Records",62,166,94,"331180"
