rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
81,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",16,70,125,"468799"
82,"spotify:track:0Sr7ssScx54yxdM2ols7nW","Omar Courtz, De La Rose","Q U E V A S H A C E R H O Y ?","Mr.305 Records / Rimas Entertainment LLC.",1,77,48,"465924"
83,"spotify:track:0OcYoSGA1CFGZcCuPLyfhj","Airbag","Solo aquí","WM Argentina",71,72,7,"461596"
84,"spotify:track:2hi1aFllOFRNH8gIHxQvD9","Cosculluela, Nicky Jam","Te Busco","Rottweilas, Inc.",66,69,41,"461259"
85,"spotify:track:1fU2DcwVJEuUvGV3mUam8T","La Delio Valdez","Inocente","Delirio Valdez Records",41,87,174,"458942"
86,"spotify:track:71N3UjxfXEWljGkjBDcnNY","Luck Ra, Tiago PZK","FUE CULPA TUYA","Sony Music Latin",12,91,20,"455113"
87,"spotify:track:2kB1rqoTaZ3j6ChtIWGurm","Viejas Locas","Me Gustas Mucho","Universal Music S.A.",66,92,65,"455022"
88,"spotify:track:31we7ZzWdSBEOKs5Ln6QVF","De La Rose, Omar Courtz","NUBES","WEA Latina",15,81,21,"451226"
89,"spotify:track:4qXdhvf2VrfYZqAaPTnn3m","Miranda!","Prisionero","Pelo Music S.A.",43,71,6,"448118"
90,"spotify:track:5UUIqKFpTq2Ri3YvFcof5c","Miranda!","Extraño","Pelo Music S.A.",48,79,7,"445982"
91,"spotify:track:0JoHqmlqE0W0i9prt6kcHR","Maluma, Trap Capos, Noriel, Bryant Myers, Juhn","Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)","Sony Music Latin",17,90,72,"445158"
92,"spotify:track:4eqXTlaHeK6xkM1fRx9wR5","Pinky SD, Un Poco de Ruido, Uriel Lozano","Conmigo Te Gustó","Pinky SD",13,88,54,"442531"
93,"spotify:track:7q7XFO9av9VpNJSXKJwJxD","Las Pelotas","Personalmente","Pop Art",93,112,200,"440387"
94,"spotify:track:76lXtXJP6VqX6r9Ks3AUy0","Peipper, DobleP, Locura Mix","Si Las Gatas Se Amotinan","SUPERNOVAS MUSIC",8,102,40,"439635"
95,"spotify:track:1YYfyJ2yCvGFCxwjsIqEK9","Rauw Alejandro, Romeo Santos","Khé?","Sony Music Latin/Duars Entertainment",19,101,41,"437405"
96,"spotify:track:1Mqfdem6pgGVoULjSkkcc9","Airbag","Cae el Sol","DALE PLAY Records / Airbag",56,89,81,"433367"
97,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",8,85,34,"433294"
98,"spotify:track:2KcNrONbZ0hvBPjvrDO2tx","Myke Towers","ALMAS GEMELAS","WEA Latina",26,109,37,"432438"
99,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",14,96,41,"431292"
100,"spotify:track:1xCD7ccEtiylN6BBJ4ogXF","El Plan De La Mariposa","Túnel de la Vida","Savia Records",100,129,11,"431224"
101,"spotify:track:3UVM7rdOSbm2vKDXB9SsWo","Cosculluela","Manicomio","Rottweilas, Inc.",18,94,84,"426824"
102,"spotify:track:0ZAJ660VP57lLK4U7NlGOy","Intoxicados","Nunca quise","Pop Art",63,95,448,"426516"
103,"spotify:track:1p7m9H4H8s0Y7SgRm7j3ED","Andrés Calamaro","Flaca","DRO/EastWest Spain",61,97,363,"422341"
104,"spotify:track:6q41qt2R9K8BXEzmzImEGO","Intoxicados, Andrés Calamaro","Fuego","Pop Art",86,86,4,"420583"
105,"spotify:track:5q2JbCNi4FcnglgPfxcV65","Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin","Sola (Remix)","Spiff TV, LLC / Real Hasta La Muerte, Inc.",12,122,100,"420438"
106,"spotify:track:5hKjEpYrJIJs6uPl7zw6Y6","Jory Boy, Bad Bunny","No Te Hagas","Young Boss Entertainment",54,113,62,"419564"
107,"spotify:track:1AX4aybSRyXHWrjg27wTFE","Ke Personajes, Onda Sabanera","Pobre Corazón - En Vivo","Ke Personajes",2,105,124,"418975"
108,"spotify:track:0C9V5jMElp7laZZdsCHufD","Los Tipitos","Campanas en la Noche","Pop Art",67,98,272,"418383"
109,"spotify:track:1H7ktqkQx1PIuPfNtqvaBs","Airbag","Pensamientos","Pop Art",62,117,26,"415465"
110,"spotify:track:0STW8nw4lNN4TEQ8KmNer6","Jombriel, Alex Krack, Jøtta","Parte & Choke","WEA Latina",3,93,40,"412925"
111,"spotify:track:7upAH0ezzsThyvr33YKn4u","Turf","Pasos Al Costado","Pop Art",52,68,375,"412676"
112,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",100,100,7,"411951"
113,"spotify:track:06s3QtMJVXw1AJX3UfvZG1","Anuel AA, Bad Bunny","Hasta Que Dios Diga","2020 Real Hasta La Muerte, LLC",7,108,79,"411141"
114,"spotify:track:73scB4Q4fcOmnsBVZPmk32","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",1,110,62,"410223"
115,"spotify:track:7L1xVDPk3nLxQIGOOryW7p","Eugenia Quevedo, La banda de Carlitos","Con Otra - En Vivo","Eugenia Quevedo",107,149,13,"407617"
116,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",37,118,59,"407207"
117,"spotify:track:7bugn9Xif6VHCLco3PIZc5","Ovy On The Drums, Lucky Brown, Darell","NUBES","WEA Latina",117,144,3,"406428"
118,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",5,115,90,"405959"
119,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",20,103,54,"404817"
120,"spotify:track:7qIw4D1PcDHigDohKkLB0W","Andrés Calamaro","Te quiero igual","DRO/EastWest Spain",66,107,46,"403647"
121,"spotify:track:4SJHHpKhcuXwDsCsPqshXj","Rauw Alejandro, Chencho Corleone","El Efecto","Duars Entertainment, Corp.",30,104,95,"402423"
122,"spotify:track:6yLqoieklk9gwabLaUDJ4s","La Factoria, Eddy Lover","Perdóname","PanamaMusic",122,132,3,"400813"
123,"spotify:track:6vRQqxOhUFd78p5tL8jXr7","Luck Ra, BM","La Morocha","Sony Music Entertainment Chile S.A",1,111,112,"400721"
124,"spotify:track:1yg1tWFaYajN4b7vsKtYRE","La T y La M","El Doctorado","GraceMusic",26,134,50,"400668"
125,"spotify:track:3n6EihEumKlLky7mfeOj71","Pinky SD, Un Poco de Ruido, Q' Lokura","Yo Era","Pinky SD",51,159,40,"396417"
126,"spotify:track:5n2XTRsYFlZwNBp06KAjDX","Cosculluela, Bad Bunny","Madura","Rottweilas, Inc.",6,124,94,"396198"
127,"spotify:track:2SPBFiD8iITb8CKJGz1TEQ","Yan Block","111","SONAR LLC.",62,127,22,"394730"
128,"spotify:track:0WajUW5XINeraP2w0F3F8E","Miranda!","Don","Pelo Music S.A.",55,99,13,"389392"
129,"spotify:track:5WEF0icHWmAZBBMglBd599","Bad Bunny, Chuwi","WELTiTA","Rimas Entertainment LLC.",7,128,34,"389332"
130,"spotify:track:3KAdpFK7rveKAAwpgjwhNn","Eugenia Quevedo, La banda de Carlitos","Como Lo Hizo? - En Vivo","Eugenia Quevedo",60,83,26,"388215"
131,"spotify:track:5dDlknAL9imbXXl7uG7oqe","Omar Courtz","⁠LUCES DE COLORES","Mr.305 Records / Rimas Entertainment LLC.",114,137,22,"386434"
132,"spotify:track:0u6JsFiEEXb6kaF0oqyeFi","Luck Ra, La K'onga, Ke Personajes","Ya No Vuelvas (Versión Cuarteto)","Sony Music Entertainment Chile S.A",1,135,143,"384929"
133,"spotify:track:3tt9i3Hhzq84dPS8H7iSiJ","Manuel Turizo","La Bachata","Sony Music Latin/La Industria",1,119,155,"383509"
134,"spotify:track:4TGwERXRlyQtBdggYTHo6j","Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole","Entre Nosotros (Remix) [con Nicki Nicole]","WEA Latina",1,146,114,"382587"
135,"spotify:track:20gpiaTYpTe32d40mkT9az","Pinky SD, Un Poco de Ruido, Q' Lokura","Frágil","Pinky SD",59,143,40,"382283"
136,"spotify:track:7q3NthaBqFI6s0WnAlnIvq","Darell, Brytiago","Velitas","Sony Music Latin",56,140,44,"379978"
137,"spotify:track:5Bi9Cq5oVFy1OtUgecbegZ","Callejeros","Creo","Pelo Music S.A.",84,121,321,"377387"
138,"spotify:track:0ZyNiSXRbq68lmBjV0vJkR","Babasonicos","En Privado","Universal Music Argentina S.A.",125,125,6,"377044"
139,"spotify:track:5kl4FkCUzVa5wicxafa9yc","Andrés Calamaro","Cuando no estás","WM Spain",123,141,6,"374470"
140,"spotify:track:0vUqiSvbUICW3YtTA5ecSX","Miranda!, Maria Becerra, FMK","Perfecta (Versión 2023)","Sony Music Argentina",8,138,49,"373670"
141,"spotify:track:6Soxxi73U6SO4rOGJwYYxI","Los Piojos","Tan Solo","El Farolito Discos",53,133,143,"373224"
142,"spotify:track:4dLLdfiniBhDP9dlJQIOi4","Los Ángeles Azules, Emilia","Perdonarte, ¿Para Qué?","OCESA Seitrack",1,123,66,"372546"
143,"spotify:track:67Q93kXygxCskeQiIP0V0j","Ciro y los Persas","Me Gusta","300 Producciones",60,120,444,"372499"
144,"spotify:track:6iCnJkKswtMYoSmT58HmEn","Los Auténticos Decadentes","Un Osito de Peluche de Taiwán","Pop Art",123,160,15,"371127"
145,"spotify:track:6tjz2ZCL2jmPY1jPsbRk2H","Miranda!, Emilia","Uno los Dos","Sony Music Argentina",12,130,37,"369647"
146,"spotify:track:4AXgx8dQgAxPnMGzydsitJ","Q' Lokura, Los Herrera","Carita Triste","Q' Lokura",50,136,23,"367670"
147,"spotify:track:6gV8ALkSHfJi7Bprabr1FC","Roze Oficial, Peipper","Inocente","Sony Music Uruguay",5,169,48,"366383"
148,"spotify:track:1bOomfQ28HND8HwT0tViLT","Lyon la f, Lamelodiadelhampa, Nacho G Flow","DEJA QUE EL MUNDO SE ACABE","PEGAO COMPANY",124,151,8,"364255"
149,"spotify:track:14rcLGX83RpsORAIzC4U4g","Patricio Rey y sus Redonditos de Ricota","Un Poco de Amor Francés","Patricio Rey Discos",82,139,226,"362967"
150,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",50,152,67,"362076"
151,"spotify:track:5EhzE6HJaCcLFrf5rPqvpk","Camila","Mientes","Columbia",120,153,10,"361575"
152,"spotify:track:1R3ubqAHKHE6f64Hz37q8h","La T y La M","Un Montón de Estrellas - En Vivo Gran Rex","GraceMusic",13,116,39,"361472"
153,"spotify:track:5kK8aTkR4QGcUx3UiVmOqA","Lucky Brown, Jere Klein, Fran C","Amor Escondido","Lucky Brown",153,186,8,"360878"
154,"spotify:track:2wsfPRyzSU7LgqjvoxmY5q","Emanero, Karina, j mena, Angela Torres","SINVERGÜENZA - con Angela Torres","Fifty One",14,171,90,"360400"
155,"spotify:track:6rg1MBZqggsQ5olFGTw0rr","Divididos","Spaghetti del Rock","Ariola",80,187,324,"358778"
156,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",28,158,146,"354867"
157,"spotify:track:2yvjjJrWzVzA2zg4VsoEmo","Prince Royce","La Carretera","Sony Music Latin",157,161,2,"352289"
158,"spotify:track:2McSOWA5zlh0y5Gfv9lBhs","Tiziano El Bombón de la Cumbia","El Mismo Aire","NES Music Group",158,-1,1,"352173"
159,"spotify:track:2QP041AcWg8PwPIWP95RKN","Beéle","top diesel","5020 Records",149,182,10,"350927"
160,"spotify:track:06WyITrA2pZJT5Nt79AOrb","Ulises Bueno, DesaKTa2","No Puedo Fingirlo","Almenara Network S.A.S",134,183,18,"349908"
161,"spotify:track:0oCiPqIEL5218yu2D996eP","Los Piojos","Bicho de Ciudad","300 Producciones",68,156,45,"346941"
162,"spotify:track:2sA4woGW5KgEgGXXxOKPAZ","Trap Capos, Noriel, Bad Bunny, Almighty","Amigos y Enemigos (feat. Bad Bunny & Almighty) - Remix","Sony Music Latin",162,197,12,"346444"
163,"spotify:track:3oqWr0jDWNXxWufNogGREp","Gustavo Cerati","Crimen","Ariola",34,157,439,"344756"
164,"spotify:track:4OwhwvKESFtuu06dTgct7i","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","WEA Latina",26,191,80,"344380"
165,"spotify:track:5PCOOngROV9jWsUViSy4Ed","j-hope, GloRilla","Killin' It Girl (feat. GloRilla)","BIGHIT MUSIC",69,154,11,"342154"
166,"spotify:track:75dqA2rQHnUtP7XjvkmKh2","Viejas Locas","Todo Sigue Igual","Universal Music S.A.",133,164,11,"341086"
167,"spotify:track:7LABrQFfRYcZUqUwng0Heb","Yandel","Encantadora","Sony Music Latin",148,194,15,"340824"
168,"spotify:track:2pmHBQiIjVfTyn3p1rRbSB","Intoxicados","Esta Saliendo El Sol","Universal Music Argentina S.A.",89,180,76,"340820"
169,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",7,163,167,"340568"
170,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",127,155,124,"338568"
171,"spotify:track:2J9B63FawlTaPdg4eH5X03","Beéle","Loco","Hear This Music",15,179,45,"338033"
172,"spotify:track:7L0pCzg4LmOxcPyk554aTa","Arcángel, Maria Becerra","5 Pa Las 12","Rimas Entertainment LLC.",113,177,7,"337747"
173,"spotify:track:4k3K6Ke6KfAWb7zyQWrTEA","Los Pericos","Pupilas Lejanas","EMI Odeon S.A.I.C.",75,106,41,"337704"
174,"spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ","Alex Warren","Ordinary","Atlantic Records",122,142,16,"336894"
175,"spotify:track:1iEwyiSLAunPR6uouANE0O","Maluma","El Perdedor","Sony Music Latin",62,174,26,"336820"
176,"spotify:track:2ExpCKBxiHbgzepERl1t4D","Soda Stereo","Cuando Pase El Temblor - Remasterizado 2007","Columbia",103,148,82,"336588"
177,"spotify:track:6cFf4Jfy7ThUwGzbqFcZsx","Estelares, Jorge Serrano","Ella Dijo","Pop Art",109,-1,70,"336555"
178,"spotify:track:2VZrQstXX2ax3N5s9PDCc2","Bhavi, Seven Kayne, Milo j, Tiago PZK, KHEA, Neo Pistea","BESAME (feat. Tiago PZK, Khea & Neo Pistea) - Remix","Bhavilonia",1,147,60,"336342"
179,"spotify:track:03IpZ9yqJlo3EIgDQUgBSF","Duki, Myke Towers","Nueva Era","DALE PLAY Records / SSJ Records",1,175,43,"335285"
180,"spotify:track:6kUopck7LHVadAjAFcXiTj","Patricio Rey y sus Redonditos de Ricota","Un Ángel para Tu Soledad","Patricio Rey Discos",115,185,153,"334329"
181,"spotify:track:7MVIfkyzuUmQ716j8U7yGR","Milo j, Taiu","Rara Vez","Universal Music Argentina S.A.",3,150,133,"333636"
182,"spotify:track:4Hkp1TiYqGYhknFwtUsbqd","ROA","ME GUSTAS CC","UMLE - Latino",182,-1,6,"333035"
183,"spotify:track:0oH7QF9L9fzDy6EFWlivCC","Tan Bionica","Beautiful","Pirca Records",149,178,14,"330134"
184,"spotify:track:11PV8CaPqlto9Uejx92C35","Grupo Frontera, Ke Personajes","OJITOS ROJOS","Grupo Frontera",4,-1,96,"327217"
185,"spotify:track:2BvPMS2XWfnCpHHvWeOyeC","Mora","DETRÁS DE TU ALMA","Rimas Entertainment LLC.",94,145,10,"327131"
