rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
67,"spotify:track:3FqUPvubYeRCMsdJ02QyZR","Fuerza Regida","TÚ NAME","Rancho Humilde/Street Mob Records",4,74,77,"2412214"
68,"spotify:track:6kQYMqjobmB8MkWwa9OUyA","Alejandro Sanz","Amiga mía","WM Spain",51,64,17,"2372793"
69,"spotify:track:0KAqMRUSZwzG3dZLdDA4eH","Shakira","Antologia","Epic",48,82,60,"2362314"
70,"spotify:track:5LhI8m7n8xlQmNe3b7Rwis","Natanael Cano, Oscar Maydon","Madonna","WEA Latina",1,69,73,"2289696"
71,"spotify:track:1cZHUhGz7xJ8c4szDipipd","Victor Mendivil, Oscar Maydon","Mejores Jordans","Rico o Muerto Music LLC",9,77,52,"2287904"
72,"spotify:track:7obbjnrA9Z81q3F592aabg","Fuerza Regida","ayy weyy","Rancho Humilde/Street Mob Records/Sony Music Latin",42,57,13,"2273917"
73,"spotify:track:712KzUVmtBeFXgJhbMJY5o","LATIN MAFIA, Omar Apollo","Hecho para ti","Rimas Entertainment LLC d/b/a Rimas Mexico",73,-1,1,"2265958"
74,"spotify:track:6Z7f0BXDLI8k4CHR9KJdAD","La Arrolladora Banda El Limón De Rene Camacho","Mi Segunda Vida","UMLE - Disa",62,71,46,"2248761"
75,"spotify:track:0KHDthR0XvPoeJaqBc7Sg5","La Arrolladora Banda El Limón De Rene Camacho","Ya Te Perdí La Fe","UMLE - Disa",65,68,43,"2219805"
76,"spotify:track:3IEvQ1CzszUJtTRLmmMJ2X","Tito Double P, Junior H","5-7","2024 Double P Records",10,66,49,"2217397"
77,"spotify:track:40gGMOJlsEpeKo8GtxDl5A","Victor Mendivil","Cairo","Rico o Muerto Music LLC",77,-1,1,"2202689"
78,"spotify:track:1V14rt4SEpMU1wCdmGz6eB","Neton Vega, Alemán, Victor Mendivil","Me Ha Costado","Josa Records",23,85,24,"2198096"
79,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",73,73,5,"2185054"
80,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",9,67,37,"2172866"
81,"spotify:track:73scB4Q4fcOmnsBVZPmk32","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",3,65,58,"2163888"
82,"spotify:track:0JDrG1g5HXbfgGtRKT0ofH","Natanael Cano","Diamantes","WEA Latina",34,94,92,"2158312"
83,"spotify:track:116NyTQvOVrcAWLrGwTiSA","Ian Cordova","Linda Mujer","Lucky Music Group",18,60,13,"2144740"
84,"spotify:track:6iOndD4OFo7GkaDypWQIou","W Sound, Beéle, Ovy On The Drums","La Plena - W Sound 05","WEA Latina",59,89,20,"2121916"
85,"spotify:track:6QJCZyJv1fhkCyZA3lRoAD","Caifanes","Viento","RCA Records Label",68,78,41,"2110597"
86,"spotify:track:0lTAedtZ55pf7wFrcDEPM0","Mentiras: La Serie, Mariana Treviño","Pobre Secretaria","WM Mexico",43,59,6,"2103427"
87,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,90,437,"2089697"
88,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",1,80,318,"2026851"
89,"spotify:track:6X6m4xmdFcz31p1h7Qg68c","Tito Double P","EL LOKERON","2024 Double P Records",1,70,49,"2012650"
90,"spotify:track:6RcAHyC5sAUIbPTkhOQwd8","Junior H","Y LLORO","WEA Latina",5,76,95,"2009830"
91,"spotify:track:6x59lSlNU7TvsJZy7134uC","Jorsshh, Fuerza Regida","ROSONES","Street Mob Records",9,109,37,"1988189"
92,"spotify:track:3pJfnBjO3kjudEchcPEDxS","Caifanes","Afuera","RCA Records Label",82,87,124,"1975970"
93,"spotify:track:2JlGo3jir6d0JLeYDvyPgh","Natanael Cano","Como Es","WEA Latina",16,42,5,"1975796"
94,"spotify:track:24jE1QNIeA9HH3WOaGjE9s","Victor Mendivil, Fenix Flexin","P.V.","Rico o Muerto Music LLC",94,-1,1,"1957735"
95,"spotify:track:64my6WOkrygcpXKMLxxpi9","La Arrolladora Banda El Limón De Rene Camacho","Ya Es Muy Tarde","Universal Music Mexico",81,102,53,"1938492"
96,"spotify:track:5yXt80BNZGbmHFd0NHZHNn","Grupo Firme","El Beneficio De La Duda","Music VIP Entertainment Presenta Grupo Firme",5,84,61,"1931187"
97,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",34,112,177,"1929983"
98,"spotify:track:4VWKUO1My9MfRecR5ftRkr","Julión Álvarez y su Norteño Banda","Rey Sin Reina","Copar Music, Inc",2,91,47,"1929917"
99,"spotify:track:51sN3VDJBVmKJVgp0trc7M","Ivan Cornejo","Atención","Interscope Records",60,79,20,"1906783"
100,"spotify:track:3Pj5wV8ftxWXRPK4qQbpiy","Cardenales De Nuevo León","Que Nadie Sepa","REMEX MUSIC",100,106,7,"1902323"
101,"spotify:track:6WbkWq6e8KuD6k26L1yePw","Chuy Montana, Juanpa Salazar","Perdon Mama","Streetmob Records",40,54,5,"1891396"
102,"spotify:track:5H1sKFMzDeMtXwND3V6hRY","BLACKPINK","JUMP","YG Entertainment",41,62,3,"1883472"
103,"spotify:track:3fJHbMUnzceimOnNjp63fF","Carín León","Primera Cita","Socios Music, LLC",2,119,118,"1871861"
104,"spotify:track:4NUt1fcnO9aQAELBgXq3Kr","Alejandro Fernández","Me Dediqué a Perderte","Columbia",73,110,382,"1871057"
105,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",17,135,146,"1871052"
106,"spotify:track:3ojvNmQPaKYvCaXz0LfHcw","Victor Mendivil, Orlando Verdugo","Capos","Rico o Muerto Music LLC",106,-1,1,"1861901"
107,"spotify:track:6YxjNm7WM31n53ZlvQsyWE","Eden Muñoz","Lejos Estamos Mejor","EMC Music/Sony Music México",25,83,12,"1851995"
108,"spotify:track:6272S5nkbOvQDazRYq6muV","Fuerza Regida","caperuza","Rancho Humilde/Street Mob Records/Sony Music Latin",67,103,13,"1849594"
109,"spotify:track:0HjV1R5MaVfJ5q1N1LzaHG","Cachirula, LOOJAN, El Malilla","BEIBY - Remix","Fabrika",46,92,30,"1849583"
110,"spotify:track:2O3V4meZv0bEc1LPITGvcC","Eden Muñoz, COSME TADEO","La Nena","EMC Music/Sony Music México",93,108,18,"1848348"
111,"spotify:track:6CRRlfXDdhsL6vih3J5xco","Alfredo Olivas","En Definitiva","Camiolvi",78,116,166,"1832437"
112,"spotify:track:2PXNL9x1lMXQkR7YM4USrC","Victor Mendivil, Gabito Ballesteros","Mia","Rico o Muerto Music LLC",112,-1,1,"1827456"
113,"spotify:track:3UZSZV80iBxSeEOpXgO4FD","Fuerza Regida","CHAKA","Rancho Humilde/Street Mob Records/Sony Music Latin",113,123,10,"1815861"
114,"spotify:track:6TBzRwnX2oYd8aOrOuyK1p","Oscar Maydon, Junior H","Fin de Semana","Rancho Humilde",4,105,120,"1809277"
115,"spotify:track:7qXptgpZGo8AFPhJCBVLFE","Tito Double P, Neton Vega","LINDA","2024 Double P Records",11,93,61,"1803580"
116,"spotify:track:29vIEdxgMT9H1fnBMecWjA","Julión Álvarez y su Norteño Banda","Lo Tienes Todo","UMLE - Fonovisa",15,120,88,"1803492"
117,"spotify:track:24teIhDYO2RocTA2v5dY0r","Junior H","Extssy Model","WEA Latina",23,96,146,"1802420"
118,"spotify:track:0O3U5iwTbiXCREMkvotJuN","Grupo Frontera, Grupo Firme","EL AMOR DE SU VIDA","Grupo Frontera",5,121,104,"1796854"
119,"spotify:track:5AH31dDNgxCMGDdxubNNn4","Fuerza Regida","NEL","Rancho Humilde/Street Mob Records",2,113,53,"1784875"
120,"spotify:track:1YYfyJ2yCvGFCxwjsIqEK9","Rauw Alejandro, Romeo Santos","Khé?","Sony Music Latin/Duars Entertainment",11,99,37,"1773434"
121,"spotify:track:179TZwPk0txEvjkraVTVKo","Alfredo Olivas","El Precio De La Soledad","Camiolvi",42,131,151,"1769165"
122,"spotify:track:2lAUq68F2bt7Kc218n9FPp","Tito Double P, Grupo Frontera","AY MAMÁ","2024 Double P Records",7,107,49,"1766150"
123,"spotify:track:4ZOkfHC38nxSeSqzGE5HFr","Junior H","PIÉNSALO","WEA Latina",9,95,57,"1757409"
124,"spotify:track:0nafF9MxcXJBQWv3BTKtdF","KAROL G, Feid","Verano Rosa","Bichota/Interscope Records",67,97,6,"1745741"
125,"spotify:track:0An16OW2kcW8h9ij5cyM9a","Natanael Cano","Polos Opuestos","WEA Latina",34,81,5,"1745266"
126,"spotify:track:7mEPibyVIOAjjHcSD0K0vn","Grupo Marca Registrada, Victor Valverde","El Mayor de los Ranas (En Vivo)","RB Music, Inc. (RB Music/Grupo Marca Registrada)",19,100,22,"1744128"
127,"spotify:track:61vlMpyFxXmxvahvA7Bi3z","Calle 24, Chino Pacas, Fuerza Regida","QUE ONDA","WEA Latina",1,128,100,"1732808"
128,"spotify:track:3HgvO4B5LLmdPOT2d8cSZd","LAGOS, Danny Ocean","Mónaco","WM Mexico",12,146,205,"1732783"
129,"spotify:track:3KQwuuHarLTIZIUXtwDmPN","Grupo Firme","Alégale Al Umpire","Music VIP Entertainment Presenta Grupo Firme",76,98,12,"1724512"
130,"spotify:track:6B9j1SQnmtHa0i5FiifFRi","Neton Vega","Qué Motor","Josa Records",64,104,6,"1719424"
131,"spotify:track:0WDvsKwqhn9alx29Z80DmG","Bad Bunny","ALAMBRE PúA","Rimas Entertainment LLC",44,44,3,"1714612"
132,"spotify:track:1lKI9y1DL6QnYTZguVmACX","Luis Miguel","La Media Vuelta","WEA Latina",71,126,138,"1702305"
133,"spotify:track:4bw8mcDUSRWfQo63ZTYRnU","Maluma, Carín León","Según Quién","Sony Music Latin",6,165,98,"1689336"
134,"spotify:track:2UJwVPIghpeAiU5ERjuycq","Mentiras: La Serie, Belinda, Diana Bovio","El Me Mintió, Mentiras, Mentiras","WM Mexico",46,88,7,"1687862"
135,"spotify:track:2aYZaN5SmkRDLsrrV8GkBQ","Peso Pluma, Neton Vega","LA PATRULLA","2024 Double P Records",1,117,58,"1682075"
136,"spotify:track:5HR7yfhSCeoOHRQN05XnZQ","Grupo Frontera, Carín León","QUE VUELVAS","Grupo Frontera",2,136,126,"1679436"
137,"spotify:track:6Y9DeC4Z9R9scRPg7r11pl","Natanael Cano","Porque La Demora","WEA Latina",23,72,5,"1675889"
138,"spotify:track:4Ndjd6DhKIC5IPoBIrMQuX","Carín León, Gabito Ballesteros","Ese Vato No Te Queda","Socios Music, LLC",9,147,38,"1674944"
139,"spotify:track:25VVwcwK5OKa4XMsVmsmJ0","La Arrolladora Banda El Limón De Rene Camacho","Aquí Hay Para Llevar","Disa",81,115,36,"1674833"
140,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",25,125,50,"1655760"
141,"spotify:track:43ZjJZv2foN9DF9Q57PJHm","Victor Mendivil, El Malilla","Victoria","Rico o Muerto Music LLC",141,-1,1,"1652491"
142,"spotify:track:6YOfGIE6iFxC7G8OlGGvzW","Junior H","ROCKSTAR","WEA Latina",7,154,95,"1648814"
143,"spotify:track:33THfvKc6inTp3HW93k5jr","Victor Mendivil, La Joaqui, Luis R Conriquez","Rosa","Rico o Muerto Music LLC",143,-1,1,"1638204"
144,"spotify:track:7MmrcXVA7A5zZ2CbDuGHNa","Rels B","A Mí","DALE PLAY Records / Flakk Team",68,132,336,"1632407"
145,"spotify:track:4ZplewvZRLFcfBa5uyBbhd","Cardenales De Nuevo León","Belleza De Cantina","Universal Music Mexico",43,155,272,"1631489"
146,"spotify:track:43558Td2trz7O0chZYohEE","Natanael Cano, Nueva H","Amapola","WEA Latina",8,152,33,"1629768"
147,"spotify:track:6HrALJOMsfPCCbUo5cJCON","Tito Double P, Chino Pacas","ESCAPATE","2024 Double P Records",3,122,49,"1627485"
148,"spotify:track:4y0n8xKuEKE0J2sThzswhg","Banda Tierra Sagrada","La Buena y la Mala","REMEX MUSIC",85,137,10,"1622141"
149,"spotify:track:4OwhwvKESFtuu06dTgct7i","Marc Seguí, Rauw Alejandro, Pol Granch","Tiroteo - Remix","WEA Latina",10,133,117,"1621172"
150,"spotify:track:1QsoYk84HOt7F7iqjlydlW","El Komander","El Taquicardio","Twiins – El Komander",109,176,6,"1613009"
151,"spotify:track:3p2KYoBgxUaaoJzXUToM8a","Cartel De Santa","Todas Mueren por Mí","Ariola",78,145,73,"1611232"
152,"spotify:track:6uCZqv78d015paeHFUOUlI","Grupo Arriesgado","Ansiedad","GA Music",64,114,23,"1610198"
153,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",73,199,8,"1608547"
154,"spotify:track:2Vw8vOliCmBOAys8Q2xzJZ","Neton Vega","Mi Vida Mi Muerte","Josa Records",14,138,27,"1608066"
155,"spotify:track:3qGkFQOEJ0w0SqnAXFeG2v","La Adictiva","Después de Ti, ¿Quién?","Sony Music Latin",76,124,58,"1598375"
156,"spotify:track:4st6K8nGBjANh0mKNvOpnt","Fuerza Regida","peliculiando","Rancho Humilde/Street Mob Records/Sony Music Latin",24,127,13,"1587028"
157,"spotify:track:3w1h7uNU1Dfk2tOaHiIGat","Fuerza Regida","PERO NO TE ENAMORES","Rancho Humilde/Street Mob Records",40,160,49,"1584660"
158,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",11,118,30,"1576310"
159,"spotify:track:2JJdNXpiCQoAeLQvVMpIEh","Juan Freer, miguel cornejo","Yo Vengo De La Nada","JF Records / D Luna Music",42,101,29,"1570241"
160,"spotify:track:0lbDzTINTToToBpkrnQT2t","Fuerza Regida, Manuel Turizo","UNA CERVEZA","Rancho Humilde/Street Mob Records",20,162,81,"1567920"
161,"spotify:track:78oH9C1lzeWe3qsD3NRInR","Danny Ocean, Kenia Os","AyMami","Atlantic Records",134,140,4,"1565597"
162,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",28,156,158,"1555868"
163,"spotify:track:1HEwEN64NjgTaHmo7LfkX8","Beéle","no tiene sentido","5020 Records",78,144,9,"1552269"
164,"spotify:track:2JJSGhPpATm8lXeYjD95fw","Bobby Pulido","Desvelado","Capitol Latin",118,143,95,"1551947"
165,"spotify:track:50QgKV8vabHHc7au535IqK","Bronco","Oro","Ariola",159,163,4,"1550730"
166,"spotify:track:02cRoSfWU3RJNFyU3o4lhV","Peso Pluma, Oscar Maydon","SANTAL 33","2024 Double P Records",8,134,58,"1544382"
167,"spotify:track:4Nf5EZ40JenjMUKXOiyRU5","Peso Pluma","NUEVA VIDA","Double P Records",35,142,110,"1541786"
168,"spotify:track:4skuEIloXWuxxgekKupkEH","Mon Laferte","Tu Falta De Querer","Universal Music Mexico",52,149,182,"1536866"
169,"spotify:track:3qdeRGn9erK9sjs1kUtBys","Fuerza Regida","CHAVALITAS","Rancho Humilde/Street Mob Records/Sony Music Latin",115,161,7,"1516374"
170,"spotify:track:69Ej1xrGjOcHvIMtMKxK0G","Don Omar","Dile","UMLE - Machete",90,168,108,"1515041"
171,"spotify:track:0wQCKR9OFjYu5Kzrk7WivJ","Alejandro Sanz","Corazón partío","WM Spain",99,157,20,"1512349"
172,"spotify:track:5mB0MGsRfKZALHrXjnktCK","Caifanes","La Célula Que Explota","RCA Records Label",66,169,72,"1505058"
173,"spotify:track:4mvD8af1IQary3hoe0KgOU","Lucky Brown, Jere Klein, Nes","Bella","Lucky Brown",79,139,9,"1488703"
174,"spotify:track:0S0r3vr9ekWX28JtCTz02t","Panter Bélico","El Primero","Panter Belico",33,111,10,"1486367"
175,"spotify:track:0DMJz677XfXiiruhIELu2e","Jombriel, DFZM, Jøtta","VITAMINA","WEA Latina",24,151,22,"1483926"
176,"spotify:track:3lGMtkONrZdJ8kTCg6KIFf","Natalia Lafourcade","Hasta la Raíz","RCA Records Label",15,178,255,"1478644"
177,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",15,130,30,"1476260"
178,"spotify:track:4k1oaXf7i7KGHYniA8n4ul","Neton Vega, Chino Pacas","Gula","Josa Records",95,129,15,"1474842"
179,"spotify:track:5EJ2THuhAapEIeQOtXUQ0x","Maná","Oye Mi Amor","WM Mexico",90,185,30,"1466428"
180,"spotify:track:4PpuZIMmeng6qPicveSI22","Jósean Log","Beso","Jósean Log",131,167,22,"1465900"
181,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",13,172,87,"1462298"
182,"spotify:track:1k11d9d8EpUz1FGBn4WtFO","Victor Mendivil","Milloneta","Rico o Muerto Music LLC",182,-1,1,"1457046"
183,"spotify:track:1lzB5qrIA9GBH8cq5mZCSw","Danna Paola","KHE CALOR","Universal Music Mexico",86,86,2,"1456716"
184,"spotify:track:2CshODtf7iwe3pKlPmEWF5","Junior H","TRES BOTELLAS","WEA Latina",26,153,95,"1440659"
