rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
37,"spotify:track:7dCGkDZgWIDSZyxInMkdIv","Mattei","Pa las girlas","WEA Latina",3,23,16,"719850"
38,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",34,42,79,"700819"
39,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",5,30,30,"683142"
40,"spotify:track:09QfIIP4NUx4A3thmovb2o","Miranda!","Perfecta","Pelo Music S.A.",40,69,2,"662823"
41,"spotify:track:1KfiYYMCZkP7no8DdkXFDl","Tobal Mj, Lucky Brown, Nacho G Flow","Tiene","Stars Music Chile 2024",22,44,16,"661670"
42,"spotify:track:4KRlNVLHn2ZgGvpjnga31N","Luciano Pereyra, Ezequiel Y La Clave, Un Poco de Ruido, Pinky SD","Si No Es Muy Tarde - Versión Cumbia","Universal Music Argentina S.A.",14,37,16,"644199"
43,"spotify:track:4qXdhvf2VrfYZqAaPTnn3m","Miranda!","Prisionero","Pelo Music S.A.",43,72,2,"642864"
44,"spotify:track:67vjKw6LVD5wewFuoC1215","Emilia, Six Sex","pasarella 👠","Sony Music Latin",21,39,4,"617402"
45,"spotify:track:2ANtIUI9cipWNI685VdlZb","Pablo Chill-E","Resentia","G STARR ENT",11,41,28,"616153"
46,"spotify:track:2mdrVnxEnPR6iFijakkxQS","Young Cister, Kreamly","QLOO*","Sony Music Entertainment Chile S.A",46,56,5,"614428"
47,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,48,177,"611330"
48,"spotify:track:5UUIqKFpTq2Ri3YvFcof5c","Miranda!","Extraño","Pelo Music S.A.",48,58,3,"600487"
49,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",28,66,142,"593349"
50,"spotify:track:0N361WhEqVunVl5ZBkfd70","Árbol","El Fantasma","Surco",47,47,60,"588310"
51,"spotify:track:0rKqFkLnkcZByHMjN60KAn","Zion, Jory Boy, Ken-Y","More","Pina Records",40,46,11,"554077"
52,"spotify:track:7upAH0ezzsThyvr33YKn4u","Turf","Pasos Al Costado","Pop Art",52,52,371,"548825"
53,"spotify:track:1rh4kDY9T4fHVDum8Foi5k","Gustavo Cerati","Adiós","Ariola",53,60,135,"539763"
54,"spotify:track:4581iSIX0QZNNzAQRysF3k","Airbag","Nunca Lo Olvides","DALE PLAY Records",40,59,36,"526564"
55,"spotify:track:0WajUW5XINeraP2w0F3F8E","Miranda!","Don","Pelo Music S.A.",55,109,9,"519823"
56,"spotify:track:5zpZUFF7YyPG90nkR88RYd","Babasonicos","Puesto","Universal Music Argentina S.A.",37,68,26,"519016"
57,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",1,61,30,"518543"
58,"spotify:track:1TyBUtMxdmRfXhW3MmbxtQ","Luck Ra, Abel Pintos","QUE ME FALTE TODO","Sony Music Entertainment Chile S.A",3,55,92,"516280"
59,"spotify:track:3X8jKI7kHrbhqgLboG14tw","Eugenia Quevedo, Angela Leiva, La banda de Carlitos","No Podrás - En Vivo","Eugenia Quevedo",45,45,22,"510842"
60,"spotify:track:6qGmdKRvLumRqcjq5vKAOi","Sharon y los Camperos del Chamamé","Cuidado Que Te Supero","LHA Music",60,75,12,"510537"
61,"spotify:track:23FJGRug9hlYUIBnrmkIBX","Airbag","Cicatrices","DALE PLAY Records / Airbag",41,64,67,"494124"
62,"spotify:track:1C7NXX8UJ6pgNx8EkmyZDd","Beéle","si te pillara","5020 Records",62,78,5,"493061"
63,"spotify:track:6il9B9hrZPNpXei57XM1Sv","Max Carra, Lira","VIAJEMOS EN EL TIEMPO #1 | Quien Te Quiere Como Yo","Espantapájaros Music",42,65,6,"491292"
64,"spotify:track:7JKptWv4YXmievid0HajID","Luck Ra, KHEA","HOLA PERDIDA","Sony Music Entertainment Chile S.A",1,74,82,"485872"
65,"spotify:track:3xdbqyli0ZUKupnyKQfGJp","Salastkbron","Tengo Una Cadena","WM Chile",9,54,13,"485533"
66,"spotify:track:0WDvsKwqhn9alx29Z80DmG","Bad Bunny","ALAMBRE PúA","Rimas Entertainment LLC",32,32,2,"484276"
67,"spotify:track:6tjz2ZCL2jmPY1jPsbRk2H","Miranda!, Emilia","Uno los Dos","Sony Music Argentina",12,94,33,"481638"
68,"spotify:track:4MUrUT38U98olfnyzMBCzm","Bad Bunny","KLOuFRENS","Rimas Entertainment LLC.",14,63,30,"480375"
69,"spotify:track:1Zh6HllrXT0Khrwk2j3TrZ","La T y La M","No Se Va","GraceMusic",51,57,40,"478248"
70,"spotify:track:6J5kc12BW5HuP3d7C3vvx8","Bad Bunny","EoO","Rimas Entertainment LLC.",15,70,30,"471574"
71,"spotify:track:0Sr7ssScx54yxdM2ols7nW","Omar Courtz, De La Rose","Q U E V A S H A C E R H O Y ?","Mr.305 Records / Rimas Entertainment LLC.",1,123,44,"470785"
72,"spotify:track:71N3UjxfXEWljGkjBDcnNY","Luck Ra, Tiago PZK","FUE CULPA TUYA","Sony Music Latin",12,53,16,"470657"
73,"spotify:track:0GmiGIxXDNrePrHBpijYDp","Yannc, Darkiel, Eladio Carrion, Brray, Myke Towers","Sigue Bailandome","Full Harmony",46,49,5,"467175"
74,"spotify:track:5FLzweTtgQurkLPs0E7uEO","Danny Ocean, Sech","Priti","Atlantic Records",24,76,13,"465549"
75,"spotify:track:0l0vcZMU7AOeQmUIREoI2U","Rauw Alejandro, Bad Bunny","Qué Pasaría...","Sony Music Latin/Duars Entertainment",14,77,37,"465404"
76,"spotify:track:2hi1aFllOFRNH8gIHxQvD9","Cosculluela, Nicky Jam","Te Busco","Rottweilas, Inc.",66,84,37,"462370"
77,"spotify:track:1K11lq4qn0DdPfljQcHkNE","Yami Safdie, Luck Ra, Q' Lokura","En Otra Vida - Versión Cuarteto","WM Chile",21,83,33,"457678"
78,"spotify:track:7eNwwoxDR8KVzNAuGvliAO","Omar Courtz, De La Rose, Haze","Kyoto","House of Haze",33,112,53,"454160"
79,"spotify:track:2Xetks48zQL2K7xUbJBHRn","Q' Lokura, Los Herrera","Cuidado Que Te Supero","Q' Lokura",42,73,64,"452632"
80,"spotify:track:0C9V5jMElp7laZZdsCHufD","Los Tipitos","Campanas en la Noche","Pop Art",67,71,268,"452552"
81,"spotify:track:3I4YGWwJoqBdBGVnkRjnVw","Slayter, Yan Block, NTG","secuestro","SONAR LLC.",36,85,13,"450849"
82,"spotify:track:1fU2DcwVJEuUvGV3mUam8T","La Delio Valdez","Inocente","Delirio Valdez Records",41,79,170,"446740"
83,"spotify:track:1Mqfdem6pgGVoULjSkkcc9","Airbag","Cae el Sol","DALE PLAY Records / Airbag",56,81,77,"446570"
84,"spotify:track:3KAdpFK7rveKAAwpgjwhNn","Eugenia Quevedo, La banda de Carlitos","Como Lo Hizo? - En Vivo","Eugenia Quevedo",60,67,22,"445800"
85,"spotify:track:4k3K6Ke6KfAWb7zyQWrTEA","Los Pericos","Pupilas Lejanas","EMI Odeon S.A.I.C.",75,86,37,"445318"
86,"spotify:track:5aeIGMzSTG6hQogkrF4WPU","Duki","Golfista","DALE PLAY Records / SSJ Records",12,62,9,"438717"
87,"spotify:track:1YYfyJ2yCvGFCxwjsIqEK9","Rauw Alejandro, Romeo Santos","Khé?","Sony Music Latin/Duars Entertainment",19,89,37,"434906"
88,"spotify:track:1LiN0Z98FkR1t0m8KmLcAH","Anuel AA, Haze","Amanece","House of Haze",10,131,160,"433155"
89,"spotify:track:73scB4Q4fcOmnsBVZPmk32","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",1,80,58,"429913"
90,"spotify:track:0c27qjzqEgMLMnWTl5bCU8","benjitalkapone","Mambinho Brasileño","Nextlevel music",69,87,5,"429645"
91,"spotify:track:1PREzVLuDT6PSE9sej4wnV","Fuerza Regida, Grupo Frontera","COQUETA","Rancho Humilde/Streetmob Records/Grupo Frontera/Sony Music Latin",91,115,5,"427676"
92,"spotify:track:0vUqiSvbUICW3YtTA5ecSX","Miranda!, Maria Becerra, FMK","Perfecta (Versión 2023)","Sony Music Argentina",8,106,45,"427048"
93,"spotify:track:6DUdDIRgLqCGq1DwkNWQTN","Maluma","Borro Cassette","Sony Music Latin",16,158,121,"425940"
94,"spotify:track:0ZAJ660VP57lLK4U7NlGOy","Intoxicados","Nunca quise","Pop Art",63,99,444,"425592"
95,"spotify:track:06s3QtMJVXw1AJX3UfvZG1","Anuel AA, Bad Bunny","Hasta Que Dios Diga","2020 Real Hasta La Muerte, LLC",7,108,75,"423498"
96,"spotify:track:7v6TT7EUEYAX1S7RZaZOkG","Duki","[FREE] 5202 Type Beat","DALE PLAY Records / SSJ Records",22,51,4,"420900"
97,"spotify:track:2kB1rqoTaZ3j6ChtIWGurm","Viejas Locas","Me Gustas Mucho","Universal Music S.A.",73,102,61,"420494"
98,"spotify:track:18m5dJOPB2geFwOymXNaWg","Mora, De La Rose","AURORA","Rimas Entertainment LLC.",37,105,10,"412633"
99,"spotify:track:6kPCcIAGoTeRrh8qrmKa90","Tiago PZK, Ke Personajes","Piel","WEA Latina",2,92,78,"411992"
100,"spotify:track:1H7ktqkQx1PIuPfNtqvaBs","Airbag","Pensamientos","Pop Art",62,101,22,"411557"
101,"spotify:track:6Soxxi73U6SO4rOGJwYYxI","Los Piojos","Tan Solo","El Farolito Discos",53,91,139,"410542"
102,"spotify:track:76lXtXJP6VqX6r9Ks3AUy0","Peipper, DobleP, Locura Mix","Si Las Gatas Se Amotinan","SUPERNOVAS MUSIC",8,98,36,"409306"
103,"spotify:track:0JoHqmlqE0W0i9prt6kcHR","Maluma, Trap Capos, Noriel, Bryant Myers, Juhn","Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)","Sony Music Latin",17,117,68,"406966"
104,"spotify:track:67Q93kXygxCskeQiIP0V0j","Ciro y los Persas","Me Gusta","300 Producciones",60,95,440,"405954"
105,"spotify:track:3bAAv8knmzFpYQsLFoK6de","Quevedo","TUCHAT","Quevedo",43,96,3,"403588"
106,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",5,119,86,"403050"
107,"spotify:track:31we7ZzWdSBEOKs5Ln6QVF","De La Rose, Omar Courtz","NUBES","WEA Latina",15,151,17,"403032"
108,"spotify:track:3UVM7rdOSbm2vKDXB9SsWo","Cosculluela","Manicomio","Rottweilas, Inc.",18,125,80,"400662"
109,"spotify:track:5q2JbCNi4FcnglgPfxcV65","Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin","Sola (Remix)","Spiff TV, LLC / Real Hasta La Muerte, Inc.",12,116,96,"400342"
110,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",8,90,30,"400064"
111,"spotify:track:6vRQqxOhUFd78p5tL8jXr7","Luck Ra, BM","La Morocha","Sony Music Entertainment Chile S.A",1,100,108,"400006"
112,"spotify:track:6c0RkVllf6V7FPy1EUCclz","Miranda!","Traición","Pelo Music S.A.",112,149,2,"399486"
113,"spotify:track:5Bi9Cq5oVFy1OtUgecbegZ","Callejeros","Creo","Pelo Music S.A.",84,110,317,"398946"
114,"spotify:track:4dLLdfiniBhDP9dlJQIOi4","Los Ángeles Azules, Emilia","Perdonarte, ¿Para Qué?","OCESA Seitrack",1,103,62,"398658"
115,"spotify:track:4O2ohvs9oWJdlCV2izX3Jb","Myke Towers, Manuel Turizo","SEÑORA (feat. Manuel Turizo)","WEA Latina",50,50,2,"397653"
116,"spotify:track:7qIw4D1PcDHigDohKkLB0W","Andrés Calamaro","Te quiero igual","DRO/EastWest Spain",66,97,42,"396462"
117,"spotify:track:4eqXTlaHeK6xkM1fRx9wR5","Pinky SD, Un Poco de Ruido, Uriel Lozano","Conmigo Te Gustó","Pinky SD",13,82,50,"393038"
118,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",37,150,55,"389247"
119,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",20,143,50,"388043"
120,"spotify:track:5EhzE6HJaCcLFrf5rPqvpk","Camila","Mientes","Columbia",120,198,6,"388027"
121,"spotify:track:4AXgx8dQgAxPnMGzydsitJ","Q' Lokura, Los Herrera","Carita Triste","Q' Lokura",50,93,19,"387722"
122,"spotify:track:6uiQ0DqbXTBc8tl0AUKZkR","Rels B","TU VAS SIN (fav)","DALE PLAY Records / Flakk Team",122,190,2,"384368"
123,"spotify:track:6iCnJkKswtMYoSmT58HmEn","Los Auténticos Decadentes","Un Osito de Peluche de Taiwán","Pop Art",123,126,11,"384019"
124,"spotify:track:0XWqcDAa5ZCmyBOYukrRoQ","Yami Safdie, Emilia","+ Te Vale","WEA Latina",21,88,6,"382052"
125,"spotify:track:3oqWr0jDWNXxWufNogGREp","Gustavo Cerati","Crimen","Ariola",34,124,435,"381312"
126,"spotify:track:5PCOOngROV9jWsUViSy4Ed","j-hope, GloRilla","Killin' It Girl (feat. GloRilla)","BIGHIT MUSIC",69,130,7,"381189"
127,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",127,154,3,"380771"
128,"spotify:track:14rcLGX83RpsORAIzC4U4g","Patricio Rey y sus Redonditos de Ricota","Un Poco de Amor Francés","Patricio Rey Discos",82,142,222,"379416"
129,"spotify:track:0u6JsFiEEXb6kaF0oqyeFi","Luck Ra, La K'onga, Ke Personajes","Ya No Vuelvas (Versión Cuarteto)","Sony Music Entertainment Chile S.A",1,111,139,"378885"
130,"spotify:track:1DrDfpOx4P4LMxFhtOmeyD","Plan B","Fanatica Sensual","Pina Records",122,128,19,"375526"
131,"spotify:track:5hKjEpYrJIJs6uPl7zw6Y6","Jory Boy, Bad Bunny","No Te Hagas","Young Boss Entertainment",54,-1,58,"373773"
132,"spotify:track:4SJHHpKhcuXwDsCsPqshXj","Rauw Alejandro, Chencho Corleone","El Efecto","Duars Entertainment, Corp.",30,127,91,"372067"
133,"spotify:track:2YNMRnIJMCxDQWYfXRxJmB","Tan Bionica","Obsesionario en La Mayor","Pirca Records",76,140,112,"370713"
134,"spotify:track:0oCiPqIEL5218yu2D996eP","Los Piojos","Bicho de Ciudad","300 Producciones",68,120,41,"369647"
135,"spotify:track:2oZqk6nAy2CSAcmINCMi2N","Lauty Gram","QUE CABRONA","Sony Music Uruguay",11,114,21,"369088"
136,"spotify:track:5n2XTRsYFlZwNBp06KAjDX","Cosculluela, Bad Bunny","Madura","Rottweilas, Inc.",6,-1,90,"364509"
137,"spotify:track:5WEF0icHWmAZBBMglBd599","Bad Bunny, Chuwi","WELTiTA","Rimas Entertainment LLC.",7,104,30,"363851"
138,"spotify:track:7L1xVDPk3nLxQIGOOryW7p","Eugenia Quevedo, La banda de Carlitos","Con Otra - En Vivo","Eugenia Quevedo",107,107,9,"363330"
139,"spotify:track:6FucPjGxmA7jTblTsTAGyB","DobleP, La Joaqui, Gusty dj","PISANDO EL LAMBO","DALE PLAY Records / Wesaisons Records",139,161,2,"357655"
140,"spotify:track:0fea68AdmYNygeTGI4RC18","J Balvin, Bad Bunny","LA CANCIÓN","Universal Music Latino / Rimas",7,145,163,"357183"
141,"spotify:track:7L0pCzg4LmOxcPyk554aTa","Arcángel, Maria Becerra","5 Pa Las 12","Rimas Entertainment LLC.",113,113,3,"356435"
142,"spotify:track:1wIUWGdTdhVk5gIPd0ULxX","La Vela Puerca","Zafar","Surco",119,148,122,"354351"
143,"spotify:track:06WyITrA2pZJT5Nt79AOrb","Ulises Bueno, DesaKTa2","No Puedo Fingirlo","Almenara Network S.A.S",134,134,14,"353146"
144,"spotify:track:1p7m9H4H8s0Y7SgRm7j3ED","Andrés Calamaro","Flaca","DRO/EastWest Spain",61,139,359,"353088"
145,"spotify:track:6cFf4Jfy7ThUwGzbqFcZsx","Estelares, Jorge Serrano","Ella Dijo","Pop Art",109,157,67,"352488"
146,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",50,156,63,"352078"
147,"spotify:track:2xbH0CuDbid800YW5nMPzR","Emanero, Karina, j mena, Angela Torres","SINVERGÜENZA - con Angela Torres","Fifty One",14,153,86,"350147"
148,"spotify:track:1yg1tWFaYajN4b7vsKtYRE","La T y La M","El Doctorado","GraceMusic",26,121,46,"349529"
149,"spotify:track:2SPBFiD8iITb8CKJGz1TEQ","Yan Block","111","SONAR LLC.",62,147,18,"349480"
150,"spotify:track:2KcNrONbZ0hvBPjvrDO2tx","Myke Towers","ALMAS GEMELAS","WEA Latina",26,133,33,"347500"
151,"spotify:track:5dDlknAL9imbXXl7uG7oqe","Omar Courtz","⁠LUCES DE COLORES","Mr.305 Records / Rimas Entertainment LLC.",114,137,18,"346384"
152,"spotify:track:1AX4aybSRyXHWrjg27wTFE","Ke Personajes, Onda Sabanera","Pobre Corazón - En Vivo","Ke Personajes",2,138,120,"345979"
153,"spotify:track:5AGnkbWCiF9u4ra54N9X1a","Bizarrap, Luck Ra","Luck Ra: Bzrp Music Sessions, Vol. 61","DALE PLAY Records",3,135,31,"345471"
154,"spotify:track:3tt9i3Hhzq84dPS8H7iSiJ","Manuel Turizo","La Bachata","Sony Music Latin/La Industria",1,171,151,"345383"
155,"spotify:track:11PV8CaPqlto9Uejx92C35","Grupo Frontera, Ke Personajes","OJITOS ROJOS","Grupo Frontera",4,159,93,"340894"
156,"spotify:track:2qBirMakpTdz9ymxrZEyzg","Luis Alberto Spinetta","Seguir Viviendo Sin Tu Amor","EMI Argentina",58,162,393,"339294"
157,"spotify:track:6kUopck7LHVadAjAFcXiTj","Patricio Rey y sus Redonditos de Ricota","Un Ángel para Tu Soledad","Patricio Rey Discos",115,167,149,"336851"
158,"spotify:track:5GUgnXDDO4raKkT9lO5F1x","DesaKTa2, Aneley","Estaba Aqui Pensando","Almenara Network S.A.S",132,132,8,"336801"
159,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",127,183,120,"336683"
160,"spotify:track:7MVIfkyzuUmQ716j8U7yGR","Milo j, Taiu","Rara Vez","Universal Music Argentina S.A.",3,176,129,"335214"
161,"spotify:track:0STW8nw4lNN4TEQ8KmNer6","Jombriel, Alex Krack, Jøtta","Parte & Choke","WEA Latina",3,141,36,"335034"
162,"spotify:track:03IpZ9yqJlo3EIgDQUgBSF","Duki, Myke Towers","Nueva Era","DALE PLAY Records / SSJ Records",1,164,39,"334498"
163,"spotify:track:6d4d6cwiAf59mKxoRmXQoK","Babasonicos","Irresponsables","Pop Art",107,160,81,"334182"
164,"spotify:track:0ZyNiSXRbq68lmBjV0vJkR","Babasonicos","En Privado","Universal Music Argentina S.A.",164,188,2,"332674"
165,"spotify:track:4ObkiTmpsSU31gqGhTb8SH","La Renga","Balada Del Diablo y La Muerte","Universal Music Argentina S.A.",123,-1,86,"332226"
166,"spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ","Alex Warren","Ordinary","Atlantic Records",122,180,12,"331944"
167,"spotify:track:04bg4edMdpKhsgkSzYqj55","Callejeros","9 de Julio","Pelo Music S.A.",79,166,66,"331859"
168,"spotify:track:1bOomfQ28HND8HwT0tViLT","Lyon la f, Lamelodiadelhampa, Nacho G Flow","DEJA QUE EL MUNDO SE ACABE","PEGAO COMPANY",150,-1,4,"330864"
169,"spotify:track:5kK8aTkR4QGcUx3UiVmOqA","Lucky Brown, Jere Klein, Fran C","Amor Escondido","Lucky Brown",165,165,4,"329308"
170,"spotify:track:3ydweVPwq9PCEVJ8WwqT6u","Los Auténticos Decadentes","Loco (Tu Forma De Ser)","RCA Records Label",170,170,9,"328803"
171,"spotify:track:4waqcUQWdj0yH26STWl2Rq","La Oreja de Van Gogh","Rosas","Columbia",66,-1,26,"328654"
172,"spotify:track:2QP041AcWg8PwPIWP95RKN","Beéle","top diesel","5020 Records",149,168,6,"328484"
173,"spotify:track:30UefRr65RUnOQrgld53ps","DesaKTa2","Lamentablemente","Almenara Network S.A.S",163,163,2,"325328"
174,"spotify:track:2cRtuTadVm0JzoW4NNTIqI","Plan B","Candy","Pina Records",173,193,4,"324321"
175,"spotify:track:1xCD7ccEtiylN6BBJ4ogXF","El Plan De La Mariposa","Túnel de la Vida","Savia Records",155,187,7,"324024"
176,"spotify:track:4MPwBYidOWnwpKlqQYJEzX","La Vela Puerca","Va A Escampar","Surco",138,-1,12,"323925"
177,"spotify:track:3TQozt8h0YlDD6tFItl5x3","Olivia Wald, Q' Lokura","en la cara - En Vivo","Cascabel",47,169,43,"322808"
178,"spotify:track:3tiJUOfAEqIrLFRQgGgdoY","Big One, FMK, Ke Personajes","Un Finde | CROSSOVER #2","Fifty One",1,174,121,"322758"
179,"spotify:track:6VPIaZNNJFOY9U17geQz1o","Los Abuelos De La Nada","Lunes Por La Madrugada","Universal Music Argentina S.A.",130,-1,47,"321491"
180,"spotify:track:5H1sKFMzDeMtXwND3V6hRY","BLACKPINK","JUMP","YG Entertainment",70,122,3,"320591"
181,"spotify:track:35ttE4t8lQZA2vuCYDg4G7","Milo j","M.A.I","DALE PLAY Records",11,178,87,"320524"
182,"spotify:track:2n0NCtkvHx1oPqgiAvexiB","Tan Bionica","Loca","Pirca Records",62,185,95,"320246"
183,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",25,-1,46,"319457"
184,"spotify:track:3VvA1wSxukMLsvXoXtlwWx","Boza","Hecha Pa' Mi","Sony Music Latin",5,144,59,"318312"
185,"spotify:track:5E0gsHgrsCwG4FxTit0ltJ","Plan B","Choca","Pina Records",146,146,4,"318310"
186,"spotify:track:48H3BsuIXKMYRTuFtxkRhh","YSY A","El Amanecer","Ysy A",64,192,66,"317783"
187,"spotify:track:4pHdHimCLvD4nx8lh6uQyx","Los Abuelos De La Nada","Mil Horas - 1994 Remastered Version","Universal Music Argentina S.A.",95,184,280,"317756"
